10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Xue SHEN / Hongbo ZHAO,CHN,0,68.66,37.18,31.48,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3T,,4.0,False,1.2,1,2,2,1,1,1,2,1,1,1,,5.2
2,3LoTh,,5.0,False,1.12,2,2,2,1,2,1,2,1,2,2,,6.12
3,SpSq3,,3.1,False,0.5,1,0,1,1,1,1,1,0,2,1,,3.6
4,BoDs4,,4.5,False,0.42,1,1,1,0,0,1,0,1,0,1,,4.92
5,FCCoSp2,,2.5,False,0.2,0,1,1,2,1,0,1,0,0,0,,2.7
6,3LzTw2,,5.0,False,0.42,1,1,0,0,2,1,1,1,2,0,,5.42
7,4Li4,,4.0,False,0.42,1,2,1,2,1,2,2,1,1,1,,4.42
8,PCoSp4,,4.5,False,0.3,0,1,0,0,-1,1,2,1,0,1,,4.8
,,,32.6,,,,,,,,,,,,,,37.18
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,8.0,8.5,8.25,8.0,8.0,8.0,8.0,7.75,8.25,9.0,,8.1
,Transition / Linking Footwork ,,,,0.8,7.5,8.0,7.5,7.75,7.5,7.75,7.75,7.5,7.5,8.0,,7.65
,Performance / Execution ,,,,0.8,8.0,8.25,7.5,8.0,7.75,8.0,8.0,7.75,8.0,8.25,,7.95
,Choreography / Composition ,,,,0.8,7.75,8.25,7.75,8.0,8.0,7.75,7.75,7.75,7.5,8.5,,7.8
,Interpretation ,,,,0.8,7.75,8.25,7.5,8.0,7.75,8.0,8.0,7.5,7.75,8.5,,7.85
,,,,,,,,,,,,,,,,,31.48
