12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
6,Takahiko KOZUKA,JPN,0,128.9,64.14,64.76,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3Lz+3T,,10.0,False,-0.57,1,-1,-1,-1,0,0,0,0,-1,0,-1,-1,,9.43
2,3A,,7.5,False,1.0,1,1,0,1,2,1,1,1,2,1,0,1,,8.5
3,1A+2T,,2.1,False,-0.04,0,0,0,0,0,0,0,0,-2,0,-1,0,,2.06
4,CiSt3,,3.1,False,0.14,0,0,0,0,1,0,1,0,0,0,1,0,,3.24
5,FSSp4,,3.0,False,0.43,1,1,1,1,1,0,1,1,1,1,1,0,,3.43
6,FCCoSp4,,3.5,False,0.36,1,1,1,1,1,0,1,1,0,0,0,1,,3.86
7,3F+2T+2Lo,e,9.13,True,-1.29,-1,-1,-2,-1,-2,-1,-1,-1,-1,-1,-1,-2,,7.84
8,1Lo,,0.55,True,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,,0.55
9,3S,,4.95,True,0.0,0,0,0,0,1,0,0,0,0,0,0,0,,4.95
10,3Lz,,6.6,True,0.71,1,1,1,0,2,0,0,0,2,0,0,0,,7.31
11,FCSSp4,,3.0,False,0.14,0,0,1,0,0,0,1,1,0,0,0,1,,3.14
12,SlSt3,,3.1,False,0.21,0,0,0,0,1,0,1,0,1,0,2,0,,3.31
13,2A,,3.85,True,-0.69,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,,3.16
14,CCoSp3,,3.0,False,0.36,1,0,1,2,1,0,0,0,1,1,1,1,,3.36
,,,63.38,,,,,,,,,,,,,,,,64.14
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,6.25,6.75,6.75,6.5,7.25,6.25,6.75,6.5,7.0,6.5,7.0,6.75,,6.75
,Transition / Linking Footwork  ,,,,2.0,6.0,6.25,6.5,6.25,6.25,6.25,6.5,6.0,7.0,6.0,6.25,6.25,,6.32
,Performance / Execution  ,,,,2.0,6.0,6.5,6.5,6.5,7.0,6.0,6.25,6.25,7.25,6.0,6.5,6.5,,6.46
,Choreography / Composition  ,,,,2.0,5.75,6.5,6.75,6.25,6.75,6.0,6.5,6.0,7.0,6.25,6.25,6.5,,6.46
,Interpretation  ,,,,2.0,5.75,6.5,6.75,6.0,6.25,6.25,6.5,5.75,7.0,6.0,6.0,6.5,,6.39
,,,,,,,,,,,,,,,,,,,64.76
