12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
11,Jialiang WU,CHN,0,118.59,61.89,57.7,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3Lz+3T,,10.0,False,1.0,1,2,1,1,1,1,1,1,1,1,1,1,,11.0
2,3A+2T,,8.8,False,0.71,1,1,1,1,0,1,1,0,1,0,0,0,,9.51
3,1A,,0.8,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8
4,FSSp3,,2.3,False,-0.09,0,0,-1,-1,-1,0,0,0,-2,0,0,0,,2.21
5,CiSt3,,3.1,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,3.1
6,FCCoSp3,,3.0,False,-0.13,0,0,-1,0,0,0,-1,0,-1,0,-1,0,,2.87
7,3F,e,6.05,True,-1.29,-1,-1,-2,-1,-2,-1,-1,-1,-1,-1,-1,-2,,4.76
8,3Lz,,6.6,True,0.43,0,0,1,0,1,0,1,0,1,0,0,0,,7.03
9,3Lo,,5.5,True,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,,5.5
10,2A+2T,,5.28,True,0.0,0,0,0,0,0,0,1,-1,0,-1,0,0,,5.28
11,CSSp3,,2.3,False,-0.09,0,0,0,0,-1,-1,0,0,0,0,-1,0,,2.21
12,SlSt2,,2.3,False,0.0,0,0,0,0,0,0,0,0,0,-1,0,0,,2.3
13,3S,,4.95,True,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.95
14,CCoSp4,,3.5,False,-0.13,0,0,0,0,-1,0,-1,0,-1,-1,-1,0,,3.37
,,,64.48,,,,,,,,,,,,,,,,61.89
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,5.75,6.5,6.25,6.25,6.5,6.0,6.0,5.5,6.0,5.5,5.75,6.5,,6.14
,Transition / Linking Footwork  ,,,,2.0,5.5,6.0,6.0,5.5,5.0,5.5,5.5,4.5,5.75,4.5,4.5,6.25,,5.61
,Performance / Execution  ,,,,2.0,5.5,6.5,6.0,5.75,5.75,5.5,5.5,5.0,5.5,4.5,4.75,6.5,,5.75
,Choreography / Composition  ,,,,2.0,5.25,6.5,6.25,5.75,5.5,5.5,5.5,4.75,5.75,4.75,4.75,6.25,,5.71
,Interpretation  ,,,,2.0,5.25,6.25,6.0,5.75,5.25,5.5,5.75,4.75,5.5,4.75,4.75,6.25,,5.64
,,,,,,,,,,,,,,,,,,,57.7
Deduction,Falls,-1.0
