12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
17,Luis HERNANDEZ,MEX,0,72.66,26.72,46.94,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2F,,1.7,False,0.07,0,0,1,0,0,0,0,1,0,0,1,0,,1.77
2,3T,,4.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.0
3,3Lo,,5.0,False,0.29,0,1,0,0,1,0,1,1,0,0,0,0,,5.29
4,2A,,3.5,False,-1.6,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,,1.9
5,CUSp3,,2.3,False,0.03,0,0,0,0,0,-1,-1,0,0,0,1,1,,2.33
6,CiSt1,,1.8,False,0.0,0,0,0,0,0,0,0,1,0,0,1,0,,1.8
7,FSSp2,,2.0,False,0.21,0,1,1,0,1,0,0,0,1,0,0,0,,2.21
8,1Lo,,0.55,True,-0.21,-2,-2,-2,-2,-2,-3,-2,-3,-3,-3,-2,-2,,0.34
9,1A,,0.88,True,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,,0.88
10,2Lz,,2.09,True,0.07,0,0,0,0,1,0,1,0,0,0,0,0,,2.16
11,CCoSp2,,2.5,False,0.36,1,0,1,0,1,0,1,1,1,1,0,1,,2.86
12,SlSt1,,1.8,False,0.07,0,0,0,0,1,0,1,1,0,0,0,0,,1.87
13,FCoSp2,,2.1,False,0.21,0,1,1,-1,1,-1,0,1,1,0,0,0,,2.31
,,,30.22,,,,,,,,,,,,,,,,26.72
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,4.75,4.75,4.75,4.25,5.0,4.75,4.75,5.75,4.75,5.0,5.0,4.5,,4.79
,Transition / Linking Footwork  ,,,,2.0,4.5,4.5,4.25,3.75,4.25,4.5,4.5,5.5,4.5,4.25,4.5,4.25,,4.43
,Performance / Execution  ,,,,2.0,4.75,5.0,4.75,4.0,5.5,4.5,4.75,5.5,4.75,4.75,5.0,4.75,,4.82
,Choreography / Composition  ,,,,2.0,4.5,5.0,4.5,4.25,5.0,4.5,4.75,5.25,4.5,4.5,4.75,4.5,,4.64
,Interpretation  ,,,,2.0,4.5,5.0,4.75,4.0,5.5,4.75,4.5,5.25,4.75,5.0,5.0,4.75,,4.79
,,,,,,,,,,,,,,,,,,,46.94
Deduction,Falls,-1.0
