12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
14,Yea-Ji SHIN,KOR,0,42.21,25.7,17.51,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,CCoSp4,,3.5,False,0.5,1,1,1,1,1,1,1,1,1,1,1,0,,4.0
2,3T+COMBO,,4.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.0
3,3S,,4.5,False,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,,4.5
4,LSp4,,2.6,False,0.21,-1,0,1,-1,0,1,0,1,0,1,0,0,,2.81
5,SpSq4,,3.4,False,0.71,1,1,2,0,1,1,0,1,1,0,1,0,,4.11
6,2A,,3.3,False,-0.1,0,-1,0,0,0,0,-1,0,0,0,0,0,,3.2
7,FSSp4,,3.0,False,-0.09,-1,0,-1,-1,-1,0,0,-1,0,0,-1,0,,2.91
8,SlSt3,,3.1,False,0.07,0,0,1,0,0,1,0,0,0,0,1,0,,3.17
,,,27.4,,,,,,,,,,,,,,,,25.7
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,4.25,4.75,4.5,4.25,4.75,4.75,4.25,4.75,4.75,4.25,4.25,4.5,,4.61
,Transition / Linking Footwork ,,,,0.8,3.75,3.75,3.75,4.0,4.5,4.25,4.0,4.25,4.0,4.0,3.75,4.25,,4.07
,Performance / Execution ,,,,0.8,4.25,4.5,3.5,4.0,4.75,4.5,4.25,4.5,4.5,4.0,4.25,4.5,,4.39
,Choreography / Composition ,,,,0.8,4.0,4.5,4.25,4.25,4.75,4.5,4.0,4.5,4.5,4.25,4.0,4.25,,4.39
,Interpretation ,,,,0.8,4.25,4.75,4.0,4.0,4.5,4.75,4.0,4.75,4.5,4.25,4.5,4.25,,4.43
,,,,,,,,,,,,,,,,,,,17.51
Deduction,Falls,-1.0
