12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
22,Ami PAREKH,IND,0,30.4,14.98,15.42,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3T+COMBO,,4.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-1,,1.0
2,FSSp3,,2.3,False,0.07,-1,0,0,0,0,0,1,0,0,1,0,0,,2.37
3,2A<,,0.8,False,-0.5,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.3
4,LSp2,,1.8,False,-0.26,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,1.54
5,CiSt2,,2.3,False,0.0,1,0,0,0,0,0,0,0,0,1,0,0,,2.3
6,3S<,,1.3,False,-0.94,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,,0.36
7,SpSq4,,3.4,False,0.0,0,0,0,0,0,0,-1,0,0,0,0,0,,3.4
8,CCoSp4,,3.5,False,0.21,-1,0,1,0,0,1,1,1,0,0,1,0,,3.71
,,,19.4,,,,,,,,,,,,,,,,14.98
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,3.25,3.75,3.75,3.75,3.75,4.0,4.0,3.75,4.25,4.25,4.5,3.75,,3.89
,Transition / Linking Footwork ,,,,0.8,3.0,3.75,2.5,3.25,3.5,3.75,3.5,3.25,3.75,4.25,4.0,3.75,,3.61
,Performance / Execution ,,,,0.8,3.75,4.0,2.75,3.5,3.5,4.0,5.0,3.5,4.25,4.5,4.25,4.0,,3.96
,Choreography / Composition ,,,,0.8,3.5,4.0,3.0,3.5,3.5,4.0,3.75,3.75,4.0,4.5,4.75,4.25,,3.89
,Interpretation ,,,,0.8,3.75,4.5,2.75,3.75,3.75,4.0,3.75,3.5,4.0,4.5,4.75,4.0,,3.93
,,,,,,,,,,,,,,,,,,,15.42
