9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Elizaveta TUKTAMYSHEVA,RUS,8,121.36,63.88,57.48,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Lz+3T,,10.1,False,1.3,2,2,1,2,2,2,2,2,1,,11.4
2,3Lz,,6.0,False,0.8,1,1,1,2,2,1,1,1,1,,6.8
3,3F,,5.3,False,0.4,0,1,0,1,1,1,0,1,0,,5.7
4,LSp2,,1.9,False,0.64,2,1,1,1,1,1,2,1,2,,2.54
5,StSq2,,2.6,False,0.57,1,2,1,1,1,2,1,0,1,,3.17
6,2A+3T,,8.14,True,0.5,0,0,1,2,0,1,1,2,0,,8.64
7,3S+2T+2Lo,,8.03,True,0.6,1,1,1,1,1,0,1,1,0,,8.63
8,FSSp4,,3.0,False,0.5,1,1,0,1,1,1,1,1,1,,3.5
9,3Lo<,<,3.96,True,-0.7,-1,-1,-1,-1,-1,-2,0,-2,0,,3.26
10,ChSq1,,2.0,False,0.4,0,1,0,1,0,1,1,0,1,,2.4
11,2A,,3.63,True,0.14,1,0,1,1,0,0,0,0,0,,3.77
12,CCoSp4,,3.5,False,0.57,1,1,1,1,0,2,2,1,1,,4.07
,,,58.16,,,,,,,,,,,,,63.88
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,7.25,7.0,7.0,7.5,7.5,7.5,7.25,6.75,7.75,,7.29
,Transition / Linking Footwork  ,,,,1.6,6.75,6.75,6.5,7.0,6.25,7.25,6.75,6.25,7.5,,6.75
,Performance / Execution  ,,,,1.6,7.0,6.75,7.25,7.5,7.75,7.75,7.25,7.25,7.75,,7.39
,Choreography / Composition  ,,,,1.6,7.25,7.0,7.0,7.5,7.5,7.75,7.0,6.5,7.25,,7.21
,Interpretation  ,,,,1.6,7.0,7.25,7.5,7.25,7.5,7.5,7.25,6.25,7.25,,7.29
,,,,,,,,,,,,,,,,57.48
