9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
15,Phillip HARRIS,GBR,25,67.77,35.6,33.17,1.0
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3A,,8.5,False,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,,7.5
2,3F+3T,,9.6,False,-0.9,-2.0,-1.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0,-1.0,,8.7
3,FSSp4,,3.0,False,0.71,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,3.71
4,CCSp3,,2.8,False,0.29,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,3.09
5,3Lz,,6.6,True,-2.1,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,4.5
6,StSq4,,3.9,False,0.7,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,,4.6
7,CCoSp3,,3.0,False,0.5,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,,3.5
,,,37.4,,,,,,,,,,,,,35.6
,Program Components,,,,Factor
,Skating Skills,,,,1.0,7.25,6.75,5.75,6.5,6.5,6.5,6.75,7.0,7.25,,6.75
,Transitions,,,,1.0,7.5,6.5,6.25,6.25,6.0,6.25,6.25,6.5,6.75,,6.39
,Performance,,,,1.0,7.75,6.5,6.5,6.75,6.0,6.25,6.5,7.0,7.0,,6.64
,Composition,,,,1.0,7.25,6.75,6.75,6.75,6.5,6.0,6.5,6.75,7.0,,6.71
,Interpretation of the Music,,,,1.0,8.0,6.75,6.5,6.5,6.25,6.0,6.75,7.25,6.75,,6.68
,,,,,,,,,,,,,,,,33.17
Deduction,Deductions Falls,-1.0
