9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Moris KVITELASHVILI,GEO,31,76.74,42.38,36.36,2.0
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3A,,8.5,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,8.5
2,4S,,10.5,False,-4.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,6.5
3,FCSp3,,2.8,False,0.29,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,3.09
4,CSSp4,,3.0,False,0.36,0.0,1.0,0.0,1.0,-2.0,1.0,1.0,1.0,2.0,,3.36
5,4T+3T,,16.06,True,-4.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.0,,12.06
6,StSq4,,3.9,False,0.9,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,,4.8
7,CCoSp4,,3.5,False,0.57,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,,4.07
,,,48.26,,,,,,,,,,,,,42.38
,Program Components,,,,Factor
,Skating Skills,,,,1.0,6.75,7.75,7.25,7.5,7.0,7.5,6.75,7.25,8.25,,7.29
,Transitions,,,,1.0,6.25,7.25,7.0,7.0,7.25,7.25,6.75,7.0,8.0,,7.07
,Performance,,,,1.0,6.5,7.5,6.75,7.75,6.75,7.25,7.0,7.75,7.5,,7.21
,Composition,,,,1.0,6.5,7.5,7.25,7.75,7.5,7.5,7.0,7.5,8.0,,7.43
,Interpretation of the Music,,,,1.0,6.25,7.5,6.75,7.5,7.5,7.5,7.0,7.75,8.0,,7.36
,,,,,,,,,,,,,,,,36.36
Deduction,Deductions Falls,-2.0
