NHK Trophy 2005,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,
5 5ALi3 6.0 0.00,1 0 0 0 0 0 0 0,,0 0 - -,6.00
6 FiDs2 3.0 0.14,0 0 1 0 1 1 1 0,,0 0 - -,3.14
7 5TLi3 5.5 0.20,1 -1 1 1 0 1 0 0,,1 1 - -,5.70
8 3STh 5.0x -0.98,-1 -2 -1 -1 -2 -1 -1 -1,,-2 -1 - -,4.02
9 SpSt4 3.4 0.00,0 0 1 1 0 0 0 0,,0 0 - -,3.40
10 BiDs2 3.0 0.28,0 0 0 1 0 1 1 0,,1 0 - -,3.28
11 PCoSp3 4.0 -0.36,-1 -2 -1 -1 -1 -1 -1 -1,,-2 -1 - -,3.64
12 FCCoSp4 3.5 -0.18,-1 -1 -1 0 0 -1 -1 -1,,0 -1 - -,3.32
13 SlSt2 2.3 -0.60,-1 -2 -1 -2 -2 -1 -2 -2,,-1 -2 - -,1.70
14 3Li3 3.5 0.00,0 0 0 0 0 0 0 0,,0 0 - -,3.50
52.8,,,,47.88
Program Components Factor,,,,
Skating Skills 1.60,5.75 5.75 5.50 5.50 5.50 5.75 5.25 5.50,,5.50 5.75 - -,5.55
Transition / Linking Footwork 1.60,5.25 5.25 5.50 5.75 5.25 5.50 5.50 5.25,,4.75 5.25 - -,5.30
Performance / Execution 1.60,5.50 5.50 5.50 5.25 5.50 5.75 5.00 5.25,,5.00 5.50 - -,5.30
Choreography / Composition 1.60,5.75 5.75 5.50 5.75 5.75 6.00 6.00 5.50,,5.25 5.50 - -,5.65
Interpretation 1.60,5.50 5.75 5.50 5.50 5.75 5.50 5.75 5.25,,5.00 5.50 - -,5.55
Judges Total Program Component Score (factored),,,,43.76
Deductions: Falls: -1.00,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
4 Viktoria BORZENKOVA / Andrei CHUVILAEV,RUS 89.28 47.64,,42.64,1.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 2S 1.3 -0.42,-1 -2 -2 -2 -1 -1 -1 -1,,-1 -2 - -,0.88
2 2T+COMBO 1.3 -0.12,0 -2 0 0 0 0 0 0,,-1 -1 - -,1.18
3 3LoTh 5.0 0.28,0 0 0 1 1 0 0 0,,1 0 - -,5.28
4 2T* 0.0 0.00,-1 -2 -1 -2 0 0 -1 0,,0 -2 - -,0.00
5 2Tw2 3.5 0.10,0 0 0 0 1 0 0 0,,0 1 - -,3.60
6 3Li4 4.0 0.00,0 -1 0 0 0 0 0 0,,1 0 - -,4.00
7 FCCoSp4 3.5 -0.18,0 -1 -1 0 0 0 -1 -1,,0 -1 - -,3.32
8 SpSt3 3.1 0.00,0 0 1 0 0 1 0 0,,0 0 - -,3.10
9 5TLi4 6.0 0.00,1 0 0 1 0 0 0 0,,0 0 - -,6.00
10 3STh 5.0x -1.52,-2 -3 1 -3 -2 -2 -2 -2,,-2 -2 - -,3.48
11 5ALi4 6.5 0.00,0 0 1 -1 0 0 0 0,,0 1 - -,6.50
12 SlSt2 2.3 0.00,0 0 0 0 0 -1 0 0,,0 0 - -,2.30
13 FiDs4 3.5 0.56,0 1 0 1 1 1 -1 0,,1 1 - -,4.06
14 PCoSp3 4.0 -0.06,0 0 0 -1 0 0 -1 0,,0 0 - -,3.94
15 BiDs 0.0 0.00,-1 -1 0 -2 0 -1 -2 -1,,-2 -1 - -,0.00
49.0,,,,47.64
Program Components Factor,,,,
Skating Skills 1.60,5.75 5.00 5.75 6.00 5.75 5.50 5.75 5.75,,5.50 5.50 - -,5.65
Transition / Linking Footwork 1.60,5.25 4.50 5.75 4.75 5.25 5.25 4.75 5.50,,5.50 4.75 - -,5.00
Performance / Execution 1.60,5.25 4.75 5.75 5.00 5.75 5.75 5.25 5.75,,5.25 5.25 - -,5.30
Choreography / Composition 1.60,5.50 4.75 5.75 5.25 5.75 5.50 5.25 5.75,,5.50 5.50 - -,5.45
Interpretation 1.60,5.25 4.50 5.75 5.25 5.75 5.75 5.00 5.50,,5.25 5.25 - -,5.25
Judges Total Program Component Score (factored),,,,42.64
Deductions: Time violation: -1.00,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
NHK Trophy 2005,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
5 Brittany VISE / Nicholas KOLE,USA 88.16 47.04,,41.12,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 2Tw3 4.0 0.00,0 0 0 0 0 0 0 0,,0 0 - -,4.00
2 3T 4.0 0.00,0 0 0 -1 0 0 0 0,,0 0 - -,4.00
3 3LoTh 5.0 0.14,0 0 0 0 0 0 0 0,,1 1 - -,5.14
4 5TLi3 5.5 -0.06,0 -1 0 -1 0 0 0 0,,0 0 - -,5.44
5 BiDs1 2.8 0.00,0 0 0 0 0 -1 -1 0,,0 0 - -,2.80
6 1S+COMBO 0.4 -0.30,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,0.10
7 FCCoSp3 3.0 -0.30,-1 -1 0 -2 -1 -1 -1 -1,,0 -1 - -,2.70
8 5SLi1 4.5 -0.12,0 -1 0 -1 0 -1 0 0,,-1 0 - -,4.38
9 3STh 5.0x 0.00,-1 0 0 1 0 0 0 0,,0 0 - -,5.00
10 SpSt1 1.8 -0.06,0 0 0 0 0 0 -1 0,,-1 0 - -,1.74
11 3Li2 3.0 -0.06,0 -1 0 -1 0 0 0 0,,0 0 - -,2.94
12 PCoSp3 4.0 0.00,-1 0 0 0 0 -1 0 -1,,0 0 - -,4.00
13 CiSt1 1.8 0.00,1 0 0 0 0 0 0 0,,0 1 - -,1.80
14 BoDs1 3.0 0.00,0 0 0 0 0 0 0 0,,0 0 - -,3.00
47.8,,,,47.04
Program Components Factor,,,,
Skating Skills 1.60,4.75 5.50 4.75 5.25 5.00 4.75 5.25 5.50,,5.50 5.50 - -,5.40
Transition / Linking Footwork 1.60,4.25 5.00 4.50 4.75 4.50 4.25 4.75 5.25,,5.00 4.75 - -,4.85
Performance / Execution 1.60,4.50 5.25 4.75 5.00 4.75 4.75 5.25 5.25,,5.00 5.50 - -,5.15
Choreography / Composition 1.60,4.75 5.50 4.75 5.25 5.00 4.50 5.00 5.25,,5.25 5.25 - -,5.20
Interpretation 1.60,4.75 5.50 4.75 5.00 4.75 4.50 5.25 5.00,,5.00 5.25 - -,5.10
Judges Total Program Component Score (factored),,,,41.12
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
6 Marina AGANINA / Artem KNYAZEV,UZB 75.56 43.64,,31.92,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 2A+2T+SEQ 3.7 0.00,0 0 0 -1 0 0 0 0,,0 0 - -,3.70
2 5ALi1 5.0 0.00,0 0 0 -1 0 0 0 0,,0 0 - -,5.00
3 2ATh 4.0 0.28,1 0 1 1 0 0 0 0,,1 1 - -,4.28
4 2Tw3 4.0 -0.12,0 -1 0 -1 0 -1 -1 0,,0 0 - -,3.88
5 2F 1.7 -0.30,-1 -1 0 -1 -1 -1 -1 -1,,-1 -1 - -,1.40
6 BoDs1 3.0 -0.14,0 0 0 -1 0 -1 -1 0,,0 0 - -,2.86
7 2LoTh 3.0 0.00,0 0 0 0 0 0 0 0,,0 0 - -,3.00
8 SpSt1 1.8 -0.06,0 0 0 0 0 0 -1 0,,-1 0 - -,1.74
9 3Li4 4.0 -0.12,1 -1 0 -1 -1 0 0 0,,0 0 - -,3.88
10 5TLi1 4.5 -0.18,0 -2 0 -2 0 -1 -1 0,,0 0 - -,4.32
11 FCCoSp2 2.5 -0.30,-1 -1 0 -1 0 0 -2 -1,,-1 -1 - -,2.20
12 SlSt1 1.8 -0.12,-1 0 0 -1 0 -1 -1 0,,0 -1 - -,1.68
13 FoDs1 3.0 -1.24,-1 -2 -1 -3 -1 -2 -3 -1,,-2 -1 - -,1.76
14 PCoSp3 4.0 -0.06,0 0 0 -1 0 -1 -1 0,,0 0 - -,3.94
46.0,,,,43.64
Program Components Factor,,,,
Skating Skills 1.60,4.25 4.25 5.00 3.75 4.00 4.25 4.00 4.25,,4.25 4.25 - -,4.15
Transition / Linking Footwork 1.60,4.00 3.75 4.50 3.50 3.50 4.00 3.75 4.00,,3.00 3.75 - -,3.65
Performance / Execution 1.60,4.25 4.25 4.75 3.25 3.75 4.00 4.00 4.25,,4.00 4.25 - -,4.05
Choreography / Composition 1.60,4.50 4.50 4.75 3.75 4.00 4.25 4.25 4.25,,4.25 4.25 - -,4.20
Interpretation 1.60,4.25 4.50 4.50 3.25 3.75 4.00 4.00 4.00,,3.75 4.00 - -,3.90
Judges Total Program Component Score (factored),,,,31.92
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
NHK Trophy 2005,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",=,+,+,-
7 Rumiana SPASSOVA / Stanimir TODOROV,BUL 73.46 41.26,,33.20,1.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 2Tw2 3.5 0.10,0 0 0 -1 1 0 0,0,0 1 - -,3.60
2 2S 1.3 0.00,0 0 0 -1 0 0 0,0,0 0 - -,1.30
3 2STh 2.5 0.10,0 0 1 1 0 0 0,0,1 0 - -,2.60
4 5SLi2 5.0 -0.06,0 0 0 -1 0 -1 0,0,-1 0 - -,4.94
5 5ALi1 5.0 0.00,0 0 0 0 0 -1 0,0,-1 0 - -,5.00
6 PCoSp3 4.0 0.00,0 0 0 0 0 0 0,0,0 0 - -,4.00
7 SpSt1 1.8 0.00,0 0 0 0 0 0 0,0,-1 0 - -,1.80
8 3Li3 3.5 0.00,0 0 0 0 0 0 0,0,0 0 - -,3.50
9 2LoTh 3.3x 0.00,0 0 0 0 0 0 0,0,0 0 - -,3.30
10 FiDs1 2.8 -0.28,0 0 0 0 0 0 -1,-1,-1 0 - -,2.52
11 CCoSp1 2.0 -0.18,-1 -1 0 -1 0 0 0,-1,0 -1 - -,1.82
12 2F+2F+SEQ 3.0x -0.60,-3 -2 -2 -2 -2 -2 -2,-2,-2 -3 - -,2.40
14 BiDs1 2.8 0.00,0 0 1 0 0 -1 0,-1,0 0 - -,2.80
15 SlSt1 1.8 -0.12,0 0 0 -1 0 0 -1,-1,0 0 - -,1.68
42.3,,,,41.26
Program Components Factor,,,,
Skating Skills 1.60,4.00 4.75 4.25 4.25 4.50 4.50 4.00,4.00,4.25 5.00 - -,4.35
Transition / Linking Footwork 1.60,3.50 4.25 4.00 3.75 4.00 4.25 4.25,3.75,3.75 4.25 - -,4.00
Performance / Execution 1.60,4.00 4.50 4.25 4.00 4.25 4.50 4.25,4.00,4.00 4.50 - -,4.20
Choreography / Composition 1.60,4.00 4.50 4.50 3.75 4.25 4.75 4.00,4.00,3.75 4.50 - -,4.10
Interpretation 1.60,3.75 4.25 4.50 4.25 4.50 4.75 3.50,3.75,4.00 4.25 - -,4.10
Judges Total Program Component Score (factored),,,,33.20
Deductions: Time violation: -1.00,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Printed: 02.12.2005 20:45:13,,,,
