12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Tessa VIRTUE / Scott MOIR,CAN,0,38.22,20.07,18.15,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,1S1,,2.3,False,0.86,2,2,1,1,2,2,2,1,2,1,2,2,,3.16
2,1S2,,2.8,False,0.71,1,1,2,1,1,2,2,2,2,2,1,1,,3.51
3,1S3,,1.6,False,0.71,2,2,2,2,2,1,2,1,1,1,0,1,,2.31
4,2S1,,2.8,False,0.93,2,2,1,0,1,2,3,1,1,1,1,2,,3.73
5,2S2,,3.5,False,0.7,1,1,1,1,1,2,2,1,1,2,1,0,,4.2
6,2S3,,2.0,False,1.16,2,2,2,2,2,1,2,1,2,2,1,1,,3.16
,,,15.0,,,,,,,,,,,,,,,,20.07
,Program Components,,,,Factor
,Skating Skills  ,,,,0.75,8.0,6.75,7.25,7.25,7.75,7.0,8.5,7.25,7.75,7.25,6.5,7.75,,7.29
,Timing  ,,,,0.75,7.75,6.5,7.75,6.75,7.25,6.75,8.75,7.0,7.5,7.0,6.25,7.5,,7.04
,Performance / Execution  ,,,,0.5,7.75,7.0,7.75,7.0,7.5,6.75,8.5,7.25,8.25,7.5,6.5,7.5,,7.25
,Interpretation  ,,,,0.5,8.25,7.5,8.0,7.5,7.5,7.0,8.75,7.5,8.25,7.25,6.75,7.75,,7.54
,,,,,,,,,,,,,,,,,,,18.15
