12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Tanith BELBIN / Benjamin AGOSTO,USA,0,59.28,30.19,30.09,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,DiSt3,,5.5,False,1.14,1,2,1,1,1,1,2,1,0,2,1,1,,6.64
2,CuLi4,,4.0,False,0.64,1,1,2,2,1,2,0,2,1,1,1,1,,4.64
3,CoSp3,,4.0,False,0.57,1,2,1,1,1,1,1,1,1,2,1,1,,4.57
4,NtMiSt4+STw4,,8.2,False,1.71,0,2,2,2,1,2,2,2,1,1,2,2,,9.91
5,RoLi3,,3.5,False,0.93,1,2,2,1,2,2,2,2,1,2,2,2,,4.43
,,,25.2,,,,,,,,,,,,,,,,30.19
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,7.75,7.0,8.5,8.0,7.5,8.5,7.75,8.0,7.5,8.25,7.75,7.75,,7.82
,Linking Footwork / Movement ,,,,0.8,7.5,7.0,8.25,7.75,7.25,8.25,8.0,8.25,7.75,8.0,7.75,7.75,,7.79
,Performance ,,,,0.6,7.75,7.25,8.5,7.75,7.5,8.75,8.5,8.0,8.0,8.25,8.0,7.75,,7.89
,Choreography ,,,,0.6,7.75,7.5,8.5,8.0,7.5,8.5,8.0,8.0,8.0,8.0,8.0,8.0,,7.93
,Interpretation / Timing ,,,,1.0,7.75,7.5,8.5,8.25,7.5,8.5,8.25,8.25,8.0,8.5,8.0,8.25,,8.11
,,,,,,,,,,,,,,,,,,,30.09
Deduction,Extended lifts,-1.0
