9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
14,Ivan RIGHINI,ITA,14,69.43,38.33,32.1,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3A,,8.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,5.5
2,3F,,5.3,False,0.8,1,2,1,1,1,2,1,1,1,,6.1
3,FCSp3,,2.8,False,0.29,1,1,0,0,0,1,0,1,1,,3.09
4,3Lz+3T,,11.11,True,0.8,1,1,1,1,1,2,2,1,1,,11.91
5,CSSp4,,3.0,False,0.07,0,1,0,0,1,-1,0,0,0,,3.07
6,StSq4,,3.9,False,0.9,1,2,0,1,2,2,1,0,2,,4.8
7,CCoSp4,,3.5,False,0.36,0,1,1,0,1,1,2,1,0,,3.86
,,,38.11,,,,,,,,,,,,,38.33
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,6.5,7.25,6.0,6.25,6.75,6.75,6.0,6.5,6.25,,6.43
,Transition / Linking Footwork  ,,,,1.0,6.5,7.75,6.0,5.75,6.5,6.25,5.75,6.0,6.0,,6.14
,Performance / Execution  ,,,,1.0,6.5,8.0,5.75,6.25,7.5,7.0,5.5,6.25,6.75,,6.57
,Choreography / Composition  ,,,,1.0,6.75,7.5,5.75,6.0,7.0,6.5,5.75,6.5,6.25,,6.39
,Interpretation  ,,,,1.0,6.5,7.75,5.75,6.25,7.25,6.75,6.25,6.5,6.5,,6.57
,,,,,,,,,,,,,,,,32.1
Deduction,Falls,-1.0
