12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Arina USHAKOVA / Sergei KAREV,RUS,0,49.43,26.72,23.71,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3FTw1,,5.0,False,0.5,1,1,0,0,0,0,1,1,1,1,0,2,,5.5
2,3T<,,1.3,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.3
3,3LoTh,,5.0,False,0.9,1,1,2,1,1,1,1,1,2,0,2,2,,5.9
4,5ALi3,,6.0,False,1.0,1,1,1,0,0,1,1,1,1,2,1,1,,7.0
5,FCCoSp2,,2.5,False,0.36,0,1,0,0,1,0,0,1,2,1,1,2,,2.86
6,BiDs1,,2.8,False,0.2,0,1,0,0,0,0,0,0,0,1,1,2,,3.0
7,SlSt1,,1.8,False,0.36,1,1,0,0,0,0,0,1,2,1,1,1,,2.16
8,PCoSp,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
,,,24.4,,,,,,,,,,,,,,,,26.72
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,5.75,6.0,5.75,6.0,6.5,6.0,5.25,5.5,6.25,7.0,6.25,6.75,,5.96
,Transition / Linking Footwork  ,,,,0.8,5.25,5.75,5.25,5.75,5.75,5.75,4.75,5.75,6.0,6.0,6.0,7.0,,5.75
,Performance / Execution  ,,,,0.8,5.5,6.5,5.75,5.75,6.5,5.5,5.0,5.5,6.5,6.5,6.25,6.75,,5.93
,Choreography / Composition  ,,,,0.8,5.5,6.25,5.5,6.0,5.75,6.0,4.75,5.75,6.25,6.5,6.25,7.0,,6.0
,Interpretation  ,,,,0.8,5.75,6.25,5.5,6.0,6.25,5.75,5.0,5.75,6.25,6.0,6.25,7.25,,6.0
,,,,,,,,,,,,,,,,,,,23.71
Deduction,Falls,-1.0
