9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Jinlin GUAN,CHN,2,64.95,36.16,29.79,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,4T,,10.3,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,7.3
2,3Lz+3T,,10.1,False,0.6,0,2,1,1,1,1,0,1,1,,10.7
3,CCoSp4,,3.5,False,0.43,0,1,1,2,1,1,0,1,1,,3.93
4,2A,,3.3,False,0.29,0,1,1,1,0,0,0,1,1,,3.59
5,SlSt3,,3.3,False,0.5,0,1,1,2,1,1,1,1,1,,3.8
6,FCSp4,,3.2,False,0.14,0,0,0,2,0,0,0,1,1,,3.34
7,CSSp4,,3.0,False,0.5,1,1,1,1,1,1,0,1,1,,3.5
,,,36.7,,,,,,,,,,,,,36.16
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.5,5.5,5.75,7.0,6.25,6.25,6.25,6.5,6.5,,6.14
,Transition / Linking Footwork  ,,,,1.0,5.0,5.0,5.5,6.0,5.5,5.5,5.75,6.25,6.0,,5.61
,Performance / Execution  ,,,,1.0,5.5,5.5,5.25,6.75,6.5,5.75,6.25,6.5,6.25,,6.04
,Choreography / Composition  ,,,,1.0,5.25,5.5,5.5,6.25,6.25,6.0,6.0,6.25,6.5,,5.96
,Interpretation  ,,,,1.0,5.5,5.5,5.5,6.5,6.5,6.0,6.0,6.75,6.25,,6.04
,,,,,,,,,,,,,,,,29.79
Deduction, Falls,-1.0
