Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Meagan DUHAMEL / Eric RADFORD,CAN,221.53,1,76.98,1,144.55,2015-03-29,wc2015
2,Wenjing SUI / Cong HAN,CHN,214.12,3,71.63,2,142.49,2015-03-29,wc2015
3,Qing PANG / Jian TONG,CHN,212.77,2,72.59,3,140.18,2015-03-29,wc2015
4,Cheng PENG / Hao ZHANG,CHN,206.63,5,69.67,4,136.96,2015-03-29,wc2015
5,Yuko KAVAGUTI / Alexander SMIRNOV,RUS,198.91,4,71.59,6,127.32,2015-03-29,wc2015
6,Evgenia TARASOVA / Vladimir MOROZOV,RUS,198.46,6,67.71,5,130.75,2015-03-29,wc2015
7,Alexa SCIMECA / Chris KNIERIM,USA,185.81,7,65.56,7,120.25,2015-03-29,wc2015
8,Julianne SEGUIN / Charlie BILODEAU,CAN,178.03,10,60.53,10,117.5,2015-03-29,wc2015
9,Vanessa JAMES / Morgan CIPRES,FRA,177.34,12,58.28,8,119.06,2015-03-29,wc2015
10,Kristina ASTAKHOVA / Alexei ROGONOV,RUS,173.58,13,55.55,9,118.03,2015-03-29,wc2015
11,Valentina MARCHEI / Ondrej HOTAREK,ITA,172.55,9,60.56,11,111.99,2015-03-29,wc2015
12,Haven DENNEY / Brandon FRAZIER,USA,172.51,8,61.32,12,111.19,2015-03-29,wc2015
13,Lubov ILIUSHECHKINA / Dylan MOSCOVITCH,CAN,169.91,11,60.32,13,109.59,2015-03-29,wc2015
14,Nicole DELLA MONICA / Matteo GUARISE,ITA,151.77,14,54.48,15,97.29,2015-03-29,wc2015
15,Mari VARTMANN / Aaron VAN CLEAVE,GER,147.84,15,47.76,14,100.08,2015-03-29,wc2015
16,Amani FANCY / Christopher BOYADJI,GBR,130.22,16,46.69,16,83.53,2015-03-29,wc2015
17,Maria PALIAKOVA / Nikita BOCHKOV,BLR,46.17,17,46.17,DNQ,DNQ,2015-03-29,wc2015
18,Miriam ZIEGLER / Severin KIEFER,AUT,45.99,18,45.99,DNQ,DNQ,2015-03-29,wc2015
19,Narumi TAKAHASHI / Ryuichi KIHARA,JPN,44.54,19,44.54,DNQ,DNQ,2015-03-29,wc2015
