8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,Kaitlin HAWAYEK / Jean-Luc BAKER,USA,5,94.15,47.75,46.4,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,STw4,,6.6,False,1.2,2,2,1,2,2,2,2,2,,7.8
2,CuLi3,,4.0,False,0.6,1,1,1,2,1,1,0,1,,4.6
3,CiSt3,,7.1,False,1.1,1,1,1,1,0,1,1,1,,8.2
4,SlLi4,,4.5,False,0.9,2,1,2,1,1,2,1,2,,5.4
5,CoSp4,,5.6,False,0.8,1,2,1,1,0,2,1,2,,6.4
6,RoLi4,,4.5,False,0.9,1,1,1,2,2,2,1,2,,5.4
7,DiSt3,,7.1,False,1.65,2,1,1,1,1,2,2,2,,8.75
8,ChLi1,,0.6,False,0.6,1,0,0,1,1,2,1,2,,1.2
,,,40.0,,,,,,,,,,,,47.75
,Program Components,,,,Factor
,Skating Skills  ,,,,1.2,8.0,7.75,7.75,7.5,7.75,8.0,7.5,7.5,,7.71
,Linking Footwork / Movement  ,,,,1.2,8.0,7.5,7.0,7.25,7.25,8.0,7.25,7.25,,7.42
,Performance  ,,,,1.2,8.25,7.75,7.5,7.75,7.5,8.25,7.75,8.0,,7.83
,Choreography  ,,,,1.2,8.0,7.75,7.25,7.5,7.75,8.5,7.5,8.25,,7.79
,Interpretation / Timing  ,,,,1.2,8.25,7.75,7.25,7.75,7.75,8.25,7.75,9.0,,7.92
,,,,,,,,,,,,,,,46.4
