8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Anastasia CANNUSCIO / Colin MCMANUS,USA,3,90.75,46.8,43.95,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,DiSt3,,7.1,False,1.1,1,1,1,1,1,2,1,1,,8.2
2,RoLi4,,4.5,False,0.7,1,1,2,1,1,2,1,0,,5.2
3,CoSp4,,5.6,False,0.8,1,1,2,0,2,2,1,1,,6.4
4,SlLi4,,4.5,False,0.6,1,1,2,1,1,1,1,1,,5.1
5,SeSt3,,7.1,False,1.1,1,1,1,0,1,2,1,1,,8.2
6,CuLi4,,4.5,False,0.3,1,1,0,0,0,1,1,0,,4.8
7,STw4,,6.6,False,0.9,1,2,2,1,2,2,1,1,,7.5
8,ChSp1,,0.6,False,0.8,2,2,2,0,1,3,1,0,,1.4
,,,40.5,,,,,,,,,,,,46.8
,Program Components,,,,Factor
,Skating Skills  ,,,,1.2,7.25,7.5,7.25,6.75,7.25,7.25,7.0,7.25,,7.21
,Linking Footwork / Movement  ,,,,1.2,7.0,7.5,7.0,6.5,7.25,7.5,6.75,7.0,,7.08
,Performance  ,,,,1.2,7.25,7.75,8.75,7.0,7.5,7.25,7.5,7.25,,7.42
,Choreography  ,,,,1.2,7.5,7.75,8.0,6.75,7.75,8.25,7.0,7.0,,7.5
,Interpretation / Timing  ,,,,1.2,7.5,7.5,7.75,6.75,7.75,8.0,6.75,7.25,,7.42
,,,,,,,,,,,,,,,43.95
