9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
19,Stacey KEMP / David KING,GBR,2,39.33,23.24,18.09,-2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3LzTw1,,5.0,False,-1.4,-2,-2,-2,-2,-2,-2,-2,-1,-2,,3.6
2,2A,,3.3,False,-1.5,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.8
3,3LoTh,,5.0,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.9
4,FiDs4,,3.5,False,0.5,0,1,0,1,1,1,0,1,1,,4.0
5,3Li4,,4.0,False,-0.14,0,1,-1,0,0,-1,-1,0,0,,3.86
6,SlSt2,,2.6,False,-0.09,-1,0,-1,0,0,0,-1,0,0,,2.51
7,PCoSp4,,4.5,False,0.07,1,1,0,0,0,0,0,0,0,,4.57
,,,27.9,,,,,,,,,,,,,23.24
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,4.75,5.25,3.75,4.25,5.5,4.25,4.5,4.75,4.75,,4.64
,Transition / Linking Footwork  ,,,,0.8,5.0,4.75,4.25,4.0,5.0,4.0,4.5,4.5,5.0,,4.57
,Performance / Execution  ,,,,0.8,4.75,5.0,4.5,4.5,5.0,3.75,4.75,4.0,4.5,,4.57
,Choreography / Composition  ,,,,0.8,5.0,4.75,4.25,4.5,5.5,4.0,4.0,4.25,4.75,,4.5
,Interpretation  ,,,,0.8,5.0,4.75,3.75,4.25,5.0,4.0,4.0,3.75,4.5,,4.32
,,,,,,,,,,,,,,,,18.09
Deduction,Falls,-2.0
