12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,NAVKA Tatiana / KOSTOMAROV Roman,RUS,0,61.07,30.39,30.68,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,NtMiSt4+STw4,,8.2,False,0.71,0,1,1,-1,1,2,1,1,0,0,0,1,,8.91
2,CoSp4,,4.7,False,0.64,2,1,1,0,1,1,2,1,1,1,2,2,,5.34
3,CuLi4,,4.0,False,0.79,1,2,2,1,2,2,2,2,1,2,1,1,,4.79
4,DiSt3,,5.5,False,1.14,1,2,1,1,1,2,1,1,1,1,1,1,,6.64
5,RoLi4,,4.0,False,0.71,1,2,1,2,1,2,2,1,0,2,1,1,,4.71
,,,26.4,,,,,,,,,,,,,,,,30.39
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,8.25,8.25,7.75,8.25,7.5,8.0,8.5,7.75,7.75,7.5,8.5,8.25,,8.07
,Transitions / Linking Footwork / Movement  ,,,,0.8,8.0,8.25,7.5,8.25,7.5,8.0,8.25,8.25,7.75,7.5,8.25,8.0,,7.96
,Performance / Execution  ,,,,0.6,8.25,8.5,7.5,8.25,7.5,8.25,8.5,8.25,8.0,7.75,8.25,8.0,,8.11
,Choreography / Composition  ,,,,0.6,8.25,8.5,7.5,8.0,7.5,8.25,8.75,8.25,8.0,7.75,8.25,8.0,,8.07
,Interpretation / Timing  ,,,,1.0,8.0,8.25,8.0,8.0,7.75,8.5,8.5,8.5,8.0,7.5,8.5,8.25,,8.14
,,,,,,,,,,,,,,,,,,,30.68
