8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,Madison CHOCK / Evan BATES,USA,2,59.26,30.9,28.36,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,NtCiSt3,,6.5,False,0.83,0,1,1,1,1,0,1,1,,7.33
2,STw4,,6.0,False,0.58,1,1,1,2,2,1,1,1,,6.58
3,1YP4+kpYYY,,7.0,False,0.08,0,-1,0,1,1,0,0,0,,7.08
4,2YP2+kpNYN,,5.0,False,0.08,0,0,0,1,1,0,0,0,,5.08
5,RoLi4,,4.0,False,0.83,1,1,2,2,2,1,2,2,,4.83
,,,28.5,,,,,,,,,,,,30.9
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,5.75,5.5,7.5,7.0,7.25,7.25,7.0,7.5,,6.96
,Linking Footwork / Movement  ,,,,0.7,5.75,5.25,7.0,7.0,7.5,7.0,7.0,7.25,,6.83
,Performance  ,,,,0.7,6.0,6.5,7.5,7.5,7.25,7.5,7.25,7.75,,7.25
,Choreography  ,,,,0.8,6.25,6.75,7.5,7.5,7.0,7.5,7.25,7.5,,7.25
,Interpretation / Timing  ,,,,1.0,6.5,6.75,7.0,7.5,7.25,7.25,7.25,7.25,,7.13
,,,,,,,,,,,,,,,28.36
