8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Nathalie PECHALAT / Fabian BOURZAT,FRA,8,69.15,34.0,35.15,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,STw4,,6.0,False,0.75,2,2,2,1,1,1,2,1,,6.75
2,NtCiSt3,,6.5,False,1.67,1,3,1,1,2,2,2,2,,8.17
3,SlLi4,,4.0,False,1.0,2,1,2,2,2,2,2,2,,5.0
4,1YP4+kpYYY,,7.0,False,0.58,1,2,1,1,1,2,1,1,,7.58
5,2YP3+kpYYN,,6.0,False,0.5,1,2,1,1,1,1,1,1,,6.5
,,,29.5,,,,,,,,,,,,34.0
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,9.0,8.5,8.75,8.75,8.25,8.25,9.25,8.75,,8.67
,Linking Footwork / Movement  ,,,,0.7,8.75,8.25,8.5,8.5,8.5,8.0,9.0,8.5,,8.5
,Performance  ,,,,0.7,9.25,8.5,9.25,8.75,8.5,8.25,9.5,9.25,,8.92
,Choreography  ,,,,0.8,9.0,8.5,9.25,8.5,9.0,8.5,9.5,9.0,,8.88
,Interpretation / Timing  ,,,,1.0,9.25,8.5,9.0,9.0,9.0,8.5,9.0,9.0,,8.92
,,,,,,,,,,,,,,,35.15
