9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Katarina GERBOLDT,RUS,0,88.43,43.55,46.88,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,2A,,3.5,False,0.6,0,1,0,1,0,1,1,1,0,,4.1
2,3Lz+2T,e,7.3,False,-1.2,-2,-1,-1,-1,-2,-2,-2,-1,-1,,6.1
3,3T,,4.0,False,-0.6,-1,-1,0,-1,-1,0,0,0,-1,,3.4
4,3F<,<,1.7,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.7
5,FCSp3,,2.8,False,0.4,1,0,1,1,1,0,0,1,1,,3.2
6,3Lz,!,6.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.0
7,3Lo+2T,,6.93,True,-0.2,0,0,0,-1,-1,0,0,0,0,,6.73
8,SpSq3,,3.1,False,-0.28,0,0,0,-1,-1,0,-1,0,0,,2.82
9,3S+2A+SEQ,,7.04,True,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1,,6.04
10,LSp2,,1.9,False,-0.06,1,0,1,0,-1,-1,-1,0,0,,1.84
11,CiSt2,,2.3,False,0.0,0,0,0,0,0,0,0,0,0,,2.3
12,CCoSp4,,3.5,False,-0.18,0,-2,0,0,-2,0,0,0,-1,,3.32
,,,50.07,,,,,,,,,,,,,43.55
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,5.5,6.25,6.0,7.5,5.75,5.75,5.75,5.75,6.0,,5.95
,Transition / Linking Footwork  ,,,,1.6,5.25,5.75,5.75,6.75,5.0,5.5,5.5,5.5,5.5,,5.6
,Performance / Execution  ,,,,1.6,5.75,6.25,5.75,7.25,5.75,6.25,5.5,5.75,5.75,,5.85
,Choreography / Composition  ,,,,1.6,5.5,6.25,6.0,7.0,5.25,5.75,5.5,6.0,6.0,,5.95
,Interpretation  ,,,,1.6,5.5,6.5,6.0,7.75,5.25,5.75,5.5,6.0,5.75,,5.95
,,,,,,,,,,,,,,,,46.88
Deduction,Falls,-2.0
