ISU GP Audi Cup of China 2017,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Skating Skills  2.00 8.00 7.50 7.50 7.75 8.25,,7.00 8.25,7.00 7.50,7.64,
Transitions  2.00 7.75 7.50 7.25 7.25 7.00,,7.00 7.75,6.25 7.25,7.29,
Performance  2.00 7.75 7.75 7.75 7.50 7.75,,6.75 8.25,6.75 7.25,7.50,
Composition  2.00 8.00 7.75 8.00 7.75 7.50,,6.00 7.75,7.00 7.50,7.61,
Interpretation of the Music  2.00 7.75 7.75 7.75 7.50 8.00,,6.50 8.00,6.00 7.25,7.50,
Judges Total Program Component Score (factored),,,,75.08,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Audi Cup of China 2017,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
3 Mikhail KOLYADA RUS  12  176.25,,90.11,87.14,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4Lz  13.60 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,9.60,
2 2S  1.30  0.00 1 -1 0 0 0,,-1 1,0 0,1.30,
3 3A+3T  12.80  1.57 2 1 1 1 2,,2 1,2 2,14.37,
4 FSSp4  3.00  1.00 2 2 2 1 3,,2 2,2 2,4.00,
5 StSq4  3.90  1.40 2 2 3 2 2,,2 2,2 2,5.30,
6 4T  11.33 x  2.29 2 2 2 2 2,,3 3,2 3,13.62,
7 1A  1.21 x -0.06 0 0 0 0 0,,-1 0,-1 -1,1.15,
8 3Lz+1Lo+3S  11.99 x  1.20 2 2 1 1 2,,1 2,2 2,13.19,
9 3Lo  5.61 x  1.10 2 2 2 1 1,,3 1,2 1,6.71,
10 3Lz+2T  8.03 x  1.30 2 1 2 1 2,,2 2,2 2,9.33,
11 CCoSp4  3.50  0.93 2 3 2 1 2,,2 2,1 2,4.43,
12 ChSq1  2.00  1.20 2 2 0 1 1,,2 2,2 2,3.20,
13 CCSp4  3.20  0.71 2 2 1 1 1,,2 2,1 1,3.91,
81.47,,,,90.11,
Program Components Factor,,,,,
Skating Skills  2.00 9.25 9.00 9.00 8.50 8.50,,8.75 9.25,8.75 9.00,8.89,
Transitions  2.00 9.25 8.75 9.00 8.25 8.00,,8.50 9.00,7.75 8.50,8.57,
Performance  2.00 9.00 8.75 8.50 8.25 8.00,,8.50 9.25,8.00 8.75,8.54,
Composition  2.00 9.00 9.00 9.25 8.50 8.25,,9.00 9.00,8.50 8.75,8.82,
Interpretation of the Music  2.00 8.75 8.75 9.25 8.50 8.50,,8.75 9.25,8.50 8.75,8.75,
Judges Total Program Component Score (factored),,,,87.14,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
4 Han YAN CHN  7  172.39,,88.67,83.72,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3A+3T  12.80  2.00 2 1 2 3 2,,2 1,3 2,14.80,
2 4T  10.30  2.00 2 1 2 2 2,,2 2,2 3,12.30,
3 3A  8.50  1.43 1 1 1 2 2,,2 0,1 2,9.93,
4 FCSp4  3.20  0.50 2 1 0 1 1,,1 1,1 1,3.70,
5 ChSq1  2.00  1.10 2 2 2 2 2,,1 1,1 1,3.10,
6 3Lz  6.00  1.20 2 1 3 2 2,,1 1,2 2,7.20,
7 3Lo  5.61 x  0.20 -1 0 1 0 1,,1 0,0 0,5.81,
8 3Lz+2T+2Lo  10.01 x  0.40 1 0 1 0 1,,1 0,0 1,10.41,
9 3S  4.84 x  0.00 0 0 0 0 0,,1 0,0 0,4.84,
10 3F !  5.83 x -0.80 -1 -1 -1 -1 -1,,-1 -1,-2 -2,5.03,
11 CSSp3  2.60  0.43 1 1 0 2 1,,0 1,1 1,3.03,
12 StSq3  3.30  0.79 1 2 1 2 2,,2 1,1 2,4.09,
13 CCoSp4  3.50  0.93 2 2 2 1 2,,2 2,2 1,4.43,
78.49,,,,88.67,
Program Components Factor,,,,,
Skating Skills  2.00 8.50 8.75 8.50 9.00 8.50,,9.00 8.25,8.00 8.25,8.54,
Transitions  2.00 8.25 8.50 8.00 8.50 8.00,,8.00 8.00,7.50 7.50,8.04,
Performance  2.00 8.50 8.75 8.50 9.00 9.00,,8.00 8.50,8.00 7.75,8.46,
Composition  2.00 8.75 8.50 8.50 9.00 8.50,,7.50 8.25,8.25 8.00,8.39,
Interpretation of the Music  2.00 8.75 8.50 8.50 8.75 8.75,,7.50 8.50,8.00 8.00,8.43,
Judges Total Program Component Score (factored),,,,83.72,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
ISU GP Audi Cup of China 2017,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
5 Boyang JIN CHN  11  170.59,,92.81,78.78,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4Lz  13.60 -0.51 -1 -1 0 0 0,,-1 -1,0 1,13.09,
2 4S  10.50 -2.63 -2 -2 -2 -2 -2,,-3 -3,-2 -1,7.87,
3 3A+1Lo+3S  13.40  0.86 1 1 0 2 1,,0 0,1 2,14.26,
4 FCSp4  3.20  0.50 1 1 0 1 1,,1 1,1 1,3.70,
5 ChSq1  2.00  1.10 1 1 1 2 2,,2 2,2 1,3.10,
6 4T  11.33 x -1.37 -1 -1 -2 -1 -1,,-1 -2,-1 -1,9.96,
7 4T+REP  7.93 x -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,3.93,
8 3A  9.35 x  0.29 1 0 0 1 0,,0 0,0 1,9.64,
9 3Lz+3T  11.33 x  0.80 0 1 0 1 2,,1 1,2 2,12.13,
10 3F  5.83 x -1.30 -2 -2 -2 -2 -1,,-2 -2,-2 -1,4.53,
11 CSSp4  3.00  0.43 1 1 0 1 1,,0 1,1 1,3.43,
12 StSq2  2.60  0.36 1 0 1 1 1,,1 0,1 0,2.96,
13 CCoSp4  3.50  0.71 2 1 1 2 1,,2 1,2 0,4.21,
97.57,,,,92.81,
Program Components Factor,,,,,
Skating Skills  2.00 8.75 8.00 8.50 9.00 8.25,,7.75 8.00,8.25 7.75,8.21,
Transitions  2.00 7.50 7.75 6.75 8.75 7.50,,7.50 7.50,7.75 7.25,7.54,
Performance  2.00 8.25 8.00 7.25 8.75 7.75,,7.25 8.00,8.50 7.50,7.89,
Composition  2.00 8.25 8.00 7.50 9.00 8.00,,7.50 7.75,8.00 7.50,7.86,
Interpretation of the Music  2.00 8.25 8.00 7.25 9.00 7.75,,7.50 8.25,8.00 7.50,7.89,
Judges Total Program Component Score (factored),,,,78.78,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1REP Jump repetition",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
6 Javier FERNANDEZ ESP  10  162.49,,72.93,89.56,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3T  4.30  0.90 2 1 2 1 1,,1 1,2 1,5.20,
2 4S  10.50 -0.86 -1 -1 1 -1 0,,-1 -1,-1 0,9.64,
3 3A  8.50 -1.86 -2 -2 -2 -2 -1,,-2 -2,-2 -1,6.64,
4 ChSq1  2.00  1.40 1 2 2 2 3,,2 2,2 2,3.40,
5 CSSp4  3.00  0.93 2 2 2 1 2,,1 2,2 2,3.93,
6 3S+2T  6.27 x  0.60 2 1 2 0 2,,0 0,0 1,6.87,
7 3Lo  5.61 x  1.40 2 2 3 2 2,,2 1,2 2,7.01,
8 3A+REP  6.55 x -1.00 -1 -1 -1 -1 -1,,-1 -1,-1 0,5.55,
9 3Lz  6.60 x  0.90 0 2 0 1 2,,2 1,2 1,7.50,
10 2F+1Lo+2S  4.07 x  0.00 0 0 0 0 0,,-1 0,0 0,4.07,
11 FCCoSp4  3.50  0.03 0 0 -1 0 1,,-1 0,1 0,3.53,
12 StSq4  3.90  1.40 2 2 2 1 2,,2 2,3 2,5.30,
13 CCoSp4  3.50  0.79 2 2 1 1 2,,1 2,2 1,4.29,
68.30,,,,72.93,
Program Components Factor,,,,,
Skating Skills  2.00 9.00 9.00 8.75 8.75 8.75,,9.25 9.00,9.00 8.75,8.89,
Transitions  2.00 8.75 9.00 9.25 8.50 9.25,,9.50 9.00,9.00 8.50,8.96,
Performance  2.00 8.75 8.75 8.25 8.25 9.00,,8.75 9.25,8.50 8.25,8.61,
Composition  2.00 9.00 9.50 9.50 8.75 9.00,,9.50 9.00,9.50 8.50,9.18,
Interpretation of the Music  2.00 9.00 9.25 9.25 8.50 9.25,,9.25 9.25,9.25 8.75,9.14,
Judges Total Program Component Score (factored),,,,89.56,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1REP Jump repetition",,,,,
ISU GP Audi Cup of China 2017,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
7 Kevin REYNOLDS CAN  1  162.10,,88.16,73.94,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 1Lo  0.50 -0.04 -1 0 -1 0 0,,-1 0,0 -1,0.46,
2 4T  10.30  1.29 1 1 1 1 2,,2 2,1 1,11.59,
3 4S<+3T <  12.40 -1.20 -1 -1 -1 -1 0,,-1 -2,-1 -1,11.20,
4 CCSp4  3.20  0.36 1 0 1 1 1,,0 1,1 0,3.56,
5 ChSq1  2.00  0.70 2 1 1 1 1,,1 1,1 -1,2.70,
6 3A  9.35 x  1.14 1 1 2 1 1,,2 1,1 0,10.49,
7 3F+3T+3Lo< <  14.52 x -0.50 -1 -1 0 -1 0,,-1 0,-1 -1,14.02,
8 3S  4.84 x  0.50 1 1 1 1 1,,1 0,0 0,5.34,
9 3Lz+3Lo  12.21 x  0.30 1 1 0 0 0,,1 0,0 1,12.51,
10 2A  3.63 x  0.57 2 1 1 1 2,,1 0,1 1,4.20,
11 FCUSp4  2.90  0.46 2 1 2 1 1,,-1 2,0 -1,3.36,
12 StSq3  3.30  0.79 2 1 2 1 2,,2 1,2 0,4.09,
13 CCoSp4  3.50  1.14 3 3 3 2 2,,2 2,2 2,4.64,
82.65,,,,88.16,
Program Components Factor,,,,,
Skating Skills  2.00 7.50 7.50 7.50 7.50 7.75,,7.50 7.50,7.00 6.50,7.43,
Transitions  2.00 7.00 7.25 7.50 7.25 7.25,,7.50 7.25,6.75 6.25,7.18,
Performance  2.00 7.00 7.75 8.00 7.75 7.75,,7.50 7.50,6.75 6.75,7.43,
Composition  2.00 7.75 7.50 7.75 7.75 7.50,,8.00 7.00,7.50 6.50,7.54,
Interpretation of the Music  2.00 7.50 7.50 8.00 7.50 7.50,,7.50 7.25,7.00 6.25,7.39,
Judges Total Program Component Score (factored),,,,73.94,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
8 Keiji TANAKA JPN  9  159.98,,81.40,79.58,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4S  10.50  0.43 1 1 0 1 2,,0 0,0 0,10.93,
2 3T  4.30  0.60 2 1 1 1 1,,0 1,1 0,4.90,
3 3A  8.50  1.86 2 2 2 2 2,,2 1,2 1,10.36,
4 CSSp4  3.00  0.57 2 2 0 1 2,,1 1,0 1,3.57,
5 StSq3  3.30  0.64 2 2 1 1 3,,1 1,1 1,3.94,
6 3S  4.84 x  0.60 1 1 1 0 1,,1 1,0 1,5.44,
7 3A+2T+2Lo  12.76 x  0.29 0 0 0 1 1,,0 0,0 1,13.05,
8 3F+3T  10.56 x  0.80 1 1 0 1 2,,1 1,1 2,11.36,
9 FCSp3  2.80  0.29 0 1 0 1 1,,1 0,1 0,3.09,
10 3Lz  6.60 x  0.70 1 1 1 1 1,,1 0,1 2,7.30,
11 ChSq1  2.00  1.10 2 1 1 1 2,,2 2,1 2,3.10,
12 CCoSp4  3.50  0.86 2 2 0 1 2,,2 2,1 2,4.36,
72.66,,,,81.40,
Program Components Factor,,,,,
Skating Skills  2.00 7.75 8.00 8.50 8.00 8.00,,7.75 8.25,7.75 8.50,8.04,
Transitions  2.00 8.00 8.00 7.75 7.50 7.50,,8.00 7.75,7.00 8.00,7.79,
Performance  2.00 7.75 8.25 7.75 7.75 8.00,,7.75 8.25,7.50 8.00,7.89,
Composition  2.00 7.75 8.50 8.25 7.75 8.25,,8.25 8.00,7.75 7.75,8.00,
Interpretation of the Music  2.00 8.25 8.25 8.00 7.75 8.50,,7.75 8.25,7.50 8.25,8.07,
Judges Total Program Component Score (factored),,,,79.58,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Audi Cup of China 2017,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
9 Grant HOCHSTEIN USA  4  135.89,,63.83,73.06,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 2T  1.30  0.03 2 1 0 0 1,,-1 0,0 -1,1.33,
2 3A+2T  9.80  0.14 1 0 0 0 1,,0 -1,0 0,9.94,
3 4T< <  8.00 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,4.00,
4 CCSp3  2.80  0.57 2 2 1 2 1,,0 0,1 1,3.37,
5 StSq3  3.30  0.71 2 2 1 1 2,,1 1,2 1,4.01,
6 1A  1.21 x -0.06 1 0 -1 0 0,,-1 0,0 -1,1.15,
7 3Lz+1Lo+3S  11.99 x  0.30 1 0 0 1 1,,-1 0,0 1,12.29,
8 FSSp4  3.00  0.64 2 1 2 1 1,,1 1,1 2,3.64,
9 3Lo  5.61 x -0.10 1 1 0 0 0,,-1 -1,0 -1,5.51,
10 3F !  5.83 x -0.40 0 0 0 -1 0,,-1 -1,-1 -1,5.43,
11 ChSq1  2.00  1.50 3 2 3 2 2,,1 1,3 2,3.50,
12 3T+1T  5.17 x  0.20 2 1 0 0 1,,0 0,0 0,5.37,
13 CCoSp4  3.50  0.79 2 2 2 1 2,,0 1,2 1,4.29,
63.51,,,,63.83,
Program Components Factor,,,,,
Skating Skills  2.00 7.75 7.75 7.50 7.25 7.50,,7.25 7.50,7.00 7.25,7.43,
Transitions  2.00 8.00 7.50 6.75 7.00 7.25,,7.00 7.25,7.25 6.75,7.14,
Performance  2.00 8.50 7.25 7.00 7.00 7.50,,7.00 7.25,6.75 6.75,7.11,
Composition  2.00 8.25 7.75 7.50 7.25 7.50,,7.25 7.50,7.00 7.00,7.39,
Interpretation of the Music  2.00 8.25 7.75 7.50 7.25 7.75,,7.00 7.25,7.25 7.50,7.46,
Judges Total Program Component Score (factored),,,,73.06,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
10 Alexander MAJOROV SWE  2  121.77,,53.63,69.14,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 2T  1.30 -0.06 0 1 -1 0 0,,-2 0,0 -1,1.24,
2 3A+2T  9.80  0.86 1 1 1 0 1,,0 1,1 1,10.66,
3 3Lz  6.00  1.00 2 2 2 1 1,,0 1,2 1,7.00,
4 1F !  0.50 -0.06 0 0 -1 -1 -1,,-2 -1,0 0,0.44,
5 FSSp4  3.00  0.57 1 1 1 1 2,,-1 1,2 1,3.57,
6 StSq3  3.30  0.36 0 1 1 1 1,,0 1,1 0,3.66,
7 1A  1.21 x -0.17 1 -1 -2 0 0,,-2 -1,-1 -1,1.04,
8 2A+3T  8.36 x -0.70 -1 -1 -1 -1 -1,,-2 -1,-1 -1,7.66,
9 3T+2T*+2Lo *  6.71 x -0.50 0 -1 -1 -1 0,,-2 -1,0 -1,6.21,
10 USp  0.00  0.00 - - - - -,,- -,- -,0.00,
11 3S  4.84 x  0.00 -1 1 0 0 1,,0 0,0 -1,4.84,
12 ChSq1  2.00  1.10 2 2 2 1 1,,1 2,2 1,3.10,
13 CCoSp4  3.50  0.71 2 2 2 1 2,,0 1,1 1,4.21,
50.52,,,,53.63,
Program Components Factor,,,,,
Skating Skills  2.00 7.00 7.25 7.25 7.00 7.00,,6.50 7.00,7.25 6.50,7.00,
Transitions  2.00 6.75 7.25 7.25 6.75 6.75,,6.50 6.75,6.75 6.25,6.79,
Performance  2.00 6.75 7.00 6.50 6.75 6.75,,6.50 7.00,7.00 6.25,6.75,
Composition  2.00 7.00 7.50 7.25 7.00 6.50,,6.75 7.00,7.25 6.25,6.96,
Interpretation of the Music  2.00 7.25 7.50 7.25 7.00 7.00,,6.50 7.25,7.25 6.25,7.07,
Judges Total Program Component Score (factored),,,,69.14,
Deductions Falls: -1.00(1),,,,-1.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
ISU GP Audi Cup of China 2017,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
11 He ZHANG CHN  3  120.59,,59.15,61.44,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4S  10.50 -3.54 -2 -2 -3 -3 -2,,-3 -3,-3 -3,6.96,
2 3A  8.50 -0.86 0 -1 -1 -1 -1,,-1 0,-1 -1,7.64,
3 3Lz+3T  10.30  0.40 1 1 0 1 1,,0 0,1 0,10.70,
4 CSSp3  2.60  0.21 1 1 1 1 0,,0 0,0 0,2.81,
5 StSq2  2.60  0.21 1 1 0 1 1,,0 0,0 0,2.81,
6 2A  3.63 x  0.36 0 1 1 1 1,,0 1,1 0,3.99,
7 3Lz  6.60 x  0.80 1 1 2 1 1,,1 1,2 1,7.40,
8 3Lo  5.61 x -1.40 -2 -2 -3 -2 -2,,-2 -2,-2 -2,4.21,
9 FCSp3  2.80  0.07 0 1 0 1 0,,0 0,0 0,2.87,
10 ChSq1  2.00  0.20 -2 1 0 1 0,,0 0,1 0,2.20,
11 3Fe e  4.07 x -1.00 -1 -1 -1 -2 -2,,-2 -1,0 -2,3.07,
12 2A  3.63 x -1.21 -3 -2 -2 -2 -2,,-3 -3,-2 -3,2.42,
13 CCoSp2V  2.00  0.07 0 1 0 1 0,,0 0,0 0,2.07,
64.84,,,,59.15,
Program Components Factor,,,,,
Skating Skills  2.00 6.25 7.25 6.50 7.00 7.00,,6.00 6.25,6.50 6.00,6.50,
Transitions  2.00 3.75 6.75 5.50 6.50 6.25,,6.00 5.75,5.50 5.50,5.86,
Performance  2.00 4.25 7.00 6.00 6.75 6.50,,5.75 6.25,5.75 6.00,6.14,
Composition  2.00 4.00 7.25 6.50 6.75 6.50,,5.75 5.75,6.00 6.00,6.18,
Interpretation of the Music  2.00 4.25 7.00 6.25 6.50 6.75,,5.50 5.75,5.75 5.75,6.04,
Judges Total Program Component Score (factored),,,,61.44,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Wrong edge",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
12 Alexander PETROV RUS  6  117.44,,56.04,67.40,6.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4T<< <<  4.30 -2.10 -2 -3 -3 -3 -3,,-3 -3,-3 -3,2.20,
2 3A+2T  9.80  0.86 2 1 0 0 1,,1 1,1 1,10.66,
3 3A  8.50 -3.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,5.50,
4 FCSp3  2.80  0.57 2 1 2 1 1,,0 1,1 1,3.37,
5 StSq3  3.30  0.79 2 2 1 1 2,,2 1,1 2,4.09,
6 3Lz+2T  8.03 x -0.10 0 1 -1 -1 1,,0 0,0 -1,7.93,
7 3F  5.83 x -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,3.73,
8 3Lz  6.60 x -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,4.50,
9 3Lo  5.61 x -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,3.51,
10 CSSp2  2.30  0.29 1 0 0 1 1,,0 1,0 1,2.59,
11 ChSq1  2.00  0.90 1 2 2 1 2,,1 1,1 1,2.90,
12 2A+2T* *  3.63 x -0.71 -2 -2 -2 -2 -1,,-1 -1,-1 -1,2.92,
13 CCoSp2V  2.00  0.14 0 0 0 0 2,,0 1,1 0,2.14,
64.70,,,,56.04,
Program Components Factor,,,,,
Skating Skills  2.00 5.75 7.25 6.75 7.00 7.50,,7.00 6.75,6.75 7.25,6.96,
Transitions  2.00 6.00 7.25 6.75 6.50 7.00,,6.75 6.50,5.75 7.00,6.64,
Performance  2.00 6.50 6.75 5.50 6.50 7.50,,5.75 6.50,4.75 6.75,6.32,
Composition  2.00 6.25 7.50 7.25 7.00 7.25,,6.75 7.00,5.75 7.25,6.96,
Interpretation of the Music  2.00 6.50 7.25 7.00 7.00 7.50,,6.25 6.75,5.75 7.00,6.82,
Judges Total Program Component Score (factored),,,,67.40,
Deductions Falls: -6.00(4),,,,-6.00,
"<<  Downgraded jump*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
printed: 04/11/2017 20:41:35,,,,,
