12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Cynthia PHANEUF,CAN,0,102.04,56.38,47.66,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3T+2A+SEQ,,6.0,False,1.0,1,0,1,1,1,2,2,1,1,1,0,1,,7.0
2,3Lz+2T,,7.3,False,0.0,0,0,-1,0,0,0,0,0,0,0,-1,-1,,7.3
3,FCCoSp3,,3.0,False,0.07,1,0,0,0,0,0,2,0,0,0,0,0,,3.07
4,3Lo,,5.0,False,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,,5.0
5,3F,e,5.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.5
6,SpSq4,,3.4,False,0.57,2,0,0,1,0,0,1,0,1,1,1,0,,3.97
7,3S,,4.95,True,0.43,1,0,0,1,0,0,1,1,1,0,0,1,,5.38
8,FSSp3,,2.3,False,0.43,1,1,0,1,1,1,1,0,1,0,1,0,,2.73
9,2A,,3.85,True,0.14,1,0,0,0,1,0,0,0,0,0,0,0,,3.99
10,CiSt3,,3.1,False,0.29,2,0,0,1,0,1,1,0,1,0,1,0,,3.39
11,3T+2T+2Lo,,7.48,True,-2.43,-1,-2,-3,-3,-3,-1,-3,-3,-2,-2,-3,-2,,5.05
12,CCoSp4,,3.5,False,0.43,2,1,1,1,0,1,1,0,1,1,1,0,,3.93
13,CSSp4,,3.0,False,0.07,1,0,0,0,0,0,0,0,1,0,1,0,,3.07
,,,58.38,,,,,,,,,,,,,,,,56.38
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.75,5.75,6.75,6.0,5.75,6.0,6.75,6.0,6.5,6.5,6.0,5.75,,6.14
,Transition / Linking Footwork  ,,,,1.6,6.75,5.5,6.5,5.0,5.5,5.5,6.5,5.5,5.5,6.25,4.5,5.25,,5.68
,Performance / Execution  ,,,,1.6,6.75,5.5,6.0,5.25,5.75,6.0,6.25,5.75,6.75,6.5,5.0,5.75,,5.86
,Choreography / Composition  ,,,,1.6,7.0,5.75,6.5,5.75,5.5,6.0,6.75,6.0,6.25,6.5,5.25,5.25,,6.04
,Interpretation  ,,,,1.6,7.25,5.75,6.75,6.0,5.5,6.0,6.75,5.75,6.75,6.5,5.75,5.25,,6.07
,,,,,,,,,,,,,,,,,,,47.66
Deduction,Falls,-2.0
