10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Emily HUGHES,USA,0,57.42,31.34,26.08,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3F,,5.5,False,0.8,1,1,0,1,0,-1,-2,1,1,-1,,6.3
2,3Lz+1T,,6.4,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.4
3,SpSq4,,3.4,False,1.4,2,1,2,1,1,0,1,0,2,2,,4.8
4,CCoSp4,,3.5,False,0.3,1,0,1,1,0,1,1,0,1,1,,3.8
5,2A,,3.3,False,1.0,1,1,1,1,1,0,1,0,1,1,,4.3
6,LSp3,,2.4,False,0.6,1,1,1,2,1,1,1,1,2,1,,3.0
7,SlSt3,,3.1,False,0.3,1,0,2,1,0,0,1,0,2,1,,3.4
8,FSSp3,,2.3,False,0.04,0,0,0,1,-1,0,0,-1,1,0,,2.34
,,,29.9,,,,,,,,,,,,,,31.34
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,7.5,6.25,7.0,6.75,5.75,5.25,6.5,6.5,7.0,6.5,,6.6
,Transition / Linking Footwork ,,,,0.8,7.25,6.0,7.5,6.5,5.5,5.25,6.25,6.0,7.0,6.5,,6.4
,Performance / Execution ,,,,0.8,6.75,6.0,7.0,6.75,5.75,5.5,7.0,6.0,7.0,6.75,,6.45
,Choreography / Composition ,,,,0.8,7.0,6.25,7.25,6.75,5.75,5.5,6.5,6.5,6.75,6.5,,6.55
,Interpretation ,,,,0.8,7.25,6.0,7.5,7.0,5.5,5.25,6.75,6.25,7.0,6.75,,6.6
,,,,,,,,,,,,,,,,,26.08
