ISU GP Skate Canada International 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Skating Skills  2.00 8.50 9.00,8.75,8.75 8.50 9.25 9.00,,9.25 9.00,8.89,
Transition / Linking Footwork  2.00 8.25 8.75,8.00,8.25 8.50 9.25 8.50,,8.50 8.75,8.50,
Performance / Execution  2.00 8.00 8.75,8.00,8.50 9.00 8.50 8.50,,8.50 8.00,8.39,
Choreography / Composition  2.00 8.25 9.00,8.50,8.50 9.00 9.25 9.00,,8.75 8.75,8.79,
Interpretation  2.00 8.50 9.25,8.25,9.00 9.00 9.00 9.00,,8.50 8.75,8.82,
Judges Total Program Component Score (factored),,,,,86.78,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Skate Canada International 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
3 Nobunari ODA JPN  8,,156.20  78.48,,77.72,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30 -0.14 0 0 0,,-1 1 -1 0,,0 0,10.16,
2 3A  8.50  2.14 2 1 2,,3 3 2 2,,2 2,10.64,
3 3A+SEQ  6.80 -2.00 -2 -2 -2,,-2 -2 -2 -2,,-2 -3,4.80,
4 StSq4  3.90  0.90 2 1 1,,1 2 2 1,,1 1,4.80,
"",,Info,,,,Info
5 FSSp4  3.00  0.36 1 1 0,,0 0 1 1,,1 1,3.36,
6 3Lz+3T e  11.11 x  0.00 0 0 -1,,1 0 0 1,,0 -1,11.11,
7 3F+2T  7.26 x  0.10 0 0 0,,1 1 0 0,,0 0,7.36,
8 3Lo  5.61 x  0.70 1 0 2,,1 1 1 1,,1 1,6.31,
9 FCCoSp4  3.50  0.36 1 1 0,,1 1 0 1,,0 1,3.86,
10 3S  4.62 x  0.60 1 0 1,,1 1 1 1,,0 1,5.22,
11 3F< <  4.07 x -0.70 0 -1 -1,,-1 -1 -1 -1,,-1 -1,3.37,
12 ChSq1  2.00  1.20 2 2 1,,2 3 2 2,,1 1,3.20,
13 CCoSp4  3.50  0.79 2 1 1,,2 2 2 1,,1 2,4.29,
74.17,,,,,78.48,
Program Components Factor,,,,,,
Skating Skills  2.00 7.75 7.75 7.50,,7.75 8.25 7.75 8.50,,8.50 7.75,7.93,
Transition / Linking Footwork  2.00 7.25 7.50 6.75,,8.50 7.50 6.75 7.75,,7.50 7.25,7.36,
Performance / Execution  2.00 7.75 7.75 7.00,,7.75 8.50 8.00 8.50,,8.00 7.50,7.89,
Choreography / Composition  2.00 7.50 7.75 7.75,,8.50 8.25 7.50 8.00,,7.75 7.50,7.79,
Interpretation  2.00 7.50 8.00 7.25,,8.00 7.75 8.25 8.25,,8.00 7.75,7.89,
Judges Total Program Component Score (factored),,,,,77.72,
Deductions:,,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
4 Ross MINER USA  3,,144.19  73.91,,70.28,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 2S  1.30  0.03 0 0 1,,0 0 0 1,,0 0,1.33,
2 3A+2T  9.80  0.86 1 1 0,,1 1 0 1,,1 1,10.66,
3 3A  8.50  0.71 0 1 0,,1 1 1 1,,1 0,9.21,
4 FSSp4  3.00  0.50 1 0 1,,1 1 1 1,,2 1,3.50,
5 3Lz+3T  10.10  0.10 0 0 1,,-1 0 1 0,,0 0,10.20,
6 StSq4  3.90  0.60 1 0 2,,1 1 1 0,,1 1,4.50,
7 3Lz+1Lo+3S  11.77 x  1.00 0 1 3,,1 2 2 2,,1 1,12.77,
8 CCoSp4  3.50  0.36 0 0 1,,0 1 1 1,,1 1,3.86,
9 2Lo  1.98 x  0.00 0 0 0,,0 0 0 0,,0 0,1.98,
10 3F e  5.83 x -0.10 0 0 -1,,0 0 -1 0,,0 0,5.73,
11 ChSq1  2.00  0.40 0 0 2,,1 0 1 1,,1 0,2.40,
12 2A  3.63 x  0.14 0 0 0,,1 1 0 1,,0 0,3.77,
13 FCCoSp4  3.50  0.50 1 1 1,,0 1 1 1,,1 1,4.00,
68.81,,,,,73.91,
Program Components Factor,,,,,,
Skating Skills  2.00 7.50 6.75 7.75,,7.50 7.00 7.25 7.75,,7.25 7.25,7.36,
Transition / Linking Footwork  2.00 6.50 6.25 7.50,,7.00 6.50 7.00 6.50,,6.50 6.75,6.68,
Performance / Execution  2.00 7.00 6.75 7.00,,7.25 7.25 6.75 7.50,,7.25 7.00,7.07,
Choreography / Composition  2.00 7.00 6.50 8.00,,7.25 7.00 7.25 7.00,,7.00 7.00,7.07,
Interpretation  2.00 6.75 6.50 7.50,,7.00 7.25 7.25 6.50,,6.75 7.25,6.96,
Judges Total Program Component Score (factored),,,,,70.28,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU GP Skate Canada International 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
5 Florent AMODIO FRA  6,,144.11  69.41,,74.70,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4S  10.50 -2.00 -2 -2 -2,,-2 -2 -2 -2,,-2 -2,8.50,
2 3S  4.20  1.00 1 1 2,,1 1 2 0,,2 2,5.20,
3 2A  3.30  0.29 1 0 0,,0 0 1 1,,1 1,3.59,
4 FCSp3  2.80  0.29 1 2 1,,0 0 1 0,,0 1,3.09,
"",,Info,,,,Info
5 StSq3  3.30  0.79 1 2 2,,1 2 1 2,,1 3,4.09,
6 3A  9.35 x  0.00 0 0 0,,0 0 0 0,,0 0,9.35,
7 3F e  5.83 x -0.70 -1 0 -1,,-2 -1 -1 -1,,0 -2,5.13,
8 3Lz  6.60 x  0.40 0 0 0,,1 1 1 1,,0 1,7.00,
9 2A  3.63 x  0.07 0 0 0,,0 0 0 1,,1 0,3.70,
10 3S+3T  9.13 x  1.00 1 2 2,,2 1 1 1,,2 1,10.13,
11 CSSp4  3.00  0.64 2 1 1,,0 1 1 2,,1 2,3.64,
12 ChSq1  2.00  1.20 2 2 1,,1 2 2 2,,1 2,3.20,
13 CCoSp2  2.50  0.29 1 0 1,,0 1 0 1,,0 2,2.79,
66.14,,,,,69.41,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 8.00 8.25,,7.50 7.50 8.00 7.50,,7.25 8.00,7.68,
Transition / Linking Footwork  2.00 7.00 7.00 7.25,,5.75 7.25 7.50 6.75,,4.75 7.25,6.89,
Performance / Execution  2.00 7.25 7.75 8.00,,7.00 7.50 7.75 7.25,,7.50 8.25,7.57,
Choreography / Composition  2.00 7.25 7.50 7.75,,7.50 7.50 7.75 7.25,,7.00 7.75,7.50,
Interpretation  2.00 7.75 7.75 8.50,,6.50 7.50 7.75 7.50,,7.25 8.50,7.71,
Judges Total Program Component Score (factored),,,,,74.70,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
6 Takahito MURA JPN  2,,137.64  72.00,,66.64,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30  0.86 1 2 0,,0 1 1 1,,2 0,11.16,
2 3Lz+3T  10.10  0.80 2 1 0,,1 1 1 1,,1 2,10.90,
3 3A  8.50  1.43 1 1 1,,1 2 2 2,,2 1,9.93,
4 CCSp3  2.80  0.50 1 1 1,,1 1 1 1,,2 1,3.30,
5 1Lo  0.50 -0.04 -1 -1 -1,,-1 0 0 0,,0 0,0.46,
6 3A+2T  10.78 x  0.00 1 0 0,,0 0 0 0,,-1 0,10.78,
7 StSq4  3.90  0.50 1 1 0,,0 2 0 1,,1 1,4.40,
8 3S<< <<  1.43 x -0.60 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,0.83,
9 CCoSp4  3.50  0.00 0 0 0,,0 0 0 0,,0 0,3.50,
10 3Lz  6.60 x -0.10 0 0 -1,,1 0 0 0,,-1 0,6.50,
11 3F e  5.83 x -0.70 -1 -1 -1,,-1 -1 -1 0,,-1 -1,5.13,
12 FSSp3  2.60  0.21 0 1 1,,0 0 0 1,,1 0,2.81,
13 ChSq1  2.00  0.30 0 1 1,,0 1 0 0,,1 0,2.30,
68.84,,,,,72.00,
Program Components Factor,,,,,,
Skating Skills  2.00 7.25 7.00 6.25,,7.25 7.25 6.75 7.25,,7.25 7.25,7.14,
Transition / Linking Footwork  2.00 6.25 6.50 5.75,,6.25 7.00 6.00 6.00,,6.50 6.75,6.32,
Performance / Execution  2.00 6.75 6.75 6.00,,6.50 7.00 6.00 7.00,,7.50 6.50,6.64,
Choreography / Composition  2.00 6.75 6.50 6.25,,6.75 7.25 6.25 6.50,,7.00 6.50,6.61,
Interpretation  2.00 7.00 6.50 6.25,,7.00 7.25 6.50 6.50,,6.50 6.25,6.61,
Judges Total Program Component Score (factored),,,,,66.64,
Deductions: Falls: -1.00,,,,,-1.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU GP Skate Canada International 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
7 Artur GACHINSKI RUS  4,,129.84  63.40,,67.44,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30  0.29 0 0 -1,,0 0 0 1,,1 1,10.59,
2 4T+3T  14.40  1.43 1 2 1,,1 2 2 0,,2 1,15.83,
3 3A  8.50 -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,5.50,
4 FCSp4  3.20 -0.17 -1 0 -1,,0 -1 -1 0,,-1 0,3.03,
"",,Info,,,,Info
5 3A+SEQ  6.80 -2.29 -3 -3 -2,,-2 -2 -3 -2,,-2 -2,4.51,
6 3Lo  5.10  0.00 -1 0 0,,0 0 0 0,,0 0,5.10,
7 CSSp3  2.60  0.14 1 0 1,,0 0 1 0,,0 0,2.74,
8 StSq  0.00  0.00 - - -,,- - - -,,- -,0.00,
9 1Lz  0.66 x -0.20 -2 -2 -2,,-2 -2 -2 -1,,-2 -2,0.46,
10 3S  4.62 x -0.20 -1 0 0,,-1 0 0 0,,0 -1,4.42,
11 2A+2A+SEQ  5.81 x -0.29 -1 0 0,,-1 0 -1 -1,,-1 0,5.52,
12 ChSq1  2.00  0.70 1 0 1,,0 1 2 1,,2 1,2.70,
13 CCoSp3  3.00  0.00 0 1 0,,0 0 0 0,,-1 0,3.00,
66.99,,,,,63.40,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 7.00 7.50,,6.75 7.50 6.75 7.50,,7.50 7.75,7.25,
Transition / Linking Footwork  2.00 6.75 6.25 7.00,,5.75 6.75 5.00 6.50,,4.75 7.25,6.29,
Performance / Execution  2.00 6.75 6.75 7.00,,6.00 7.00 5.75 7.25,,6.00 7.50,6.68,
Choreography / Composition  2.00 6.75 6.75 7.25,,6.00 7.25 7.00 7.00,,6.00 7.75,6.86,
Interpretation  2.00 7.00 7.00 7.25,,6.25 6.75 5.00 6.50,,5.75 7.75,6.64,
Judges Total Program Component Score (factored),,,,,67.44,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
8 Denis TEN KAZ  7,,128.44  58.74,,72.70,-3.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T< <  7.20 -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,4.20,
2 4T<+SEQ <  5.76 -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,2.76,
3 3A  8.50  0.71 1 0 1,,1 0 0 1,,2 1,9.21,
4 StSq3  3.30  0.86 1 1 3,,2 2 2 2,,2 1,4.16,
5 CCSp4  3.20  0.57 1 1 1,,1 2 2 1,,1 1,3.77,
6 3Lz  6.60 x -0.10 1 -1 0,,0 0 0 0,,0 -1,6.50,
7 3F e  5.83 x -1.50 -3 -3 -2,,-2 -2 -2 -2,,-2 -2,4.33,
8 3Lo+2T  7.04 x  0.20 0 0 0,,1 0 0 1,,1 0,7.24,
9 2F+2T+2T  4.84 x -0.04 0 -1 0,,0 -1 0 0,,0 0,4.80,
10 FSSp3  2.60  0.36 1 -1 1,,1 1 1 0,,0 1,2.96,
11 3T  4.51 x -2.10 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,2.41,
12 ChSq1  2.00  0.90 0 1 2,,1 0 2 1,,2 2,2.90,
13 CCoSp4  3.50  0.00 0 0 1,,0 0 0 0,,0 0,3.50,
64.88,,,,,58.74,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 7.75 7.25,,8.00 7.00 7.50 7.00,,8.00 7.25,7.39,
Transition / Linking Footwork  2.00 6.00 7.50 7.25,,7.50 6.75 7.25 7.50,,7.25 7.25,7.25,
Performance / Execution  2.00 6.75 6.75 6.00,,8.00 6.25 7.00 6.75,,7.25 7.50,6.89,
Choreography / Composition  2.00 6.50 7.50 8.00,,7.25 7.00 7.50 7.50,,7.75 7.25,7.39,
Interpretation  2.00 6.75 7.50 8.00,,8.00 6.50 7.50 7.25,,7.50 7.50,7.43,
Judges Total Program Component Score (factored),,,,,72.70,
Deductions: Falls: -3.00,,,,,-3.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU GP Skate Canada International 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
9 Elladj BALDE CAN  5,,127.48  61.56,,65.92,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3T  4.10  0.70 2 0 1,,1 1 1 1,,1 1,4.80,
2 3F e  5.30 -0.60 -2 0 -1,,-1 -1 -1 -1,,-1 0,4.70,
3 3A+1T  8.90 -1.43 -1 -1 -2,,-2 -2 -1 -2,,-1 -1,7.47,
4 3Lo  5.10 -2.10 -3 -2 -3,,-3 -3 -3 -3,,-3 -3,3.00,
"",,Info,,,,Info
5 StSq3  3.30  0.21 0 1 1,,0 0 1 0,,1 0,3.51,
6 CCoSp3  3.00 -0.13 -1 0 0,,-1 -1 0 0,,-1 0,2.87,
7 2A  3.63 x  0.00 0 0 0,,0 0 -1 0,,0 1,3.63,
8 3Lz+2T+2T  9.46 x  0.30 1 0 1,,0 0 0 1,,0 1,9.76,
9 CCSp3  2.80  0.36 1 1 1,,0 1 1 0,,1 0,3.16,
10 3Lz  6.60 x  0.40 1 0 1,,0 0 0 1,,1 1,7.00,
11 ChSq1  2.00  0.60 1 2 2,,0 0 1 0,,1 1,2.60,
12 3S+2T  6.05 x  0.20 1 0 0,,0 0 0 1,,0 1,6.25,
13 FSSp3  2.60  0.21 0 0 0,,1 1 1 0,,0 1,2.81,
62.84,,,,,61.56,
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.75 7.00,,6.75 6.00 6.75 6.75,,6.50 7.25,6.71,
Transition / Linking Footwork  2.00 5.00 6.50 6.25,,6.00 5.50 6.75 6.00,,5.50 6.25,6.00,
Performance / Execution  2.00 7.00 7.00 7.25,,6.50 6.75 7.25 6.50,,6.75 7.25,6.93,
Choreography / Composition  2.00 6.50 7.00 6.75,,6.25 6.25 7.00 6.50,,6.25 6.75,6.57,
Interpretation  2.00 4.00 7.00 7.25,,6.50 6.50 7.50 6.75,,6.50 6.75,6.75,
Judges Total Program Component Score (factored),,,,,65.92,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
10 Liam FIRUS CAN  1,,109.17  49.51,,60.66,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  8.50 -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,5.50,
2 3Lz  6.00  0.00 0 0 0,,0 -1 0 0,,0 0,6.00,
3 3F e  5.30 -0.40 -1 -1 -2,,-1 0 0 0,,0 -1,4.90,
4 FUSp4  2.90  0.43 1 1 1,,1 0 0 1,,1 1,3.33,
5 2A+2T  4.60  0.00 0 0 1,,0 0 0 0,,0 0,4.60,
6 3Lo  5.10  0.20 0 1 0,,1 0 0 1,,0 0,5.30,
7 3Lz<+1T <  5.06 x -1.40 -2 -2 -2,,-2 -3 -2 -1,,-2 -2,3.66,
8 2A+2T  5.06 x -0.93 -2 -2 -2,,-2 -2 -2 -1,,-1 -2,4.13,
9 StSq3  3.30 -0.10 -1 0 0,,0 0 0 0,,-1 0,3.20,
10 3S< <  3.19 x -1.90 -3 -3 -2,,-2 -3 -3 -2,,-3 -3,1.29,
11 CSSp3  2.60  0.00 0 0 0,,0 0 0 1,,0 0,2.60,
12 ChSq1  2.00  0.00 0 1 0,,0 0 0 0,,0 0,2.00,
13 CCoSp3  3.00  0.00 0 0 -1,,0 0 0 0,,0 0,3.00,
56.61,,,,,49.51,
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.25 6.00,,6.50 5.75 6.00 7.50,,6.50 6.50,6.32,
Transition / Linking Footwork  2.00 6.75 5.75 5.00,,5.75 5.00 5.50 6.25,,6.00 6.00,5.75,
Performance / Execution  2.00 6.00 6.00 5.50,,6.25 5.25 5.75 6.50,,6.75 6.25,6.04,
Choreography / Composition  2.00 6.75 6.25 5.25,,6.25 5.25 5.75 7.25,,6.50 6.50,6.18,
Interpretation  2.00 6.00 6.00 5.00,,6.00 5.25 6.00 7.25,,6.50 6.50,6.04,
Judges Total Program Component Score (factored),,,,,60.66,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Printed: 27.10.2012  8:51:35PM,,,,,,
