12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
12,Sergei DAVYDOV,BLR,0,68.19,36.58,31.61,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3A,,7.5,False,1.43,1,1,1,1,2,1,2,2,1,1,2,0,,8.93
2,3Lz+3T,,10.0,False,0.43,1,1,0,0,1,0,0,1,0,0,1,0,,10.43
3,3F,e,5.5,False,-1.57,-1,-2,-2,-2,-1,-3,-1,-2,-1,-1,-2,-2,,3.93
4,FSSp2,,2.0,False,-0.04,0,0,0,0,-1,-1,0,0,0,-1,0,0,,1.96
5,CiSt3,,3.1,False,0.21,1,1,0,1,0,0,1,1,0,0,1,0,,3.31
6,CCoSp3,,3.0,False,0.21,1,1,0,1,1,0,0,0,1,0,1,0,,3.21
7,SlSt2,,2.3,False,0.21,1,1,0,0,0,0,0,1,1,0,0,1,,2.51
8,CSSp3,,2.3,False,0.0,1,1,0,0,0,0,0,0,0,0,0,0,,2.3
,,,35.7,,,,,,,,,,,,,,,,36.58
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,6.75,7.0,6.5,6.75,6.75,6.25,6.5,6.75,6.5,5.75,6.5,6.75,,6.61
,Transition / Linking Footwork  ,,,,1.0,6.25,6.5,6.25,6.5,6.0,5.75,6.0,6.25,6.0,5.0,5.75,6.25,,6.07
,Performance / Execution  ,,,,1.0,6.5,7.0,6.5,6.75,6.25,6.0,6.25,6.75,6.0,6.0,6.0,6.75,,6.36
,Choreography / Composition  ,,,,1.0,6.5,7.0,6.0,6.75,5.75,6.25,6.25,6.75,6.5,5.25,6.0,6.5,,6.25
,Interpretation  ,,,,1.0,6.25,7.0,6.25,6.75,6.5,6.0,6.5,6.25,6.25,5.75,6.25,6.25,,6.32
,,,,,,,,,,,,,,,,,,,31.61
