12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
45,Saulius AMBRULEVICIUS,LTU,0,28.63,13.19,16.44,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,SeSt2,,2.3,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,2.3
2,CCoSp2,,2.5,False,0.0,0,0,0,0,0,-1,0,0,-1,0,0,0,,2.5
3,2A,,3.5,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,3.5
4,CSSp1,,1.7,False,-0.21,-1,0,0,0,-1,-2,0,-1,-1,-1,-1,-1,,1.49
5,3S+COMBO,,4.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.5
6,2T<,,0.4,False,-0.3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.1
7,SlSt1,,1.8,False,0.0,0,0,-1,0,0,0,0,0,0,0,0,0,,1.8
8,FSSp,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
,,,16.7,,,,,,,,,,,,,,,,13.19
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,3.5,3.0,3.25,3.5,4.0,3.25,3.75,3.5,3.25,4.0,3.5,4.25,,3.61
,Transition / Linking Footwork  ,,,,1.0,2.25,3.0,2.75,3.25,3.5,3.0,3.25,2.75,3.0,3.25,3.0,3.75,,3.11
,Performance / Execution  ,,,,1.0,3.0,3.25,3.0,3.5,3.25,3.0,3.5,3.0,2.75,3.0,3.25,4.25,,3.18
,Choreography / Composition  ,,,,1.0,3.25,3.25,2.75,3.5,3.5,3.25,3.5,3.25,3.25,3.5,3.25,4.0,,3.36
,Interpretation  ,,,,1.0,2.75,3.25,3.0,3.5,3.25,3.0,3.5,2.75,3.0,3.0,3.25,4.0,,3.18
,,,,,,,,,,,,,,,,,,,16.44
Deduction,Falls,-1.0
