12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
13,Adrian SCHULTHEISS,SWE,0,66.45,37.16,29.29,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3Lz+3T,,10.0,False,0.71,0,-1,0,0,1,1,1,1,1,0,1,1,,10.71
2,3A,,7.5,False,-0.14,-1,0,0,0,0,-1,0,-1,-1,0,0,0,,7.36
3,3F,e,5.5,False,-1.0,-1,-1,-1,-1,-1,-1,-1,-2,-1,0,-1,-1,,4.5
4,CSSp4,,3.0,False,0.07,0,1,0,0,0,1,0,1,0,0,0,0,,3.07
5,CiSt2,,2.3,False,0.0,0,1,0,0,0,0,0,0,0,0,0,0,,2.3
6,FSSp4,,3.0,False,0.07,1,1,0,0,0,0,0,0,1,0,0,0,,3.07
7,SlSt2,,2.3,False,0.21,1,2,0,0,1,1,0,0,1,0,0,1,,2.51
8,CCoSp4,,3.5,False,0.14,1,2,0,1,0,1,0,1,1,0,0,0,,3.64
,,,37.1,,,,,,,,,,,,,,,,37.16
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.5,6.5,5.5,5.75,6.25,6.25,6.0,6.25,6.5,5.75,5.5,5.75,,6.0
,Transition / Linking Footwork  ,,,,1.0,5.5,6.0,5.25,5.5,5.75,5.75,5.25,6.0,6.25,4.75,4.5,5.75,,5.54
,Performance / Execution  ,,,,1.0,5.75,6.75,5.5,5.25,6.0,6.0,5.5,6.25,6.25,5.0,5.0,6.5,,5.86
,Choreography / Composition  ,,,,1.0,5.5,6.5,5.5,5.25,6.25,5.75,5.5,6.25,6.5,5.25,5.0,6.0,,5.89
,Interpretation  ,,,,1.0,5.75,6.75,5.75,5.25,6.5,5.75,5.75,6.0,6.75,5.0,5.0,6.25,,6.0
,,,,,,,,,,,,,,,,,,,29.29
