12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
17,Karel ZELENKA,ITA,0,64.05,35.8,28.25,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2A,,3.5,False,0.57,1,1,0,0,1,1,1,0,1,0,2,0,,4.07
2,3F+3T,e,9.5,False,-1.0,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,,8.5
3,FSSp4,,3.0,False,0.14,1,0,0,0,1,0,0,0,1,0,1,0,,3.14
4,3Lz,,6.0,False,0.86,0,1,1,-1,1,1,1,1,0,1,1,0,,6.86
5,CSSp4,,3.0,False,0.17,1,1,1,-1,1,1,0,-1,0,-1,1,0,,3.17
6,SlSt3,,3.1,False,0.29,1,1,0,0,1,1,0,0,1,0,1,1,,3.39
7,CiSt3,,3.1,False,0.07,1,1,0,0,0,0,0,0,0,0,0,1,,3.17
8,CCoSp4,,3.5,False,0.0,-1,1,0,0,0,0,0,0,0,0,0,0,,3.5
,,,34.7,,,,,,,,,,,,,,,,35.8
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.5,5.75,5.75,5.25,6.0,6.0,6.0,6.0,5.5,5.25,5.75,6.0,,5.82
,Transition / Linking Footwork  ,,,,1.0,5.75,5.5,5.25,5.0,5.5,5.75,5.25,5.5,5.25,4.25,5.75,5.5,,5.39
,Performance / Execution  ,,,,1.0,5.75,6.0,5.5,5.25,5.75,6.0,5.5,5.75,5.25,5.0,6.0,6.0,,5.68
,Choreography / Composition  ,,,,1.0,5.25,5.75,5.5,5.25,5.5,5.75,5.5,5.75,5.5,4.75,5.75,6.0,,5.61
,Interpretation  ,,,,1.0,5.75,5.75,5.75,5.25,6.0,5.75,5.75,5.5,5.5,5.0,6.0,6.25,,5.75
,,,,,,,,,,,,,,,,,,,28.25
