12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
21,Anton KOVALEVSKI,UKR,0,60.74,34.21,26.53,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2A,,3.5,False,1.0,2,1,0,1,1,1,1,1,1,1,2,1,,4.5
2,3F+3T,e,9.5,False,-1.0,-1,-1,-1,-1,-1,-1,-1,-2,-1,0,-1,-1,,8.5
3,3Lz,,6.0,False,-0.14,0,0,0,0,0,-1,0,0,0,-1,0,-1,,5.86
4,FSSp3,,2.3,False,0.36,1,1,0,0,1,0,0,2,1,1,1,0,,2.66
5,SlSt2,,2.3,False,0.36,2,1,1,0,1,1,0,1,0,1,1,0,,2.66
6,CSSp4,,3.0,False,0.07,1,1,0,1,0,1,0,1,0,0,0,0,,3.07
7,CiSt3,,3.1,False,0.5,1,1,1,0,0,1,1,1,1,1,1,1,,3.6
8,CCoSp3,,3.0,False,0.36,1,1,1,1,1,0,0,2,1,0,1,0,,3.36
,,,32.7,,,,,,,,,,,,,,,,34.21
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,6.0,5.25,5.5,5.5,5.75,5.25,4.75,5.5,5.5,6.25,5.5,5.5,,5.5
,Transition / Linking Footwork  ,,,,1.0,5.5,4.75,4.75,5.25,5.5,4.75,4.25,5.25,5.25,5.5,4.75,4.5,,4.96
,Performance / Execution  ,,,,1.0,5.75,5.25,5.5,5.5,5.5,5.5,5.0,5.25,5.5,6.25,5.25,5.0,,5.32
,Choreography / Composition  ,,,,1.0,5.75,5.0,5.25,5.5,5.5,5.0,4.75,5.5,5.5,5.75,5.25,4.5,,5.25
,Interpretation  ,,,,1.0,5.5,5.25,5.75,5.5,6.0,5.0,5.0,5.5,5.5,6.0,5.5,4.0,,5.5
,,,,,,,,,,,,,,,,,,,26.53
