12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
33,Boris MARTINEC,CRO,0,35.05,17.81,18.24,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3F+COMBO,,5.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.5
2,2A,,3.3,False,-0.4,-1,0,-1,-1,0,0,-1,0,-1,0,-1,-1,,2.9
3,CCoSp1,,2.0,False,-0.13,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,,1.87
4,SlSt1,,1.8,False,0.0,0,0,-1,0,0,0,-1,0,0,0,0,0,,1.8
5,3Lz,,6.0,False,-2.57,-2,-3,-2,-3,-2,-3,-3,-2,-2,-2,-3,-3,,3.43
6,FCSp1,,1.7,False,-0.26,-1,-1,-2,-1,0,-1,-1,-1,-1,-1,-1,0,,1.44
7,CiSt2,,2.3,False,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,,2.3
8,CSSp2,,1.7,False,-0.13,-2,-1,-2,0,0,-1,0,-1,0,0,0,0,,1.57
,,,24.3,,,,,,,,,,,,,,,,17.81
,Program Components,,,,Factor
,Skating Skills ,,,,1.0,3.75,3.5,3.5,4.25,3.75,4.25,4.0,3.75,4.0,3.75,4.25,4.25,,3.96
,Transition / Linking Footwork ,,,,1.0,3.5,3.25,3.0,3.5,3.25,3.5,3.5,3.5,3.75,3.5,3.5,4.0,,3.46
,Performance / Execution ,,,,1.0,3.75,3.5,3.25,3.5,3.5,3.5,4.0,3.75,4.0,3.75,3.75,4.0,,3.64
,Choreography / Composition ,,,,1.0,3.75,3.25,3.25,3.5,3.75,3.75,4.0,3.5,4.25,3.75,4.0,3.75,,3.64
,Interpretation ,,,,1.0,3.75,3.25,3.0,3.25,3.5,3.75,3.75,3.5,4.0,4.0,3.75,3.75,,3.54
,,,,,,,,,,,,,,,,,,,18.24
Deduction,Falls,-1.0
