12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
32,Alper UCAR,TUR,0,36.38,17.6,19.78,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2A,,3.3,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,3.3
2,3S,,4.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.5
3,3F+1T,,5.9,False,-2.86,-3,-2,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,,3.04
4,SlSt1,,1.8,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1.8
5,CSSp2,,1.7,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1.7
6,SeSt1,,1.8,False,0.0,0,0,0,0,0,0,0,1,0,0,0,0,,1.8
7,CCoSp2,,2.5,False,-0.04,-1,0,-1,0,0,0,-1,0,0,0,-1,0,,2.46
8,FSSp3,,2.3,False,-0.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,,2.0
,,,23.8,,,,,,,,,,,,,,,,17.6
,Program Components,,,,Factor
,Skating Skills ,,,,1.0,4.25,4.0,4.5,4.0,2.5,4.5,4.5,4.5,3.5,3.75,4.0,4.5,,4.14
,Transition / Linking Footwork ,,,,1.0,3.75,4.0,4.0,3.5,3.25,4.0,4.5,4.0,3.5,3.5,3.5,4.0,,3.79
,Performance / Execution ,,,,1.0,4.0,4.0,4.25,3.25,3.5,4.25,4.5,4.25,3.75,3.5,3.75,4.25,,3.96
,Choreography / Composition ,,,,1.0,4.25,4.25,4.0,3.5,3.25,4.25,4.25,4.25,4.0,3.75,4.0,4.0,,4.0
,Interpretation ,,,,1.0,4.25,4.0,4.25,3.25,3.5,3.75,4.0,4.25,3.75,3.75,4.0,4.0,,3.89
,,,,,,,,,,,,,,,,,,,19.78
Deduction,Falls,-1.0
