12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,Federica FAIELLA / Massimo SCALI,ITA,0,34.53,17.67,16.86,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,1S1,,1.4,False,0.3,1,1,1,0,1,1,1,0,2,1,1,1,,1.7
2,1S2,,1.9,False,0.5,1,1,1,1,1,1,1,1,1,0,1,1,,2.4
3,1S3,,2.3,False,0.29,0,0,1,0,0,1,1,1,1,1,0,1,,2.59
4,1S4,,1.4,False,0.21,1,1,0,0,1,1,1,-1,1,1,0,0,,1.61
5,2S1,,1.6,False,0.36,1,0,0,0,1,1,1,0,1,1,1,1,,1.96
6,2S2,,2.2,False,0.6,1,1,1,1,1,1,0,1,1,0,0,1,,2.8
7,2S3,,2.6,False,0.2,0,0,1,0,0,1,0,1,1,0,0,1,,2.8
8,2S4,,1.6,False,0.21,0,0,1,0,1,1,0,0,1,1,0,0,,1.81
,,,15.0,,,,,,,,,,,,,,,,17.67
,Program Components,,,,Factor
,Skating Skills  ,,,,0.75,7.0,6.5,6.75,6.75,6.75,6.75,7.25,6.5,6.25,6.75,6.25,6.25,,6.75
,Timing  ,,,,0.75,7.0,6.5,6.5,6.5,7.0,6.5,6.75,6.25,6.0,6.5,6.25,6.0,,6.61
,Performance / Execution  ,,,,0.5,7.25,6.5,6.75,6.5,7.0,7.0,7.25,6.5,6.25,6.75,6.5,6.25,,6.82
,Interpretation  ,,,,0.5,7.0,6.75,7.0,6.5,7.0,6.75,7.25,6.75,6.0,7.0,6.25,6.5,,6.86
,,,,,,,,,,,,,,,,,,,16.86
