12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
11,Ekaterina RUBLEVA / Ivan SHEFER,RUS,0,27.48,14.45,13.03,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,1S1,,1.4,False,0.04,1,-1,0,-1,0,1,1,-1,0,0,0,0,,1.44
2,1S2,,1.9,False,0.07,1,0,0,0,0,0,1,-1,1,0,0,0,,1.97
3,1S3,,2.3,False,-0.14,0,0,-1,0,-1,0,0,0,0,0,-1,-1,,2.16
4,1S4,,1.4,False,-0.04,0,0,0,-1,0,0,0,-1,0,0,-1,-1,,1.36
5,2S1,,1.6,False,-0.07,0,-1,0,-1,0,0,1,0,0,0,0,0,,1.53
6,2S2,,2.2,False,0.1,1,0,0,0,0,0,1,0,1,0,-1,0,,2.3
7,2S3,,2.6,False,-0.3,0,0,-1,0,-1,0,0,0,0,-1,0,-1,,2.3
8,2S4,,1.6,False,-0.21,0,0,0,-1,-1,-1,0,-1,0,0,0,-1,,1.39
,,,15.0,,,,,,,,,,,,,,,,14.45
,Program Components,,,,Factor
,Skating Skills  ,,,,0.75,5.25,5.25,4.5,4.75,5.25,5.5,6.25,5.5,4.75,5.5,5.25,5.25,,5.25
,Timing  ,,,,0.75,5.0,5.0,4.5,4.5,5.25,5.25,5.5,5.0,4.5,5.5,5.5,5.0,,5.07
,Performance / Execution  ,,,,0.5,5.0,5.0,4.75,4.75,5.25,5.5,6.25,5.75,4.5,5.5,5.5,5.25,,5.18
,Interpretation  ,,,,0.5,5.25,5.0,5.0,5.0,5.5,5.75,6.0,5.75,4.75,5.75,5.25,5.5,,5.39
,,,,,,,,,,,,,,,,,,,13.03
