Cup of China,,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
Skating Skills  2.00 7.00 7.75 7.75,,7.75,7.75 7.50 7.50 7.50,,7.25,7.50 - -,7.50
Transition / Linking Footwork  2.00 6.50 7.50 7.50,,7.50,7.50 7.00 7.25 7.25,,6.75,7.75 - -,7.15
Performance / Execution  2.00 7.25 8.00 7.75,,8.00,7.75 7.25 7.75 7.25,,7.25,7.75 - -,7.45
Choreography / Composition  2.00 6.75 8.00 7.75,,8.00,7.75 7.25 7.75 7.50,,7.00,7.50 - -,7.45
Interpretation  2.00 7.00 7.75 7.75,,8.00,8.00 7.50 7.75 7.50,,7.00,7.75 - -,7.50
Judges Total Program Component Score (factored),,,,,,,74.10
Deductions: Falls: -1.00,,,,,,,-1.00
"e  Jump take off with wrong edge x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
Cup of China,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,,Total Total,,Total,Total
NOC,,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
Code,,,Score Score,,Score (factored),
"",,,= +,,+,-
3 Stephane LAMBIEL SUI,,,122.02  53.22,,71.80,3.00
"# Executed Base GOE",,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 3Lo  5.00 -2.20 -2 -3 -3,,-3,-3 -2 -2 -2,,-2 -2 - -,2.80
2 4T<  4.00 -3.00 -3 -3 -3,,-3,-3 -3 -3 -3,,-3 -3 - -,1.00
3 3Lo+2T  6.30  0.40 1 0 0,,1,0 0 1 0,,1 1 - -,6.70
4 CiSt1  1.80  0.50 1 0 1,,2,1 1 1 1,,0 1 - -,2.30
5 2A  3.50  0.80 1 1 1,,1,0 1 1 1,,0 1 - -,4.30
6 CoSp4  3.00  0.90 2 1 2,,1,2 1 2 2,,1 1 - -,3.90
7 4T+SEQ  7.92 x -3.00 -3 -3 -3,,-3,-3 -3 -3 -3,,-3 -3 - -,4.92
8 3Lz  6.60 x -0.40 -1 0 0,,-1,-1 0 -1 0,,0 0 - -,6.20
9 3S  4.95 x  0.00 0 0 0,,0,0 0 0 0,,0 0 - -,4.95
10 FSSp3  2.30  0.50 1 1 2,,2,1 1 1 1,,1 0 - -,2.80
11 3F  6.05 x -3.00 -3 -3 -3,,-3,-3 -3 -3 -3,,-3 -3 - -,3.05
12 SlSt2  2.30  0.60 2 2 1,,1,1 1 1 1,,2 1 - -,2.90
13 CSSp3  2.30  0.50 1 1 1,,1,1 1 1 1,,1 1 - -,2.80
14 CCoSp4  3.50  1.10 2 3 3,,2,2 2 2 3,,2 2 - -,4.60
59.52,,,,,,53.22
Program Components Factor,,,,,,
Skating Skills  2.00 7.25 8.00 7.50,,7.75,7.75 7.25 7.00 6.75,,7.25 6.75 - -,7.25
Transition / Linking Footwork  2.00 7.00 7.00 7.25,,7.50,7.50 6.75 6.75 6.50,,7.00 7.00 - -,6.95
Performance / Execution  2.00 7.25 7.50 7.00,,8.00,7.50 6.75 7.25 6.50,,7.00 7.00 - -,7.05
Choreography / Composition  2.00 7.25 8.00 7.50,,8.00,7.75 7.25 7.25 6.75,,7.25 7.50 - -,7.30
Interpretation  2.00 7.50 7.25 7.50,,8.00,8.00 7.25 7.25 6.75,,7.25 7.50 - -,7.35
Judges Total Program Component Score (factored),,,,,,71.80
Deductions: Falls: -3.00,,,,,,-3.00
"e  Jump take off with wrong edge x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,,Total Total,,Total,Total
NOC,,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
Code,,,Score Score,,Score (factored),
"",,,= +,,+,-
4 Alexander USPENSKI RUS,,,119.04  57.54,,61.50,0.00
"# Executed Base GOE",,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 4T  9.00 -2.00 -2 -2 -2,,-2,-2 -2 -3 -2,,-2 -2 - -,7.00
2 3A+2T  8.80 -0.40 0 0 0,,-1,0 -1 -1 0,,-1 0 - -,8.40
3 3A  7.50 -2.00 -2 -2 -2,,-2,-2 -2 -3 -2,,-2 -2 - -,5.50
4 3F+2T  6.80  0.00 0 0 0,,0,0 0 0 0,,1 0 - -,6.80
5 CSSp3  2.30  0.10 0 0 0,,1,0 0 1 0,,1 0 - -,2.40
6 SlSt2  2.30  0.10 0 0 0,,1,1 0 0 0,,1 0 - -,2.40
7 3Lz  6.60 x -2.00 -2 -2 -2,,-2,-2 -2 -2 -2,,-2 -2 - -,4.60
8 3Lo  5.50 x -2.00 -2 -2 -2,,-2,-2 -2 -2 -2,,-2 -2 - -,3.50
9 CCoSp1  2.00  0.20 0 0 1,,1,0 0 1 0,,1 0 - -,2.20
10 2A  3.85 x  0.00 0 0 0,,0,0 0 0 -1,,0 0 - -,3.85
11 3S  4.95 x  0.00 0 0 0,,0,0 0 0 0,,0 0 - -,4.95
12 CoSp1  1.70 -0.06 -1 0 0,,0,0 0 0 -1,,0 0 - -,1.64
13 CiSt1  1.80  0.00 0 0 0,,1,0 0 0 0,,1 0 - -,1.80
14 FSSp3  2.30  0.20 0 0 1,,1,0 0 1 0,,1 0 - -,2.50
65.40,,,,,,57.54
Program Components Factor,,,,,,
Skating Skills  2.00 6.00 6.00 6.50,,6.75,6.25 6.25 6.50 5.75,,6.75 5.50 - -,6.30
Transition / Linking Footwork  2.00 5.50 5.50 6.00,,6.25,6.00 5.75 6.25 5.25,,6.50 4.75 - -,5.90
Performance / Execution  2.00 6.00 6.00 6.25,,6.50,6.00 6.00 6.50 5.25,,6.50 5.25 - -,6.15
Choreography / Composition  2.00 5.75 6.00 6.25,,6.50,6.50 6.00 6.50 5.50,,6.75 5.00 - -,6.20
Interpretation  2.00 5.75 5.75 6.50,,6.50,6.50 6.00 6.25 5.25,,6.75 5.25 - -,6.20
Judges Total Program Component Score (factored),,,,,,61.50
Deductions:,,,,,,0.00
"e  Jump take off with wrong edge x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Cup of China,,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
NOC,,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
Code,,,Score Score,,,Score (factored),
"",,,= +,,,+,-
5 Jamal OTHMAN SUI,,,114.53  57.43,,,57.10,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3Lz+2T  7.30  0.00 0 0 0,,0,0 0 0 0,,1,0 - -,7.30
2 2A+3T  7.50 -1.20 -2 -1 -1,,-1,-1 0 -1 -1,,-2,-2 - -,6.30
3 CiSt1  1.80  0.00 0 1 0,,0,0 0 0 0,,0,0 - -,1.80
4 3S  4.50  0.40 1 0 0,,0,0 1 1 0,,0,1 - -,4.90
5 2Lo  1.50  0.00 0 0 0,,-1,0 0 0 0,,0,0 - -,1.50
6 USp3  1.80  0.10 0 0 0,,0,0 0 1 1,,0,0 - -,1.90
7 CoSp4  3.00  0.50 1 1 1,,1,1 1 2 1,,1,1 - -,3.50
8 3F+2T+2Lo e  9.13 x -1.40 -1 -1 -1,,-1,-1 -2 -2 -1,,-2,-1 - -,7.73
9 3Lz  6.60 x -0.60 0 -1 0,,-1,-1 0 -1 -1,,-1,0 - -,6.00
10 2A  3.85 x  0.20 0 0 1,,1,0 0 1 0,,0,1 - -,4.05
11 CCoSp3  3.00  0.00 0 0 0,,0,0 0 0 0,,0,0 - -,3.00
12 2A  3.85 x  0.40 1 1 0,,1,0 0 1 1,,0,1 - -,4.25
13 SlSt1  1.80  0.00 0 1 0,,0,0 0 0 0,,1,0 - -,1.80
14 FCoSp4  3.00  0.40 0 1 1,,1,1 1 1 0,,1,0 - -,3.40
58.63,,,,,,,57.43
Program Components Factor,,,,,,,
Skating Skills  2.00 5.75 6.00 6.00,,6.00,6.00 5.50 6.00 5.75,,5.50,5.75 - -,5.80
Transition / Linking Footwork  2.00 5.50 6.50 5.50,,5.25,5.75 5.50 6.00 5.50,,5.00,5.75 - -,5.55
Performance / Execution  2.00 6.00 6.25 5.50,,6.00,6.00 6.00 5.75 5.25,,5.50,5.25 - -,5.75
Choreography / Composition  2.00 5.75 6.50 5.75,,6.00,6.50 5.75 6.00 5.25,,5.25,5.50 - -,5.70
Interpretation  2.00 5.75 6.25 5.75,,6.00,6.50 6.00 6.00 5.25,,5.25,5.25 - -,5.75
Judges Total Program Component Score (factored),,,,,,,57.10
Deductions:,,,,,,,0.00
"e  Jump take off with wrong edge x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
"",,,Total Total,,,Total,Total
NOC,,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
Code,,,Score Score,,,Score (factored),
"",,,= +,,,+,-
6 Ming XU CHN,,,114.15  61.55,,,52.60,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3A  7.50  0.20 1 0 0,,0,-1 1 1 -1,,0,0 - -,7.70
2 3A+2T  8.80 -1.20 -1 -1 -1,,-1,-2 -1 -1 -2,,-1,-1 - -,7.60
3 3F+2T e  6.80 -1.00 -1 -1 -1,,-1,-1 -2 -1 -1,,-1,-1 - -,5.80
4 FSSp2  2.00 -0.06 0 0 0,,0,0 0 -1 -1,,0,-1 - -,1.94
5 CiSt2  2.30  0.00 0 0 0,,1,0 0 0 0,,0,0 - -,2.30
6 3Lz+2T+1Lo  8.58 x -0.20 -1 0 0,,0,-1 0 0 0,,0,0 - -,8.38
7 3Lz  6.60 x  0.40 0 0 0,,0,0 1 1 0,,1,0 - -,7.00
8 1A  0.88 x  0.00 0 0 0,,0,0 0 0 0,,0,0 - -,0.88
9 3Lo  5.50 x  0.00 0 0 0,,0,0 0 0 0,,0,0 - -,5.50
10 3S  4.95 x  0.00 0 0 0,,0,0 0 0 0,,0,0 - -,4.95
11 CSSp3  2.30  0.00 0 -1 0,,0,0 0 0 -1,,0,-1 - -,2.30
12 CoSp1  1.70  0.00 0 0 -1,,-1,0 0 0 0,,0,0 - -,1.70
13 SlSt2  2.30  0.20 0 1 0,,0,0 1 1 0,,1,1 - -,2.50
14 CCoSp3  3.00  0.00 0 0 0,,0,0 0 1 0,,0,-1 - -,3.00
63.21,,,,,,,61.55
Program Components Factor,,,,,,,
Skating Skills  2.00 5.25 5.50 5.00,,6.00,6.00 6.00 5.75 5.25,,5.50,5.50 - -,5.55
Transition / Linking Footwork  2.00 5.00 5.50 4.00,,5.00,5.50 5.25 5.25 5.00,,5.00,4.75 - -,5.10
Performance / Execution  2.00 5.50 5.25 4.50,,5.75,5.75 5.50 5.50 4.50,,5.00,5.25 - -,5.20
Choreography / Composition  2.00 5.25 5.25 4.25,,5.50,5.50 5.25 5.50 4.75,,5.00,5.50 - -,5.15
Interpretation  2.00 5.50 5.00 4.25,,5.50,5.75 5.50 5.50 4.50,,5.50,5.00 - -,5.30
Judges Total Program Component Score (factored),,,,,,,52.60
Deductions:,,,,,,,0.00
"e  Jump take off with wrong edge x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
Cup of China,,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
NOC,,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
Code,,,Score Score,,,Score (factored),
"",,,= +,,,+,-
7 Karel ZELENKA ITA,,,113.84  57.84,,,56.00,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 2A  3.50  0.60 1 1 0,,1,0 1 1 0,,1,0 - -,4.10
2 2F+2T e  3.00 -0.36 -1 -1 0,,-1,-1 -2 -2 -1,,-1,-1 - -,2.64
3 3Lz+2T  7.30  0.20 0 0 1,,0,0 0 0 0,,1,1 - -,7.50
4 3S+2T+2Lo  7.30  0.00 0 0 0,,0,0 0 0 0,,0,1 - -,7.30
5 FSSp1  1.70  0.00 0 0 0,,0,0 0 0 0,,0,0 - -,1.70
6 CiSt1  1.80  0.30 1 1 1,,1,0 0 0 1,,1,1 - -,2.10
7 3Lo  5.50 x  0.00 0 1 0,,0,0 0 0 1,,0,0 - -,5.50
8 3Lz  6.60 x  0.60 0 1 0,,0,0 1 1 1,,1,1 - -,7.20
9 CCoSp4  3.50  0.30 0 0 1,,0,0 0 1 1,,1,0 - -,3.80
10 3F  6.05 x  0.00 0 -1 0,,-1,0 0 0 0,,-1,0 - -,6.05
11 2A  3.85 x  0.00 0 0 0,,0,0 0 0 0,,0,0 - -,3.85
12 CSSp1  1.70  0.00 0 0 -1,,0,0 0 0 0,,0,0 - -,1.70
13 SlSt1  1.80  0.10 0 1 1,,0,0 0 0 1,,0,0 - -,1.90
14 CoSp3  2.50  0.00 0 0 0,,0,0 0 0 0,,0,0 - -,2.50
56.10,,,,,,,57.84
Program Components Factor,,,,,,,
Skating Skills  2.00 5.75 5.50 6.25,,6.25,6.00 5.50 6.00 5.50,,5.50,5.50 - -,5.75
Transition / Linking Footwork  2.00 5.25 5.00 6.00,,5.50,5.75 4.75 5.50 5.25,,5.00,4.50 - -,5.35
Performance / Execution  2.00 5.50 5.25 6.00,,6.00,6.00 4.75 5.75 5.50,,5.50,5.50 - -,5.65
Choreography / Composition  2.00 5.25 5.50 6.25,,6.00,6.00 5.00 6.00 5.50,,5.50,5.00 - -,5.65
Interpretation  2.00 5.25 5.00 6.00,,6.25,6.00 5.50 5.75 5.50,,5.25,5.25 - -,5.60
Judges Total Program Component Score (factored),,,,,,,56.00
Deductions:,,,,,,,0.00
"e  Jump take off with wrong edge x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
"",,,Total Total,,,Total,Total
NOC,,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
Code,,,Score Score,,,Score (factored),
"",,,= +,,,+,-
8 Sergei DAVYDOV BLR,,,113.06  49.46,,,63.60,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3A+3T  11.50 -0.80 0 -1 -1,,-1,-1 -1 0 -2,,-1,-1 - -,10.70
2 3A  7.50 -0.60 0 0 0,,-1,-1 -1 -1 0,,-1,-1 - -,6.90
3 3Lz+SEQ  4.80 -2.00 -2 -2 -1,,-2,-2 -2 -2 -2,,-2,-2 - -,2.80
4 FSSp2  2.00  0.00 0 0 -1,,0,0 0 0 1,,0,0 - -,2.00
5 CiSt2  2.30  0.40 1 1 1,,1,1 0 1 1,,-1,0 - -,2.70
6 3F<  1.87 x -0.54 -2 -2 -1,,-3,-2 -2 -2 -1,,-2,-3 - -,1.33
7 3Lo+2T  6.93 x  0.00 0 0 0,,0,0 0 0 0,,0,0 - -,6.93
8 3S  4.95 x -0.60 -1 0 -1,,0,-1 0 0 -1,,0,-2 - -,4.35
9 CUSp2  2.00  0.10 0 0 0,,0,0 1 0 1,,0,0 - -,2.10
10 3T*+2T*  0.00  0.00 - - -,,-,- - - -,,-,- - -,0.00
11 2A  3.85 x  0.00 0 1 0,,0,0 0 1 0,,0,0 - -,3.85
12 CCoSp1  2.00  0.00 0 0 0,,0,0 0 0 1,,0,0 - -,2.00
13 SlSt1  1.80  0.30 1 1 0,,0,1 0 1 1,,0,0 - -,2.10
14 CSSp1  1.70  0.00 0 0 0,,0,0 0 0 1,,0,0 - -,1.70
53.20,,,,,,,49.46
Program Components Factor,,,,,,,
Skating Skills  2.00 6.50 7.00 6.75,,6.50,7.00 6.50 6.75 6.25,,6.25,6.00 - -,6.55
Transition / Linking Footwork  2.00 6.25 6.50 6.25,,6.00,6.50 6.25 6.25 6.25,,5.75,5.25 - -,6.25
Performance / Execution  2.00 6.50 7.00 6.25,,6.25,6.50 6.00 6.75 6.00,,6.00,6.00 - -,6.25
Choreography / Composition  2.00 6.00 7.00 6.50,,6.00,6.75 6.25 6.50 6.25,,6.00,6.00 - -,6.30
Interpretation  2.00 6.50 6.75 6.50,,6.00,6.75 6.25 6.75 6.25,,6.25,5.50 - -,6.45
Judges Total Program Component Score (factored),,,,,,,63.60
Deductions:,,,,,,,0.00
"e  Jump take off with wrong edge x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
Cup of China,,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
NOC,,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
Code,,,Score Score,,,Score (factored),
"",,,= +,,,+,-
9 Jialiang WU CHN,,,110.57  56.57,,,54.00,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3Lz+3T  10.00  0.40 0 1 0,,-1,-1 0 1 1,,1,0 - -,10.40
2 3A+2T  8.80 -0.20 0 0 0,,-1,0 -1 0 0,,-1,0 - -,8.60
3 3F+2T+2T e  8.10 -1.00 -1 -1 -1,,-1,-1 -2 -1 -1,,-1,-1 - -,7.10
4 CSSp1  1.70  0.00 0 -1 0,,-1,0 0 0 0,,0,0 - -,1.70
5 CiSt1  1.80  0.00 0 0 0,,0,0 0 0 0,,0,0 - -,1.80
6 CoSp1  1.70 -0.24 0 -1 -1,,-1,0 -1 -1 -1,,-1,-1 - -,1.46
7 1A  0.88 x  0.00 0 1 0,,0,0 0 0 0,,0,0 - -,0.88
8 3Lz  6.60 x  0.00 1 0 0,,-1,0 0 0 0,,0,0 - -,6.60
9 3Lo  5.50 x -0.20 0 0 0,,-1,0 0 -1 0,,-1,0 - -,5.30
10 1A  0.88 x  0.00 0 1 0,,0,0 0 0 0,,0,0 - -,0.88
11 FSSp2  2.00  0.00 0 0 0,,0,0 0 0 0,,0,0 - -,2.00
12 SlSt1  1.80  0.00 0 0 0,,0,0 0 0 1,,0,0 - -,1.80
13 3S  4.95 x  0.00 0 0 0,,0,-1 0 0 0,,0,0 - -,4.95
14 CCoSp3  3.00  0.10 0 0 0,,0,0 0 1 1,,0,0 - -,3.10
57.71,,,,,,,56.57
Program Components Factor,,,,,,,
Skating Skills  2.00 5.25 5.75 5.75,,5.75,6.00 5.75 6.00 5.50,,6.00,5.00 - -,5.80
Transition / Linking Footwork  2.00 4.75 5.00 5.25,,4.75,5.75 4.75 5.25 5.00,,5.50,3.75 - -,5.15
Performance / Execution  2.00 5.00 5.00 5.50,,5.25,6.00 4.75 5.75 5.00,,5.25,4.00 - -,5.30
Choreography / Composition  2.00 4.75 5.50 5.25,,5.25,5.75 5.00 5.50 5.25,,5.50,4.00 - -,5.30
Interpretation  2.00 4.75 5.00 5.50,,5.00,6.00 5.25 5.75 5.00,,5.75,4.00 - -,5.45
Judges Total Program Component Score (factored),,,,,,,54.00
Deductions:,,,,,,,0.00
"e  Jump take off with wrong edge x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
"",,,Total Total,,,Total,Total
NOC,,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
Code,,,Score Score,,,Score (factored),
"",,,= +,,,+,-
10 Shawn SAWYER CAN,,,107.53  47.23,,,62.30,2.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 CCoSp4  3.50  0.40 1 1 1,,1,0 1 0 1,,1,1 - -,3.90
2 3F+3T<  6.80 -1.40 -1 -1 -2,,-2,-2 -2 -1 -1,,-1,-1 - -,5.40
3 3A<  3.50 -2.50 -3 -3 -3,,-3,-3 -3 -3 -3,,-3,-3 - -,1.00
4 CiSt2  2.30  0.20 1 1 0,,0,0 1 0 0,,1,1 - -,2.50
5 2A  3.50  0.00 0 1 0,,0,-1 0 0 0,,0,0 - -,3.50
6 FCUSp4  3.00  0.50 1 1 1,,1,1 1 1 1,,0,1 - -,3.50
7 FSSp4  3.00  0.50 1 1 2,,1,0 1 1 1,,1,1 - -,3.50
8 3Lz<  2.09 x -1.00 -3 -3 -3,,-3,-3 -3 -3 -3,,-3,-3 - -,1.09
9 3Lo<  1.65 x -0.60 -2 -2 -2,,-3,-3 -2 -2 -2,,-2,-3 - -,1.05
10 3S+2T+2Lo  8.03 x  0.40 1 1 0,,0,0 0 1 0,,1,0 - -,8.43
11 SlSt3  3.10  0.50 1 1 1,,1,0 1 1 1,,1,1 - -,3.60
12 3F<  1.87 x -0.36 -1 -2 -1,,-2,-1 -2 -1 -1,,-2,-2 - -,1.51
13 2A  3.85 x  0.00 0 0 0,,0,0 1 0 0,,0,0 - -,3.85
14 FCCoSp4  3.50  0.90 2 1 2,,1,1 1 2 2,,2,1 - -,4.40
49.69,,,,,,,47.23
Program Components Factor,,,,,,,
Skating Skills  2.00 6.50 6.75 6.50,,6.50,6.00 6.00 7.00 6.00,,6.00,6.00 - -,6.20
Transition / Linking Footwork  2.00 6.00 6.50 6.25,,5.50,6.00 6.00 6.50 6.00,,5.75,6.50 - -,6.05
Performance / Execution  2.00 6.50 6.75 6.25,,6.00,6.00 6.25 6.75 5.50,,6.25,6.25 - -,6.25
Choreography / Composition  2.00 6.25 6.00 6.50,,6.00,6.25 6.25 6.50 5.50,,6.25,6.50 - -,6.30
Interpretation  2.00 6.50 6.00 6.50,,6.25,6.25 6.50 6.75 5.75,,6.00,6.25 - -,6.35
Judges Total Program Component Score (factored),,,,,,,62.30
Deductions: Falls: -2.00,,,,,,,-2.00
"e  Jump take off with wrong edge x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
Cup of China,,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
NOC,,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
Code,,,Score Score,,,Score (factored),
"",,,= +,,,+,-
11 Chengjiang LI CHN,,,106.02  53.82,,,55.20,3.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 4T+2T  10.30  1.20 1 0 2,,1,0 1 1 1,,2,1 - -,11.50
2 2A  3.50 -0.48 0 1 -1,,-1,-1 0 -2 0,,-1,-1 - -,3.02
3 3Lz  6.00 -3.00 -3 -3 -3,,-3,-3 -3 -3 -3,,-3,-3 - -,3.00
4 FSSp3  2.30  0.20 1 1 1,,1,0 0 1 -1,,0,0 - -,2.50
5 3S  4.50  0.00 0 0 0,,0,0 0 0 0,,1,0 - -,4.50
6 CiSt2  2.30  0.00 1 0 0,,0,0 0 0 0,,0,0 - -,2.30
7 3A  8.25 x -3.00 -3 -3 -3,,-3,-3 -3 -3 -3,,-3,-3 - -,5.25
8 3T  4.40 x  0.00 0 1 0,,0,0 0 1 0,,0,0 - -,4.40
9 3Lo+2T  6.93 x  0.00 0 0 0,,0,0 0 0 0,,0,0 - -,6.93
10 CSSp3  2.30  0.00 0 0 0,,0,0 0 0 0,,0,-2 - -,2.30
11 3T+SEQ  3.52 x -2.20 -2 -3 -3,,-3,-3 -2 -2 -2,,-2,-3 - -,1.32
12 CCoSp3  3.00  0.00 0 0 0,,-1,0 0 1 0,,0,0 - -,3.00
13 SlSt2  2.30  0.10 1 1 0,,0,0 0 0 0,,1,0 - -,2.40
14 CoSp1  1.70 -0.30 -1 -1 -1,,-2,-2 -1 -1 -1,,-1,-2 - -,1.40
61.30,,,,,,,53.82
Program Components Factor,,,,,,,
Skating Skills  2.00 6.25 5.75 5.50,,6.00,6.00 5.50 6.00 5.50,,6.50,5.25 - -,5.85
Transition / Linking Footwork  2.00 5.75 4.75 4.25,,5.00,5.50 4.50 5.50 5.00,,6.00,4.25 - -,5.25
