Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Qing PANG / Jian TONG,CHN,176.75,1,65.48,1,111.27,2007-11-11,gpchn07
2,Keauna McLAUGHLIN / Rockne BRUBAKER,USA,154.66,2,59.22,2,95.44,2007-11-11,gpchn07
3,Jessica MILLER / Ian MORAM,CAN,137.3,3,50.46,3,86.84,2007-11-11,gpchn07
4,Yue ZHANG / Lei WANG,CHN,126.78,4,48.32,5,78.46,2007-11-11,gpchn07
5,Jiaqi LI / Jiankun XU,CHN,125.08,5,46.24,4,78.84,2007-11-11,gpchn07
6,Maria SERGEJEVA / Ilja GLEBOV,EST,113.68,7,36.4,6,77.28,2007-11-11,gpchn07
7,Dominika PIATKOWSKA / Dmitri KHROMIN,POL,102.27,6,38.84,7,63.43,2007-11-11,gpchn07
WD,Mari VARTMANN / Florian JUST,GER,WD,WD,WD,WD,WD,2007-11-11,gpchn07
