Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Brian JOUBERT,FRA,232.01,1,86.9,2,145.11,2009-01-25,ec2009
2,Samuel CONTESTI,ITA,220.92,3,75.95,3,144.97,2009-01-25,ec2009
3,Kevin VAN DER PERREN,BEL,219.36,4,75.8,4,143.56,2009-01-25,ec2009
4,Yannick PONSERO,FRA,219.3,9,67.45,1,151.85,2009-01-25,ec2009
5,Alban PREAUBERT,FRA,212.22,5,73.5,5,138.72,2009-01-25,ec2009
6,Tomas VERNER,CZE,207.98,2,81.45,7,126.53,2009-01-25,ec2009
7,Andrei LUTAI,RUS,200.57,8,67.75,6,132.82,2009-01-25,ec2009
8,Kristoffer BERNTSSON,SWE,186.15,7,68.19,10,117.96,2009-01-25,ec2009
9,Sergei VORONOV,RUS,184.96,6,71.29,13,113.67,2009-01-25,ec2009
10,Michal BREZINA,CZE,183.19,17,59.35,8,123.84,2009-01-25,ec2009
11,Javier FERNANDEZ,ESP,182.91,12,65.75,11,117.16,2009-01-25,ec2009
12,Jamal OTHMAN,SUI,178.79,20,57.5,9,121.29,2009-01-25,ec2009
13,Artem BORODULIN,RUS,175.99,15,61.77,12,114.22,2009-01-25,ec2009
14,Ari-Pekka NURMENKARI,FIN,170.88,10,66.64,19,104.24,2009-01-25,ec2009
15,Peter LIEBERS,GER,170.85,14,62.19,16,108.66,2009-01-25,ec2009
16,Igor MACYPURA,SVK,169.76,19,59.2,14,110.56,2009-01-25,ec2009
17,Przemyslaw DOMANSKI,POL,165.24,16,60.03,18,105.21,2009-01-25,ec2009
18,Adrian SCHULTHEISS,SWE,164.27,11,66.45,21,97.82,2009-01-25,ec2009
19,Anton KOVALEVSKI,UKR,164.03,13,63.35,20,100.68,2009-01-25,ec2009
20,Clemens BRUMMER,GER,159.58,22,53.47,17,106.11,2009-01-25,ec2009
21,Gregor URBAS,SLO,157.98,24,49.23,15,108.75,2009-01-25,ec2009
22,Alexander MAJOROV,SWE,152.03,18,59.24,23,92.79,2009-01-25,ec2009
23,Boris MARTINEC,CRO,150.8,21,54.8,22,96.0,2009-01-25,ec2009
24,Elliot HILTON,GBR,139.69,23,51.15,24,88.54,2009-01-25,ec2009
25,Ruben BLOMMAERT,BEL,49.14,25,49.14,DNQ,DNQ,2009-01-25,ec2009
26,Maxim SHIPOV,ISR,48.39,26,48.39,DNQ,DNQ,2009-01-25,ec2009
27,Kutay ERYOLDAS,TUR,48.19,27,48.19,DNQ,DNQ,2009-01-25,ec2009
28,Damjan OSTOJIC,BIH,47.09,28,47.09,DNQ,DNQ,2009-01-25,ec2009
29,Viktor PFEIFER,AUT,45.65,29,45.65,DNQ,DNQ,2009-01-25,ec2009
30,Georgi KENCHADZE,BUL,43.66,30,43.66,DNQ,DNQ,2009-01-25,ec2009
31,Alexandr KAZAKOV,BLR,42.7,31,42.7,DNQ,DNQ,2009-01-25,ec2009
32,Dmitri KAGIROV,BLR,41.94,32,41.94,DNQ,DNQ,2009-01-25,ec2009
33,Tomi PULKKINEN,SUI,41.84,33,41.84,DNQ,DNQ,2009-01-25,ec2009
34,Zoltan KELEMEN,ROU,41.74,34,41.74,DNQ,DNQ,2009-01-25,ec2009
35,Tigran VARDANJAN,HUN,39.46,35,39.46,DNQ,DNQ,2009-01-25,ec2009
36,Boyito MULDER,NED,39.39,36,39.39,DNQ,DNQ,2009-01-25,ec2009
37,Saulius AMBRULEVICIUS,LTU,36.96,37,36.96,DNQ,DNQ,2009-01-25,ec2009
38,Beka SHANKULASHVILI,GEO,36.31,38,36.31,DNQ,DNQ,2009-01-25,ec2009
39,Gegham VARDANYAN,ARM,33.37,39,33.37,DNQ,DNQ,2009-01-25,ec2009
