Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Madison CHOCK / Evan BATES,USA,171.03,1,68.96,1,102.07,2014-10-26,gpusa2014
2,Maia SHIBUTANI / Alex SHIBUTANI,USA,160.33,2,64.14,2,96.19,2014-10-26,gpusa2014
3,Alexandra STEPANOVA / Ivan BUKIN,RUS,143.87,3,56.37,3,87.5,2014-10-26,gpusa2014
4,Elisabeth PARADIS / Francois-Xavier OUELLETTE,CAN,137.3,8,52.11,4,85.19,2014-10-26,gpusa2014
5,Anastasia CANNUSCIO / Colin MCMANUS,USA,135.61,5,55.14,6,80.47,2014-10-26,gpusa2014
6,Charlene GUIGNARD / Marco FABBRI,ITA,135.5,7,54.18,5,81.32,2014-10-26,gpusa2014
7,Federica TESTA / Lukas CSOLLEY,SVK,131.72,4,55.63,7,76.09,2014-10-26,gpusa2014
8,Nicole ORFORD / Thomas WILLIAMS,CAN,128.88,6,55.1,8,73.78,2014-10-26,gpusa2014
