9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
12,Candice DIDIER,FRA,3,74.74,35.75,39.99,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3F,,5.3,False,0.2,0,0,0,1,0,0,1,1,0,,5.5
2,3Lo,,5.1,False,0.6,0,1,1,1,1,0,1,1,1,,5.7
3,2Lz,e,2.1,False,-0.6,-2,-2,-2,-2,-1,-2,-2,-2,-2,,1.5
4,FCSp2,,2.3,False,-0.3,-2,0,-1,-1,0,-2,-2,0,-1,,2.0
5,3T,,4.1,False,-2.1,-3,-3,-3,-3,-3,-2,-3,-3,-3,,2.0
6,CSSp4,,3.0,False,0.21,0,1,0,0,1,0,0,1,2,,3.21
7,ChSp1,,2.0,False,0.86,1,1,1,1,1,0,0,1,2,,2.86
8,2S+2T,,3.08,True,0.0,0,0,0,0,0,0,1,0,0,,3.08
9,3T+SEQ,,3.61,True,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-2,,1.51
10,2A,,3.63,True,0.0,0,0,0,0,0,0,0,0,-1,,3.63
11,SlSt1,,1.8,False,0.0,0,0,0,0,0,0,0,0,0,,1.8
12,CCoSp3,,3.0,False,-0.04,0,0,-1,2,0,0,0,0,-1,,2.96
,,,39.02,,,,,,,,,,,,,35.75
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,4.75,5.25,5.0,5.0,5.5,5.0,5.5,5.5,6.0,,5.25
,Transition / Linking Footwork  ,,,,1.6,4.0,4.5,4.5,4.5,4.75,4.25,4.75,5.25,5.75,,4.64
,Performance / Execution  ,,,,1.6,4.5,5.0,4.5,4.75,5.0,5.25,5.25,5.5,5.25,,5.0
,Choreography / Composition  ,,,,1.6,4.25,4.75,5.0,4.5,5.25,5.0,5.5,5.5,5.75,,5.07
,Interpretation  ,,,,1.6,4.25,5.5,4.75,4.5,5.25,5.0,5.25,5.25,5.25,,5.04
,,,,,,,,,,,,,,,,39.99
Deduction, Falls,-1.0
