Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Aliona SAVCHENKO / Robin SZOLKOWY,GER,199.23,1,72.14,1,127.09,2007-12-16,gpf0708
2,Dan ZHANG / Hao ZHANG,CHN,191.2,2,71.4,2,119.8,2007-12-16,gpf0708
3,Qing PANG / Jian TONG,CHN,185.13,3,66.68,3,118.45,2007-12-16,gpf0708
4,Jessica DUBE / Bryce DAVISON,CAN,172.43,4,57.06,4,115.37,2007-12-16,gpf0708
5,Yuko KAWAGUCHI / Alexander SMIRNOV,RUS,161.75,6,51.74,5,110.01,2007-12-16,gpf0708
WD,Keauna McLAUGHLIN / Rockne BRUBAKER,USA,55.24,5,55.24,WD,WD,2007-12-16,gpf0708
