ISU GP Cup of China 2012,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Daisuke TAKAHASHI JPN  9,84.79  41.90,,42.89,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T< <  7.20 -2.86 -3 -3 -3,-3 -2 -3 -3,,-2 -3,4.34,
2 FSSp4  3.00  0.71 3 2 1,0 2 1 2,,1 1,3.71,
3 3Lz+3T  10.10  0.30 1 0 0,0 1 1 0,,0 1,10.40,
4 CCSp3  2.80  0.14 1 0 0,0 1 0 1,,0 0,2.94,
Info,,,Info,,Info
5 3A  9.35 x  2.14 2 2 2,2 3 3 2,,1 2,11.49,
6 StSq3  3.30  1.43 3 3 2,3 3 3 3,,2 3,4.73,
7 CCoSp4  3.50  0.79 2 1 1,0 2 2 2,,1 2,4.29,
39.25,,,,41.90,
Program Components Factor,,,,,
Skating Skills  1.00 9.25 8.25 8.25,8.50 8.75 8.50 8.50,,8.75 8.75,8.57,
Transition / Linking Footwork  1.00 9.00 7.50 8.00,7.75 9.00 8.25 8.25,,8.50 8.50,8.32,
Performance / Execution  1.00 9.25 8.00 8.50,8.25 8.75 8.25 8.75,,8.25 8.75,8.50,
Choreography / Composition  1.00 9.00 8.50 8.00,8.50 9.00 8.75 8.75,,8.75 8.75,8.71,
Interpretation  1.00 9.50 8.75 8.25,8.50 9.25 8.75 8.75,,8.50 9.00,8.79,
Judges Total Program Component Score (factored),,,,42.89,
Deductions:,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Tatsuki MACHIDA JPN  8,83.48  44.16,,39.32,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3A  8.50  2.14 2 2 2,2 2 2 3,,2 3,10.64,
2 3F+3T  9.40  1.20 1 2 1,1 2 2 2,,2 2,10.60,
3 FSSp4  3.00  0.21 1 0 1,0 1 1 0,,0 0,3.21,
4 CCSp3  2.80  0.71 1 0 2,1 1 2 2,,1 2,3.51,
5 3Lz  6.60 x  1.10 1 2 1,1 1 2 2,,2 2,7.70,
6 StSq4  3.90  1.10 1 1 2,1 1 2 2,,2 3,5.00,
7 CCoSp4  3.50  0.00 0 0 0,0 0 0 0,,0 1,3.50,
37.70,,,,44.16,
Program Components Factor,,,,,
Skating Skills  1.00 7.50 7.25 7.50,8.00 8.00 7.75 8.50,,8.00 7.75,7.79,
Transition / Linking Footwork  1.00 7.50 7.50 7.75,7.25 7.75 7.75 8.25,,7.50 7.75,7.64,
Performance / Execution  1.00 7.25 7.25 8.25,7.75 8.25 8.75 8.25,,8.00 8.50,8.04,
Choreography / Composition  1.00 7.50 7.25 7.75,7.25 8.25 8.25 8.75,,8.00 8.25,7.89,
Interpretation  1.00 7.50 7.00 8.00,7.25 8.25 8.25 8.25,,8.25 8.25,7.96,
Judges Total Program Component Score (factored),,,,39.32,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Sergei VORONOV RUS  2,73.58  39.44,,34.14,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T+2T  11.60  0.14 0 1 0,0 1 0 0,,-1 0,11.74,
