ISU GP Cup of China 2012,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
1 Mao ASADA JPN  9  118.87  54.53,,,64.34,0.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 3Lo  5.10  1.00 1 1 1 1 0 2,2,,2 2,6.10,
2 2A+3T<< <<  4.60 -1.00 -2 -2 -2 -2 -2 -2,-2,,-3 -2,3.60,
3 3F< <  3.70 -0.70 -1 -1 -1 -1 -1 -1,0,,-1 -1,3.00,
4 2Lz e  2.10 -0.34 -1 -1 -1 -1 -2 -1,-1,,-2 -1,1.76,
"",,,Info,,Info
5 FCCoSp4  3.50  0.71 1 2 2 2 1 2,1,,1 1,4.21,
6 3S  4.20  0.70 1 1 1 1 1 1,1,,2 0,4.90,
7 3Lo+2Lo  7.59 x  0.50 0 0 1 1 1 0,1,,1 1,8.09,
8 CCoSp4  3.50  1.00 1 2 2 2 2 2,2,,2 2,4.50,
9 3F<+2Lo+2Lo< <  7.48 x -0.80 -1 -1 -1 -1 -2 -1,0,,-1 -2,6.68,
10 FCSp4  3.20  0.50 1 1 1 1 1 1,1,,0 1,3.70,
11 StSq3  3.30  1.29 1 3 3 3 3 1,2,,3 3,4.59,
12 ChSq1  2.00  1.40 2 2 2 2 2 2,2,,3 2,3.40,
50.27,,,,54.53,
Program Components Factor,,,,,
Skating Skills  1.60 7.75 7.75 8.50 8.00 7.75 8.50,8.25,,8.25 8.50,8.14,
Transition / Linking Footwork  1.60 7.25 7.50 8.00 7.50 7.50 8.00,8.00,,8.00 7.75,7.75,
Performance / Execution  1.60 7.50 8.00 8.00 7.75 7.75 8.50,7.75,,8.00 8.50,7.96,
Choreography / Composition  1.60 7.50 8.00 8.00 8.25 8.00 8.25,8.00,,8.25 8.25,8.11,
Interpretation  1.60 7.75 8.00 8.50 8.25 8.25 8.50,7.75,,8.50 8.50,8.25,
Judges Total Program Component Score (factored),,,,64.34,
Deductions:,,,,0.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
2 Julia LIPNITSKAIA RUS  10  114.86  57.43,,,57.43,0.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 3Lz<+3T <  8.30 -0.90 -1 -2 -1 -2 -2 -1,-1,,-1 -1,7.40,
2 2A+3T  7.40 -1.50 -2 -2 -2 -3 -2 -2,-2,,-2 -3,5.90,
3 2A  3.30  0.21 0 1 0 1 0 1,0,,1 0,3.51,
4 3Lo  5.10  0.20 0 1 0 0 0 1,0,,1 0,5.30,
5 FCSp4  3.20  0.71 1 2 1 0 1 2,2,,1 2,3.91,
6 3Lz+2T  7.30  0.00 0 0 -1 0 0 0,0,,1 0,7.30,
7 3F  5.83 x -0.30 0 0 -1 -1 0 0,-1,,0 -1,5.53,
8 3S  4.62 x  0.30 0 1 0 0 0 1,0,,1 1,4.92,
9 StSq3  3.30  0.29 1 1 0 0 0 1,0,,1 1,3.59,
10 ChSq1  2.00  1.30 2 2 1 1 2 3,2,,2 2,3.30,
11 CCoSp1  2.00  0.71 1 2 1 2 -1 2,1,,1 2,2.71,
12 LSp4  2.70  1.36 2 3 2 3 2 3,3,,3 3,4.06,
55.05,,,,57.43,
Program Components Factor,,,,,
Skating Skills  1.60 7.00 8.00 7.50 6.75 7.00 7.25,7.25,,7.25 7.25,7.21,
