Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Tessa VIRTUE / Scott MOIR,CAN,173.99,1,70.65,1,103.34,2012-11-11,gprus2012
2,Elena ILINYKH / Nikita KATSALAPOV,RUS,158.46,2,65.7,2,92.76,2012-11-11,gprus2012
3,Victoria SINITSINA / Ruslan ZHIGANSHIN,RUS,145.08,3,60.85,4,84.23,2012-11-11,gprus2012
4,Maia SHIBUTANI / Alex SHIBUTANI,USA,140.91,4,58.26,5,82.65,2012-11-11,gprus2012
5,Nelli ZHIGANSHINA / Alexander GAZSI,GER,140.54,6,55.53,3,85.01,2012-11-11,gprus2012
6,Ksenia MONKO / Kirill KHALIAVIN,RUS,135.84,5,55.81,6,80.03,2012-11-11,gprus2012
7,Penny COOMES / Nicholas BUCKLAND,GBR,126.66,8,51.39,7,75.27,2012-11-11,gprus2012
8,Nicole ORFORD / Thomas WILLIAMS,CAN,124.96,7,51.44,8,73.52,2012-11-11,gprus2012
