Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Tatiana VOLOSOZHAR / Maxim TRANKOV,RUS,207.53,1,74.74,1,132.79,2012-11-11,gprus2012
2,Vera BAZAROVA / Yuri LARIONOV,RUS,191.08,2,66.02,2,125.06,2012-11-11,gprus2012
3,Caydee DENNEY / John COUGHLIN,USA,179.21,3,59.02,3,120.19,2012-11-11,gprus2012
4,Paige LAWRENCE / Rudi SWIEGERS,CAN,154.16,4,51.86,4,102.3,2012-11-11,gprus2012
5,Anastasia MARTIUSHEVA / Alexei ROGONOV,RUS,150.15,5,50.9,5,99.25,2012-11-11,gprus2012
6,Tiffany VISE / Don BALDWIN,USA,143.15,7,45.91,6,97.24,2012-11-11,gprus2012
7,Nicole DELLA MONICA / Matteo GUARISE,ITA,142.53,6,50.25,7,92.28,2012-11-11,gprus2012
