ISU GP Rostelecom Cup 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Skating Skills  2.00 7.75 7.75,7.75,7.50 7.50 7.25 7.75,,8.00 7.50,7.64,
Transition / Linking Footwork  2.00 7.00 7.00,7.25,7.00 7.25 6.00 7.50,,6.75 6.75,7.00,
Performance / Execution  2.00 7.50 7.50,7.50,7.50 7.50 7.75 8.00,,7.00 7.00,7.46,
Choreography / Composition  2.00 7.25 7.25,7.25,7.75 7.25 7.75 7.75,,7.75 7.25,7.46,
Interpretation  2.00 7.50 7.50,7.75,7.50 7.50 7.25 7.50,,7.00 7.25,7.43,
Judges Total Program Component Score (factored),,,,,73.98,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Rostelecom Cup 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
3 Takahiko KOZUKA JPN,8,153.65  74.71,,79.94,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T< <  7.20 -2.00 -2 -3,-1,-3 -2 -1 -1,,-2 -3,5.20,
2 4T<+SEQ <  5.76 -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -3,2.76,
3 3A  8.50  1.00 1 1,0,2 1 0 1,,2 1,9.50,
4 CCoSp4  3.50  0.57 1 1,1,2 1 0 1,,2 1,4.07,
"",,Info,,,,Info
5 StSq3  3.30  0.79 1 2,1,2 2 1 2,,2 1,4.09,
6 3A+2T+2Lo  12.76 x -1.14 -1 -1,-2,-1 -2 -1 -1,,-1 -1,11.62,
7 FSSp4  3.00  0.36 1 1,0,1 1 0 1,,2 0,3.36,
8 3F  5.83 x  0.70 1 1,0,2 2 0 1,,1 1,6.53,
9 3Lo  5.61 x  0.80 2 1,1,2 1 1 1,,0 1,6.41,
10 ChSq1  2.00  1.20 2 2,1,3 2 2 1,,1 2,3.20,
11 3Lz+3T< <  9.79 x -0.70 -1 -1,-1,0 -1 -2 -1,,-1 -1,9.09,
12 3S  4.62 x  0.40 0 0,1,1 1 0 1,,0 1,5.02,
13 FCCoSp3  3.00  0.86 1 2,1,1 2 2 2,,2 2,3.86,
74.87,,,,,74.71,
Program Components Factor,,,,,,
Skating Skills  2.00 8.25 8.50,8.25,9.00 8.50 8.00 8.25,,8.50 8.00,8.32,
Transition / Linking Footwork  2.00 8.00 8.25,8.00,7.25 7.75 7.50 8.00,,8.25 7.50,7.86,
Performance / Execution  2.00 7.75 8.25,8.25,7.25 7.50 7.50 8.00,,8.00 7.50,7.79,
Choreography / Composition  2.00 8.00 8.25,8.00,8.50 8.00 7.75 8.25,,8.25 7.75,8.07,
Interpretation  2.00 7.50 8.50,8.50,8.00 8.00 7.50 8.25,,7.75 7.00,7.93,
Judges Total Program Component Score (factored),,,,,79.94,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
4 Michal BREZINA CZE,5,150.73  76.81,,74.92,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4S  10.50 -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -3,7.50,
2 3A  8.50  1.71 1 2,1,2 2 1 2,,2 2,10.21,
3 2S  1.30  0.03 2 1,0,0 0 0 0,,-1 0,1.33,
4 FSSp4  3.00  0.57 1 1,1,0 1 1 2,,2 1,3.57,
5 StSq3  3.30  0.79 2 3,1,1 2 2 1,,1 2,4.09,
6 3A+3T  13.86 x  0.57 1 0,0,1 0 1 1,,0 1,14.43,
7 3F  5.83 x  1.00 2 1,0,2 1 2 1,,1 2,6.83,
8 3Lo  5.61 x  0.90 1 1,0,2 1 1 2,,1 2,6.51,
9 3Lz  6.60 x  0.90 1 2,0,1 2 2 0,,1 2,7.50,
10 3S+2T+1T  6.49 x  0.00 0 -1,0,0 0 0 0,,0 1,6.49,
11 CCoSp2  2.50  0.36 1 1,0,0 1 1 0,,1 1,2.86,
12 ChSq1  2.00  0.60 1 2,0,1 1 1 0,,1 1,2.60,
13 CSSp3  2.60  0.29 0 1,0,1 0 1 1,,0 1,2.89,
72.09,,,,,76.81,
Program Components Factor,,,,,,
Skating Skills  2.00 8.00 7.25,7.25,7.75 7.25 7.75 7.75,,7.75 8.00,7.64,
Transition / Linking Footwork  2.00 7.00 6.50,7.00,7.25 7.00 7.50 7.00,,7.25 7.00,7.07,
Performance / Execution  2.00 7.00 7.50,7.50,7.75 7.00 8.25 7.50,,7.50 7.50,7.46,
Choreography / Composition  2.00 7.50 7.25,7.50,7.50 7.25 8.00 8.00,,7.25 7.75,7.54,
Interpretation  2.00 8.00 7.75,7.75,8.00 7.25 7.75 8.25,,7.25 7.75,7.75,
Judges Total Program Component Score (factored),,,,,74.92,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Rostelecom Cup 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
5 Konstantin MENSHOV RUS,9,146.99  72.83,,74.16,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30  2.14 2 2,2,2 2 3 1,,2 3,12.44,
2 3T+2T  5.40  0.10 1 0,0,0 0 0 0,,1 0,5.50,
3 3A  8.50  1.57 3 1,1,1 2 2 0,,2 2,10.07,
4 3Lz  6.00 -0.90 -2 -1,-1,-1 -1 -1 -2,,-1 -2,5.10,
"",,Info,,,,Info
5 3A+2T  9.80  1.00 2 0,1,0 2 2 0,,1 1,10.80,
6 FSSp4  3.00  0.29 0 0,0,1 1 1 0,,1 1,3.29,
7 3S  4.62 x -1.40 -2 -2,-1,-2 -2 -2 -2,,-2 -2,3.22,
8 3Lo+2T+2T  8.47 x  0.20 0 0,0,0 1 1 0,,1 0,8.67,
9 FCCoSp2  2.50  0.07 0 0,0,0 1 1 0,,0 0,2.57,
10 StSq3  3.30  0.43 1 0,1,0 1 1 1,,1 1,3.73,
11 2T  1.43 x -0.03 -1 0,-1,0 0 0 0,,0 0,1.40,
12 CCoSp4  3.50  0.14 0 0,1,0 1 1 0,,0 0,3.64,
13 ChSq1  2.00  0.40 1 0,0,0 1 1 1,,1 0,2.40,
68.82,,,,,72.83,
Program Components Factor,,,,,,
Skating Skills  2.00 7.50 7.00,7.00,8.00 8.25 7.75 7.25,,7.75 7.50,7.54,
Transition / Linking Footwork  2.00 6.50 6.25,6.75,7.75 8.00 7.50 7.00,,6.50 6.00,6.89,
Performance / Execution  2.00 7.75 6.75,7.25,8.00 8.00 7.75 8.00,,7.50 7.50,7.68,
Choreography / Composition  2.00 7.25 6.50,7.00,8.00 8.00 7.50 7.50,,7.50 8.00,7.54,
Interpretation  2.00 8.00 6.50,6.75,8.00 8.25 7.75 7.25,,7.50 6.75,7.43,
Judges Total Program Component Score (factored),,,,,74.16,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
6 Richard DORNBUSH USA,4,143.45  73.89,,70.56,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30 -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -3,7.30,
2 3Lz  6.00  1.00 2 1,1,1 2 1 1,,2 2,7.00,
3 1A  1.10  0.06 0 0,0,0 1 -1 1,,0 2,1.16,
4 StSq3  3.30  0.43 2 0,1,0 1 0 1,,1 2,3.73,
5 CCoSp4  3.50  0.64 1 1,2,1 2 1 1,,1 2,4.14,
6 3Lz+3T  11.11 x  1.40 2 2,2,2 3 2 1,,2 2,12.51,
7 3A+2T+2Lo  12.76 x  0.86 1 0,0,2 1 1 0,,1 2,13.62,
8 3Lo  5.61 x  0.30 1 0,0,0 0 1 1,,0 1,5.91,
9 CSSp4  3.00  0.43 1 1,0,1 1 1 0,,1 2,3.43,
10 3F e  5.83 x -0.50 -1 -1,0,0 0 -2 -1,,-1 -1,5.33,
11 3S  4.62 x -0.50 -1 -1,-1,-1 -1 0 -1,,0 0,4.12,
12 ChSq1  2.00  0.50 2 0,0,0 1 0 1,,1 2,2.50,
13 FCCoSp3  3.00  0.14 0 0,0,0 1 1 0,,-1 1,3.14,
72.13,,,,,73.89,
Program Components Factor,,,,,,
Skating Skills  2.00 8.50 7.00,7.50,6.75 7.75 7.25 7.25,,6.75 6.75,7.18,
Transition / Linking Footwork  2.00 7.50 6.75,6.50,6.25 8.00 6.75 6.75,,7.00 7.50,6.96,
Performance / Execution  2.00 7.00 7.00,6.50,6.50 6.50 7.25 7.00,,6.50 7.50,6.82,
Choreography / Composition  2.00 8.00 7.00,6.75,6.50 8.25 7.25 6.75,,6.75 8.50,7.25,
Interpretation  2.00 7.75 6.75,6.75,6.75 7.50 7.00 7.00,,6.50 8.00,7.07,
Judges Total Program Component Score (factored),,,,,70.56,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU GP Rostelecom Cup 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
7 Artur GACHINSKI RUS,6,135.77  62.79,,72.98,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30 -2.00 -2 -2,-2,-2 -2 -2 -2,,-1 -2,8.30,
2 4T+SEQ  8.24 -2.00 -2 -2,-2,-2 -3 -2 -2,,-2 -2,6.24,
3 3A  8.50  1.57 2 2,1,2 1 2 1,,1 2,10.07,
4 3A+2T  9.80  0.29 1 1,0,0 0 1 0,,0 0,10.09,
"",,Info,,,,Info
5 FCSp3  2.80  0.14 0 0,1,1 0 1 0,,0 0,2.94,
6 1Lz  0.66 x -0.09 -1 -2,-1,-1 -3 0 0,,0 -1,0.57,
7 StSq2  2.60  0.71 2 2,1,2 1 2 1,,0 1,3.31,
8 3Lo  5.61 x  0.10 -1 0,0,1 0 1 0,,0 0,5.71,
9 2S  1.43 x -0.03 0 -1,0,0 0 0 0,,0 -1,1.40,
10 2A+2A+SEQ  5.81 x  0.29 1 1,1,1 0 1 0,,0 0,6.10,
11 CSSp2  2.30  0.29 0 1,1,1 0 0 1,,0 1,2.59,
12 ChSq1  2.00  0.40 1 1,0,1 0 1 1,,0 0,2.40,
13 CCoSp3  3.00  0.07 0 1,0,0 0 1 0,,-1 0,3.07,
63.05,,,,,62.79,
Program Components Factor,,,,,,
Skating Skills  2.00 7.25 8.25,7.75,8.00 7.75 8.25 7.75,,6.25 7.25,7.71,
Transition / Linking Footwork  2.00 6.50 5.50,7.50,7.50 7.50 8.00 5.75,,6.25 6.00,6.71,
Performance / Execution  2.00 7.50 7.75,7.75,7.25 7.75 8.00 6.00,,5.75 6.75,7.25,
Choreography / Composition  2.00 7.00 6.75,7.50,7.50 8.00 8.25 8.00,,6.50 7.00,7.39,
Interpretation  2.00 7.75 6.50,7.50,7.75 7.75 8.25 8.00,,6.50 6.75,7.43,
Judges Total Program Component Score (factored),,,,,72.98,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
8 Zhan BUSH RUS,7,124.87  59.21,,65.66,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  8.50 -1.00 -1 -1,-1,-1 -1 -1 -1,,0 -1,7.50,
2 2T  1.30  0.06 0 0,0,0 -1 1 1,,0 1,1.36,
3 3F+3T  9.40 -1.50 -2 -2,-3,-2 -2 -3 -2,,-2 -2,7.90,
4 3Lo  5.10  0.20 1 0,0,0 0 0 0,,1 1,5.30,
5 FCSp3  2.80  0.14 1 0,0,0 0 1 0,,0 1,2.94,
6 StSq3  3.30  0.50 2 0,1,1 1 1 1,,1 1,3.80,
7 3F+2T  7.26 x  0.00 1 0,0,0 0 0 0,,0 0,7.26,
8 3S  4.62 x  0.50 1 1,0,1 0 1 1,,0 1,5.12,
9 3Lz+2T+2Lo e  10.01 x -0.70 -1 -2,-1,-1 -1 -1 -1,,0 -1,9.31,
10 CSSp3  2.60  0.29 1 0,0,1 1 1 1,,0 0,2.89,
11 ChSq1  2.00  0.40 1 0,0,0 1 0 1,,1 1,2.40,
12 2T  1.43 x  0.00 0 0,0,0 0 0 -1,,0 0,1.43,
13 CCoSp1  2.00  0.00 0 0,0,0 0 0 0,,0 0,2.00,
60.32,,,,,59.21,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 6.75,6.00,6.50 7.00 7.75 7.50,,7.00 7.50,7.04,
Transition / Linking Footwork  2.00 6.75 6.25,5.50,5.75 6.50 5.75 7.00,,6.75 4.50,6.18,
Performance / Execution  2.00 7.00 6.00,6.00,6.25 7.00 6.50 6.75,,6.75 6.50,6.54,
Choreography / Composition  2.00 7.00 6.25,5.75,6.25 7.00 8.00 7.50,,6.75 6.00,6.68,
Interpretation  2.00 7.25 6.25,5.75,5.75 6.75 6.75 6.50,,7.00 5.50,6.39,
Judges Total Program Component Score (factored),,,,,65.66,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU GP Rostelecom Cup 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
9 Denis TEN KAZ,2,118.35  49.33,,70.02,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 1T  0.40 -0.20 -1 -2,-3,-1 -3 -2,-2,-2 -2,0.20,
2 2T  1.30  0.11 0 -1,0,1 2 2,0,0 1,1.41,
3 3A  8.50  0.71 1 0,0,1 2 0,0,1 2,9.21,
4 StSq3  3.30  1.14 2 2,2,3 2 3,2,1 3,4.44,
"",,,,,,Info
5 CCSp4  3.20  0.64 1 1,1,1 2 2,2,1 1,3.84,
6 3Lz  6.60 x -1.40 -2 -2,-2,-2 -2 -2,-2,-2 -2,5.20,
7 3F  5.83 x  0.60 1 1,0,1 1 2,0,1 1,6.43,
8 3Lo  5.61 x  0.70 2 1,1,1 1 1,1,1 1,6.31,
9 3F+SEQ e  4.66 x -2.10 -3 -1,-3,-3 -3 -3,-3,-3 -3,2.56,
10 FSSp3  2.60  0.21 2 0,0,0 0 1,0,1 1,2.81,
11 2T  1.43 x  0.00 0 0,0,0 0 0,0,0 0,1.43,
12 ChSq1  2.00  0.70 1 1,1,1 1 2,1,1 1,2.70,
13 CCoSp2  2.50  0.29 1 1,0,1 1 1,0,0 0,2.79,
47.93,,,,,49.33,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 7.25,6.00,7.00 7.50 8.25,7.50,7.25 7.50,7.29,
Transition / Linking Footwork  2.00 7.50 7.00,5.50,6.00 7.00 6.00,7.00,7.00 7.50,6.79,
Performance / Execution  2.00 6.75 6.50,5.25,6.00 7.25 7.50,6.25,6.75 6.50,6.57,
Choreography / Composition  2.00 7.50 7.00,6.00,7.50 7.50 8.00,7.00,7.00 7.75,7.32,
Interpretation  2.00 7.00 7.25,6.00,7.00 7.50 7.00,7.25,6.75 7.00,7.04,
Judges Total Program Component Score (factored),,,,,70.02,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Printed: 10.11.2012  7:02:37PM,,,,,,
