Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Gabriella PAPADAKIS / Guillaume CIZERON,FRA,166.66,1,64.06,1,102.6,2014-11-23,gpfra2014
2,Piper GILLES / Paul POIRIER,CAN,157.58,2,61.9,2,95.68,2014-11-23,gpfra2014
3,Madison HUBBELL / Zachary DONOHUE,USA,152.11,3,60.19,3,91.92,2014-11-23,gpfra2014
4,Sara HURTADO / Adria DIAZ,ESP,146.1,4,57.64,4,88.46,2014-11-23,gpfra2014
5,Charlene GUIGNARD / Marco FABBRI,ITA,142.29,5,56.57,5,85.72,2014-11-23,gpfra2014
6,Alexandra PAUL / Mitchell ISLAM,CAN,138.99,6,55.17,6,83.82,2014-11-23,gpfra2014
7,Rebeka KIM / Kirill MINOV,KOR,115.95,7,45.66,7,70.29,2014-11-23,gpfra2014
