Cup of Russia 2005,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,
8 SpSt3 3.1 0.00,0 -1 0 0 0 0 0 0,,1 -1 - -,3.10
9 2A+3T+SEQ 6.4x 0.40,0 0 1 1 0 1 0 0,,0 0 - -,6.80
10 CoSp2 2.1 -0.06,0 0 -1 0 0 0 -1 -1,,0 -1 - -,2.04
11 LSp2 1.5 0.00,0 1 0 0 0 0 0 0,,0 0 - -,1.50
12 SlSt2 2.3 0.00,0 0 0 1 0 0 0 0,,0 0 - -,2.30
13 CCoSp2 2.5 0.20,0 0 1 0 0 1 0 0,,1 1 - -,2.70
57.3,,,,51.24
Program Components Factor,,,,
Skating Skills 1.60,5.75 6.25 5.75 6.50 6.00 5.50 6.50 5.00,,6.50 5.75 - -,6.00
Transition / Linking Footwork 1.60,5.25 5.50 5.25 6.00 4.75 5.00 5.50 4.50,,5.00 5.00 - -,5.10
Performance / Execution 1.60,5.50 6.00 5.25 6.25 5.25 4.75 5.75 4.50,,6.00 5.25 - -,5.45
Choreography / Composition 1.60,5.25 5.75 5.25 6.25 5.25 5.00 5.75 5.00,,5.75 5.00 - -,5.40
Interpretation 1.60,5.50 5.50 5.00 6.25 5.25 5.00 5.75 4.75,,5.75 5.50 - -,5.30
Judges Total Program Component Score (factored),,,,43.60
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
4 Susanna PÖYKIÖ,FIN 85.36 37.28,,48.08,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 2Lo 1.5 0.10,1 1 1 0 0 0 1 0,,0 0 - -,1.60
2 2Lz+2T 3.2 0.00,0 1 0 0 0 0 0 0,,0 0 - -,3.20
3 3S 4.5 0.20,1 0 1 1 0 0 0 0,,0 1 - -,4.70
4 FCoSp3 2.5 0.20,0 0 1 0 1 0 0 1,,0 0 - -,2.70
5 CCoSp1 2.0 -0.12,0 -1 0 -1 0 0 0 -1,,1 -1 - -,1.88
6 LSp3 1.8 0.40,1 1 1 1 1 1 1 0,,0 0 - -,2.20
7 3F 6.1x -2.20,-3 -2 -3 -2 -2 -2 -3 -1,,-3 -2 - -,3.90
8 3S+2T 6.4x -0.80,-1 -1 0 -1 -1 -1 -1 0,,-1 -2 - -,5.60
9 SlSt1 1.8 0.00,0 0 1 0 0 0 0 0,,0 0 - -,1.80
10 1A 0.9x 0.00,0 0 -1 0 0 0 0 0,,0 -1 - -,0.90
11 FCoSp1 1.7 0.00,0 0 0 0 0 0 1 1,,0 0 - -,1.70
12 3T 4.4x 0.20,0 0 1 1 0 0 -2 0,,0 -1 - -,4.60
13 SpSt2 2.3 0.20,0 0 0 0 0 1 1 2,,1 0 - -,2.50
39.1,,,,37.28
Program Components Factor,,,,
Skating Skills 1.60,6.00 6.25 6.75 6.00 6.25 5.50 6.50 6.50,,6.00 6.50 - -,6.20
Transition / Linking Footwork 1.60,5.50 5.50 6.50 5.50 5.50 5.25 5.75 5.50,,5.75 6.00 - -,5.55
Performance / Execution 1.60,5.75 6.00 5.75 6.00 6.25 5.50 6.00 6.25,,6.00 6.00 - -,6.00
Choreography / Composition 1.60,5.50 6.50 6.75 6.25 6.00 5.75 6.25 6.25,,5.75 6.50 - -,6.15
Interpretation 1.60,5.75 6.50 6.50 6.00 6.25 5.50 6.50 6.25,,5.75 6.25 - -,6.15
Judges Total Program Component Score (factored),,,,48.08
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Cup of Russia 2005,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
5 Julia SEBESTYEN,HUN 81.00 38.20,,44.80,2.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 2F 1.7 0.40,0 1 1 0 1 0 0 1,,1 1 - -,2.10
2 3Lz 6.0 -3.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,3.00
3 3Lo 5.0 -0.20,0 1 -2 0 0 0 0 0,,-1 1 - -,4.80
4 FCSp3 2.3 0.20,1 0 1 0 0 1 1 0,,1 1 - -,2.50
5 3S+2T+SEQ 4.6 0.00,-2 0 1 0 0 0 0 -1,,0 0 - -,4.60
6 3Lz+COMBO 6.6x -3.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,3.60
7 SpSt1 1.8 0.10,0 0 0 0 0 0 0 1,,1 0 - -,1.90
8 1A 0.9x 0.10,0 1 0 0 0 0 0 0,,1 0 - -,1.00
9 3T+2T 5.8x 0.00,0 0 0 -1 0 0 -1 0,,0 0 - -,5.80
10 CoSp2 2.1 0.00,0 0 0 0 0 0 0 0,,0 0 - -,2.10
11 SlSt2 2.3 0.30,0 1 1 0 1 0 0 1,,0 0 - -,2.60
12 LSp1 1.2 0.40,1 1 0 0 1 1 1 1,,1 0 - -,1.60
13 CCoSp2 2.5 0.10,0 0 1 0 0 0 -1 1,,0 0 - -,2.60
42.8,,,,38.20
Program Components Factor,,,,
Skating Skills 1.60,6.50 6.00 6.00 6.00 6.25 5.50 6.25 6.25,,5.75 6.00 - -,6.00
Transition / Linking Footwork 1.60,5.75 5.50 5.75 5.50 5.00 5.25 5.50 5.50,,5.00 5.50 - -,5.35
Performance / Execution 1.60,6.25 5.25 4.75 5.75 5.75 5.25 5.75 5.50,,5.50 6.00 - -,5.45
Choreography / Composition 1.60,6.00 5.50 4.25 6.00 5.50 5.75 5.50 6.00,,5.75 5.75 - -,5.70
Interpretation 1.60,6.25 5.25 5.25 5.75 5.75 5.50 5.25 5.50,,5.50 6.00 - -,5.50
Judges Total Program Component Score (factored),,,,44.80
Deductions: Falls: -2.00,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
6 Anastasia GIMAZETDINOVA,UZB 80.26 39.10,,42.16,1.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Lz 6.0 -0.40,-2 -1 0 0 0 0 -2 -1,,-1 0 - -,5.60
2 2A 3.3 0.00,0 -1 0 0 0 0 0 0,,0 0 - -,3.30
3 3F 5.5 -0.20,0 -1 0 0 0 0 0 0,,-1 0 - -,5.30
4 3S+2T 5.8 0.20,0 1 0 1 0 0 0 0,,0 1 - -,6.00
5 FCSp2 2.0 0.00,0 0 0 0 0 0 0 0,,0 1 - -,2.00
6 3T 4.0 -3.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,1.00
7 LSp1 1.2 -0.30,0 -1 0 -1 -1 -1 -1 -1,,-1 -1 - -,0.90
8 3S 5.0x 0.00,0 0 0 0 1 0 0 0,,0 0 - -,5.00
9 CCoSp1 2.0 0.20,0 0 0 1 0 1 1 1,,0 0 - -,2.20
10 SpSt2 2.3 0.00,0 -1 0 0 0 0 0 0,,0 0 - -,2.30
11 SlSt1 1.8 0.10,0 0 1 1 0 0 0 0,,0 0 - -,1.90
12 2Lo 1.7x 0.00,0 0 0 0 0 1 0 0,,0 0 - -,1.70
13 USp3 1.8 0.10,0 0 1 1 0 0 -1 0,,0 1 - -,1.90
42.4,,,,39.10
Program Components Factor,,,,
Skating Skills 1.60,5.50 5.50 5.25 5.50 5.50 5.00 6.00 6.00,,5.50 5.75 - -,5.45
Transition / Linking Footwork 1.60,5.25 5.00 5.00 5.00 4.75 5.00 5.50 5.50,,5.00 5.25 - -,5.00
Performance / Execution 1.60,5.25 5.75 5.00 5.50 5.25 5.00 6.00 5.50,,5.25 5.25 - -,5.30
Choreography / Composition 1.60,5.50 5.25 5.50 5.25 5.00 5.25 6.25 5.75,,5.25 5.25 - -,5.30
Interpretation 1.60,5.50 5.50 5.75 5.25 5.25 5.00 6.25 5.25,,5.25 5.50 - -,5.30
Judges Total Program Component Score (factored),,,,42.16
Deductions: Falls: -1.00,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Cup of Russia 2005,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
7 Emily HUGHES,USA 79.20 35.20,,46.00,2.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 2A 3.3 0.80,1 1 1 1 1 0 1 0,,1 1 - -,4.10
2 2Lz 1.9 -1.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,0.90
3 3F 5.5 0.00,0 0 0 0 0 0 0 0,,0 0 - -,5.50
4 FSSp3 2.3 0.00,0 0 0 0 0 0 0 1,,0 -1 - -,2.30
5 CiSt3 3.1 0.10,0 0 1 0 0 0 1 1,,0 0 - -,3.20
6 FSSp3 2.3 0.00,0 0 0 0 0 0 1 0,,0 -1 - -,2.30
7 3Lo 5.5x 0.00,1 0 0 0 0 0 0 0,,0 0 - -,5.50
8 2Lz 2.1x -0.30,-1 -1 -2 -1 -1 1 -1 -1,,-1 -2 - -,1.80
9 SpSt3 3.1 0.40,0 1 1 0 0 1 0 1,,1 1 - -,3.50
10 LSp3 1.8 0.30,1 1 0 1 0 1 0 0,,1 1 - -,2.10
11 2F 1.9x -1.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,0.90
12 1S 0.4x -0.10,0 -1 -2 -1 0 -1 -2 0,,-2 -2 - -,0.30
13 CCoSp2 2.5 0.30,0 0 1 1 0 1 0 0,,1 1 - -,2.80
35.7,,,,35.20
Program Components Factor,,,,
Skating Skills 1.60,6.50 6.00 5.50 5.75 5.50 5.75 6.25 6.25,,6.25 6.25 - -,5.85
Transition / Linking Footwork 1.60,6.00 5.75 5.50 5.25 4.75 5.50 6.00 5.75,,6.00 5.50 - -,5.55
Performance / Execution 1.60,6.50 5.75 5.25 6.00 5.00 5.50 5.75 6.00,,6.25 6.00 - -,5.70
Choreography / Composition 1.60,6.25 6.25 5.75 5.75 5.00 5.75 6.00 6.25,,6.00 5.75 - -,5.90
Interpretation 1.60,6.25 5.75 5.75 5.75 5.25 5.75 6.25 5.75,,6.00 6.00 - -,5.75
Judges Total Program Component Score (factored),,,,46.00
Deductions: Falls: -2.00,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
8 Amber CORWIN,USA 74.70 34.46,,40.24,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3T+2T 5.3 -0.60,0 -1 -1 -1 0 0 0 0,,-1 0 - -,4.70
2 2Lz+2T 3.2 -0.18,-1 -1 -1 -1 0 0 -2 0,,-2 -1 - -,3.02
3 3Lo 5.0 -0.40,0 -1 -1 0 0 0 0 -2,,0 0 - -,4.60
4 LSp1 1.2 -0.18,0 -1 -1 0 0 -1 -1 0,,-1 0 - -,1.02
5 2F+2T 3.0 -0.36,-1 -2 -1 -1 -1 -1 -3 -1,,-2 -1 - -,2.64
6 FSSp3 2.3 0.00,0 -1 0 0 0 0 0 0,,0 0 - -,2.30
7 2Lz 2.1x -0.12,0 -1 -1 0 0 0 0 0,,-2 -1 - -,1.98
8 2A 3.6x -0.70,0 -1 -1 -1 -1 -1 -1 -1,,-1 -1 - -,2.90
9 CCoSp1 2.0 0.00,0 -1 0 0 0 0 0 0,,0 0 - -,2.00
10 SpSt1 1.8 0.00,-2 -1 0 0 0 0 0 0,,1 0 - -,1.80
11 3S 5.0x -1.80,0 -1 -2 -2 -2 -2 -2 -2,,-1 -1 - -,3.20
12 CiSt1 1.8 0.00,0 0 0 0 0 0 0 0,,0 -1 - -,1.80
13 CCoSp2 2.5 0.00,0 0 -1 0 0 1 0 0,,0 0 - -,2.50
38.8,,,,34.46
Program Components Factor,,,,
Skating Skills 1.60,5.75 4.75 4.75 5.50 5.00 5.00 5.75 5.50,,4.75 5.50 - -,5.00
Transition / Linking Footwork 1.60,5.25 4.50 4.75 5.25 4.50 4.75 5.50 5.00,,4.25 5.00 - -,4.70
Performance / Execution 1.60,5.50 5.00 5.25 5.75 5.00 4.75 6.00 5.25,,5.00 5.00 - -,5.10
Choreography / Composition 1.60,5.50 5.00 5.25 5.50 5.25 5.25 5.75 5.50,,4.75 5.50 - -,5.25
Interpretation 1.60,5.25 4.50 5.25 5.50 5.25 5.00 6.25 5.25,,4.75 5.50 - -,5.10
Judges Total Program Component Score (factored),,,,40.24
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Cup of Russia 2005,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
9 Tatiana BASOVA,RUS 72.80 34.12,,39.68,1.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Lz 6.0 0.00,0 0 0 0 0 1 0 0,,0 0 - -,6.00
2 2F 1.7 -0.60,-3 -2 -2 -2 -2 -2 -2 -2,,-2 -2 - -,1.10
3 3S+2T+2Lo 7.3 -0.20,0 -1 0 0 0 0 -1 -1,,0 0 - -,7.10
4 FCSp1 1.7 0.20,0 0 1 0 0 1 0 -1,,1 1 - -,1.90
5 SpSt3 3.1 -0.04,1 -1 0 0 0 1 0 -3,,1 0 - -,3.06
6 1Lo 0.6x -0.24,-2 -3 -3 -2 -2 -3 -3 0,,-2 -2 - -,0.36
7 3S 5.0x -0.40,0 -1 -1 0 0 0 -2 -2,,0 0 - -,4.60
8 LSp1 1.2 0.00,0 0 0 0 0 0 -1 0,,0 0 - -,1.20
9 2T+2T 2.9x 0.00,0 -1 0 0 0 0 0 0,,0 0 - -,2.90
10 2A 3.6x -2.10,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,1.50
11 USp1 1.2 -0.48,0 -2 -2 -2 0 -2 -2 -1,,-1 -2 - -,0.72
12 CiSt1 1.8 -0.06,0 -1 -1 0 0 0 0 0,,0 -1 - -,1.74
13 CCoSp1 2.0 -0.06,0 -1 0 0 0 0 0 -1,,0 0 - -,1.94
38.1,,,,34.12
Program Components Factor,,,,
Skating Skills 1.60,5.50 5.50 5.25 5.25 5.00 5.00 5.50 5.50,,5.00 5.50 - -,5.20
Transition / Linking Footwork 1.60,5.00 4.75 5.00 5.00 4.25 4.75 4.75 5.25,,4.75 5.00 - -,4.85
Performance / Execution 1.60,5.25 4.75 4.50 5.00 4.75 4.75 4.50 4.75,,5.00 4.75 - -,4.80
Choreography / Composition 1.60,5.75 5.25 4.75 5.25 4.50 5.00 4.25 5.50,,5.00 5.00 - -,5.05
Interpretation 1.60,5.25 5.00 4.25 5.00 4.75 5.00 4.75 4.75,,5.00 5.00 - -,4.90
Judges Total Program Component Score (factored),,,,39.68
Deductions: Falls: -1.00,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
10 Na HOU,CHN 63.14 29.14,,36.00,2.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Lz 6.0 -3.00,-3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,3.00
2 3T 4.0 0.60,0 1 1 0 1 0 0 1,,0 0 - -,4.60
3 2A 3.3 0.60,0 0 1 1 0 1 0 1,,0 1 - -,3.90
4 USp2 1.5 -0.12,-1 0 -1 0 0 0 0 -1,,-1 -1 - -,1.38
5 3S 4.5 -1.20,-2 -1 -2 -1 -1 -1 -2 -1,,-2 -1 - -,3.30
6 2Lz+1T 2.3 -0.84,-3 -3 -3 -2 -3 -2 -3 -2,,-3 -3 - -,1.46
7 CCoSp1 2.0 -0.12,0 -1 -1 0 0 -1 -1 0,,0 -1 - -,1.88
8 SpSt2 2.3 0.00,0 0 0 0 0 1 0 0,,0 1 - -,2.30
9 3T+1T 4.8x -2.60,-3 -3 -3 -2 -3 -2 -3 -2,,-3 -2 - -,2.20
10 2Lo 1.7x -0.68,-3 -2 -3 -2 -3 -2 -2 -2,,-2 -2 - -,1.02
11 SlSt1 1.8 -0.12,0 -1 0 0 0 0 -1 -1,,-1 -1 - -,1.68
12 FCSp1 1.7 -0.24,0 -2 -1 0 0 0 -1 -2,,-1 -1 - -,1.46
13 LSp1 1.2 -0.24,-1 -1 -1 -1 0 0 -1 -2,,-1 -2 - -,0.96
37.1,,,,29.14
Program Components Factor,,,,
Skating Skills 1.60,5.25 5.00 4.75 4.75 4.75 5.25 5.00 5.00,,4.75 5.00 - -,4.85
Transition / Linking Footwork 1.60,3.75 4.00 4.50 4.50 4.00 4.75 4.25 4.00,,4.25 4.00 - -,4.25
Performance / Execution 1.60,4.25 4.25 4.50 4.50 4.50 4.75 4.25 4.00,,4.25 4.50 - -,4.40
Choreography / Composition 1.60,4.25 4.25 4.00 4.75 5.00 5.00 4.00 4.50,,4.50 4.75 - -,4.60
Interpretation 1.60,4.00 4.00 4.25 4.50 4.75 5.00 3.75 4.00,,4.50 4.50 - -,4.40
Judges Total Program Component Score (factored),,,,36.00
Deductions: Falls: -2.00,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Printed: 26/11/2005 16:03:32,,,,
