9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
26,Boris MARTINEC,CRO,15,50.49,28.04,22.45,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,2A,,3.5,False,0.0,-1,0,0,0,0,0,0,0,0,,3.5
2,3Lz+2T,,7.3,False,0.0,0,0,1,0,0,0,0,0,1,,7.3
3,FSSp2,,2.3,False,-0.06,0,0,0,-1,0,-1,0,0,0,,2.24
4,3F,!,5.5,False,-1.2,0,-1,-2,-1,-1,-1,-2,-1,-1,,4.3
5,CCoSp4,,3.5,False,0.0,0,0,0,0,0,0,0,0,0,,3.5
6,SlSt2,,2.3,False,0.0,0,0,0,0,0,0,0,0,0,,2.3
7,CSSp3,,2.6,False,0.0,0,0,0,0,0,0,1,0,0,,2.6
8,CiSt2,,2.3,False,0.0,0,0,0,0,0,0,0,-1,0,,2.3
,,,29.3,,,,,,,,,,,,,28.04
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,4.0,5.0,5.0,4.5,4.75,4.5,5.0,4.0,5.0,,4.55
,Transition / Linking Footwork  ,,,,1.0,3.75,4.75,4.5,4.25,4.5,4.0,4.25,4.0,4.75,,4.2
,Performance / Execution  ,,,,1.0,4.0,5.0,4.75,4.75,5.0,4.25,5.0,4.25,5.25,,4.6
,Choreography / Composition  ,,,,1.0,4.25,4.5,4.75,4.25,4.75,4.25,5.5,4.5,5.0,,4.5
,Interpretation  ,,,,1.0,4.0,4.75,5.0,4.5,4.75,4.5,5.5,4.25,5.25,,4.6
,,,,,,,,,,,,,,,,22.45
