8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Madison HUBBELL / Zachary DONOHUE,USA,6,92.28,45.33,46.95,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,RoLi4,,4.0,False,1.0,2,2,2,2,2,2,2,2,,5.0
2,CiSt3,,6.5,False,1.5,1,1,1,2,2,1,2,2,,8.0
3,CuLi4,,4.0,False,0.83,1,2,1,2,2,2,2,1,,4.83
4,CoSp3,,4.0,False,0.67,1,1,2,2,1,2,1,1,,4.67
5,SlLi4,,4.0,False,0.75,2,2,1,1,1,2,1,2,,4.75
6,DiSt2,,5.0,False,1.0,1,1,1,1,1,1,1,2,,6.0
7,STw4,,6.0,False,0.83,2,0,1,2,1,2,2,2,,6.83
8,CuLi4,,4.0,False,0.67,1,2,2,1,1,2,1,1,,4.67
9,ChLi1,,0.2,False,0.38,1,1,2,0,2,1,1,1,,0.58
,,,37.7,,,,,,,,,,,,45.33
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,7.5,7.5,7.0,8.0,8.0,8.0,7.5,8.0,,7.75
,Linking Footwork / Movement  ,,,,1.75,7.5,7.5,7.75,7.75,7.75,7.25,7.5,8.0,,7.63
,Performance  ,,,,1.0,7.75,7.75,7.75,7.75,8.25,8.0,7.75,8.0,,7.83
,Choreography  ,,,,1.0,7.75,8.0,8.0,8.25,8.25,8.5,7.5,8.25,,8.08
,Interpretation / Timing  ,,,,1.0,8.0,7.75,7.75,8.0,8.25,8.5,7.75,8.25,,8.0
,,,,,,,,,,,,,,,46.95
