8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Alexandra STEPANOVA / Ivan BUKIN,RUS,3,77.49,36.94,41.55,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,STw4,,6.0,False,1.0,2,2,1,2,2,2,2,2,,7.0
2,SlLi2,,2.5,False,-1.5,-3,-3,-3,-3,-2,-3,-3,-3,,1.0
3,CiSt2,,5.0,False,0.67,0,1,0,1,0,1,1,1,,5.67
4,RoLi3,,3.5,False,0.5,1,1,1,1,0,1,1,1,,4.0
5,CoSp4,,5.0,False,0.17,0,0,0,0,0,1,1,1,,5.17
6,SlLi4,,4.0,False,0.42,0,1,0,1,1,2,1,1,,4.42
7,CuLi4,,4.0,False,0.0,0,0,0,0,0,0,0,0,,4.0
8,DiSt2,,5.0,False,0.33,0,1,0,1,0,0,1,0,,5.33
9,ChLi1,,0.2,False,0.15,1,1,0,0,0,1,1,-1,,0.35
,,,35.2,,,,,,,,,,,,36.94
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,6.75,7.5,7.25,7.0,7.0,7.25,7.5,6.5,,7.13
,Linking Footwork / Movement  ,,,,1.75,6.75,6.75,6.75,7.25,6.5,6.75,7.25,6.5,,6.79
,Performance  ,,,,1.0,7.0,7.0,6.75,6.5,7.0,7.25,7.0,6.5,,6.88
,Choreography  ,,,,1.0,7.0,7.0,7.25,5.75,7.0,7.25,7.5,6.5,,7.0
,Interpretation / Timing  ,,,,1.0,7.25,7.0,6.75,4.5,6.75,7.0,7.5,6.5,,6.88
,,,,,,,,,,,,,,,41.55
Deduction,Falls,-1.0
