9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
29,Belinda SCHÖNBERGER,AUT,4,35.73,19.74,16.99,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3S+COMBO,,4.2,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-2,,2.1
2,3T,,4.1,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.0
3,2A,,3.3,False,0.0,0,0,1,0,0,0,0,0,0,,3.3
4,FSSp4,,3.0,False,0.0,0,0,0,0,0,0,0,0,0,,3.0
5,CCoSp4,,3.5,False,0.0,0,0,0,0,0,0,0,0,0,,3.5
6,SlSt3,,3.3,False,0.0,0,0,0,0,0,0,0,0,0,,3.3
7,LSp3,,2.4,False,0.14,1,0,0,1,0,0,1,0,0,,2.54
,,,23.8,,,,,,,,,,,,,19.74
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,4.5,4.0,4.75,4.25,4.25,4.5,4.5,4.5,4.5,,4.43
,Transition / Linking Footwork  ,,,,0.8,4.25,4.25,4.0,4.0,4.0,4.0,4.25,4.5,4.25,,4.14
,Performance / Execution  ,,,,0.8,4.0,3.75,4.5,4.25,4.0,4.25,4.5,4.5,4.25,,4.25
,Choreography / Composition  ,,,,0.8,4.0,4.25,4.25,4.25,3.75,4.5,4.25,4.5,4.75,,4.29
,Interpretation  ,,,,0.8,4.0,4.0,4.25,4.0,4.0,4.25,4.5,4.25,4.25,,4.14
,,,,,,,,,,,,,,,,16.99
Deduction, Falls,-1.0
