8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Nathalie PECHALAT / Fabian BOURZAT,FRA,0,33.9,16.96,16.94,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,1S1,,1.8,False,0.3,1,1,1,1,1,0,1,1,,2.1
2,1S2,,2.4,False,0.4,1,1,1,1,1,0,1,0,,2.8
3,2S1,,2.4,False,0.36,1,1,1,2,0,0,1,0,,2.76
4,2S2,,2.8,False,0.12,1,1,1,0,0,0,0,-1,,2.92
5,3S1,,2.8,False,0.28,1,1,0,0,0,-1,0,1,,3.08
6,3S2,,3.3,False,0.0,0,0,0,1,0,-1,1,-1,,3.3
,,,15.5,,,,,,,,,,,,16.96
,Program Components,,,,Factor
,Skating Skills  ,,,,0.75,7.5,7.0,6.5,7.0,6.75,6.25,7.0,6.25,,6.8
,Timing  ,,,,0.75,7.0,7.0,6.5,6.5,6.5,6.0,6.75,6.5,,6.65
,Performance / Execution  ,,,,0.5,7.25,7.0,6.25,6.75,6.5,6.5,7.0,6.75,,6.8
,Interpretation  ,,,,0.5,7.5,7.25,6.5,7.0,6.5,6.5,7.0,6.75,,6.9
,,,,,,,,,,,,,,,16.94
