Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Yuzuru HANYU,JPN,293.25,1,99.84,1,193.41,2013-12-08,gpf1314
2,Patrick CHAN,CAN,280.08,2,87.47,2,192.61,2013-12-08,gpf1314
3,Nobunari ODA,JPN,255.96,3,80.94,3,175.02,2013-12-08,gpf1314
4,Tatsuki MACHIDA,JPN,236.03,6,65.66,4,170.37,2013-12-08,gpf1314
5,Maxim KOVTUN,RUS,233.24,5,68.92,5,164.32,2013-12-08,gpf1314
6,Han YAN,CHN,232.55,4,77.75,6,154.8,2013-12-08,gpf1314
