ISU Grand Prix Final 2013-14,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Mao ASADA JPN  6,72.36  37.45,,34.91,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3A< <  6.00 -0.43 -1 0 0,0 -1 -1 0,,-1 1,5.57,
2 3F  5.30  1.10 1 2 2,2 2 0 1,,2 1,6.40,
3 CCoSp3  3.00  0.93 1 2 1,2 2 2 2,,2 3,3.93,
4 FCSp4  3.20  0.86 1 1 1,2 2 2 2,,2 2,4.06,
Info,,,Info,,Info
5 3Lo+2Lo  7.59 x  0.80 1 1 0,2 1 1 2,,1 1,8.39,
6 StSq4  3.90  1.50 2 2 2,3 2 3 2,,2 2,5.40,
7 LSp4  2.70  1.00 1 2 2,2 2 2 2,,2 2,3.70,
31.69,,,,37.45,
Program Components Factor,,,,,
Skating Skills  0.80 8.50 8.50 8.25,9.00 9.00 8.75 8.75,,8.75 9.25,8.75,
Transition / Linking Footwork  0.80 8.25 8.25 8.00,8.50 8.75 8.50 8.25,,8.25 8.75,8.39,
Performance / Execution  0.80 8.50 9.00 8.25,9.25 9.00 9.00 8.50,,9.00 9.25,8.89,
Choreography / Composition  0.80 8.25 8.75 8.25,9.25 9.00 8.75 8.75,,8.75 9.00,8.75,
Interpretation  0.80 8.50 9.00 8.75,9.00 9.25 9.00 8.50,,9.00 8.75,8.86,
Judges Total Program Component Score (factored),,,,34.91,
Deductions:,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Adelina SOTNIKOVA RUS  2,68.38  37.53,,30.85,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T+3T  8.20  1.40 2 2 2,2 2 2 2,,2 2,9.60,
2 3F  5.30  1.10 2 1 2,1 2 2 1,,2 1,6.40,
3 CCoSp4  3.50  0.93 2 2 2,2 2 1 2,,2 1,4.43,
4 2A  3.63 x  1.00 2 2 2,2 2 2 2,,3 2,4.63,
5 LSp4  2.70  0.50 2 1 1,1 1 1 1,,1 1,3.20,
6 StSq4  3.90  1.10 2 2 2,1 2 2 1,,1 1,5.00,
7 FCSp4  3.20  1.07 3 3 1,2 2 2 2,,2 2,4.27,
30.43,,,,37.53,
Program Components Factor,,,,,
Skating Skills  0.80 8.25 7.50 8.00,7.25 7.25 7.50 7.25,,7.75 7.75,7.57,
Transition / Linking Footwork  0.80 8.00 7.75 7.75,7.00 7.75 7.00 7.00,,7.50 7.50,7.46,
Performance / Execution  0.80 8.25 8.00 8.25,7.50 7.50 7.75 7.50,,8.00 8.25,7.89,
Choreography / Composition  0.80 8.50 7.75 8.00,7.50 7.75 7.50 7.25,,7.50 8.00,7.71,
Interpretation  0.80 8.25 8.00 8.25,7.50 8.00 7.75 7.50,,7.75 8.25,7.93,
Judges Total Program Component Score (factored),,,,30.85,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Ashley WAGNER USA  4,68.14  36.39,,31.75,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3F+3T  9.40  0.80 1 1 1,1 2 1 1,,1 2,10.20,
