ISU Grand Prix Final 2013-14,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Transition / Linking Footwork  2.00 9.25 9.00 9.50,9.75 9.50 9.50 9.00,,9.50 9.25,9.36,
Performance / Execution  2.00 9.50 8.50 9.25,9.50 9.50 9.50 9.25,,9.75 9.75,9.46,
Choreography / Composition  2.00 9.75 9.25 10.00,9.75 10.00 9.50 9.50,,10.00 9.75,9.75,
Interpretation  2.00 9.75 9.25 10.00,9.75 9.75 9.75 9.25,,9.75 10.00,9.71,
Judges Total Program Component Score (factored),,,,95.48,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU Grand Prix Final 2013-14,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Nobunari ODA JPN  4,175.02  91.58,,84.44,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T  10.30 -3.00 -3 -3 -3,-3 -3 -3 -3,,-3 -3,7.30,
2 4T+3T  14.40  1.86 1 2 2,2 1 2 2,,2 2,16.26,
3 3A+2T  9.80  1.00 1 2 1,1 1 1 1,,0 1,10.80,
4 FSSp1  2.00  0.50 0 1 1,0 2 2 1,,1 1,2.50,
"",Info,,,,Info
5 StSq3  3.30  0.50 1 1 1,1 1 2 1,,1 1,3.80,
6 3A  9.35 x  2.43 3 2 3,2 2 3 3,,2 2,11.78,
7 3Lz+1Lo+3S  11.77 x  1.10 1 2 2,-1 2 2 1,,1 2,12.87,
8 3F  5.83 x  1.30 2 1 2,2 2 2 1,,2 2,7.13,
9 FCCoSp2  2.50  0.36 0 1 1,0 1 1 1,,0 1,2.86,
10 3Lo  5.61 x -1.10 -2 -1 -2,-1 -1 -2 -2,,-2 -1,4.51,
11 2A  3.63 x  0.64 1 1 1,2 2 2 1,,1 1,4.27,
12 ChSq1  2.00  1.50 2 2 2,2 1 3 3,,2 2,3.50,
13 CCoSp3  3.00  1.00 2 2 2,1 2 2 2,,2 2,4.00,
83.49,,,,91.58,
Program Components Factor,,,,,
Skating Skills  2.00 8.75 8.00 8.75,8.50 8.50 8.75 9.00,,8.50 8.00,8.54,
Transition / Linking Footwork  2.00 8.25 7.75 8.50,8.25 7.50 8.50 7.75,,8.25 8.00,8.11,
Performance / Execution  2.00 8.00 8.00 8.75,8.75 8.25 9.00 8.50,,8.75 8.50,8.50,
Choreography / Composition  2.00 8.50 8.00 9.00,8.50 8.50 9.25 8.00,,8.50 8.50,8.50,
Interpretation  2.00 8.50 8.25 9.00,8.50 8.25 9.00 8.50,,8.75 8.50,8.57,
Judges Total Program Component Score (factored),,,,84.44,
Deductions: Falls: -1.00,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
4 Tatsuki MACHIDA JPN  1,170.37  88.07,,82.30,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T  10.30  1.57 2 1 1,1 1 2 3,,2 2,11.87,
2 4T+2T  11.60  1.14 1 1 1,1 1 2 2,,1 0,12.74,
3 3A+2T  9.80  0.57 1 0 0,0 1 1 2,,1 0,10.37,
4 FSSp4  3.00  0.50 1 1 1,0 2 1 1,,1 1,3.50,
5 StSq3  3.30  0.64 1 1 2,1 1 2 1,,1 2,3.94,
6 3A  9.35 x  0.14 0 0 -1,0 0 1 1,,1 -1,9.49,
7 CCSp3  2.80  0.50 1 1 1,0 1 1 1,,1 1,3.30,
8 3Lo  5.61 x  0.30 1 0 1,0 1 0 0,,1 0,5.91,
9 3Lz  6.60 x  0.70 1 1 1,0 1 1 1,,1 1,7.30,
10 3F+2T  7.26 x  0.30 1 0 1,0 0 1 0,,1 0,7.56,
11 3S  4.62 x  0.70 1 1 1,0 1 1 1,,1 1,5.32,
12 ChSq1  2.00  0.70 1 1 2,0 0 1 1,,1 2,2.70,
13 CCoSp4  3.50  0.57 1 1 2,1 1 2 1,,1 1,4.07,
79.74,,,,88.07,
Program Components Factor,,,,,
Skating Skills  2.00 8.00 8.75 8.50,8.00 8.50 8.25 8.50,,7.50 8.00,8.25,
Transition / Linking Footwork  2.00 7.50 8.50 8.75,6.75 8.00 7.75 8.50,,6.00 8.50,7.93,
Performance / Execution  2.00 8.25 8.50 9.00,7.75 8.50 8.00 8.75,,7.25 8.75,8.36,
Choreography / Composition  2.00 8.25 8.75 8.50,7.25 8.75 8.00 8.50,,7.50 8.25,8.25,
Interpretation  2.00 8.50 8.75 9.25,7.25 8.50 8.25 8.75,,7.50 8.25,8.36,
Judges Total Program Component Score (factored),,,,82.30,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU Grand Prix Final 2013-14,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
5 Maxim KOVTUN RUS  2,164.32  83.24,,81.08,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4S  10.50 -1.00 -1 -1 -1,-1 -2 -1 0,,-1 -1,9.50,
2 3F e  5.30 -0.60 -1 -1 -1,0 -1 -2 -1,,0 -1,4.70,
3 4T  10.30  1.71 2 2 2,1 2 1 3,,2 1,12.01,
4 CCoSp3  3.00  0.64 1 1 1,1 1 2 2,,1 2,3.64,
"",Info,,,,Info
5 StSq3  3.30  0.71 1 2 1,2 1 2 2,,1 1,4.01,
6 3A  9.35 x  2.00 2 2 2,2 2 2 2,,2 2,11.35,
7 3A+2T  10.78 x  0.86 1 0 1,1 0 1 1,,1 1,11.64,
8 3Lz  6.60 x  0.10 1 0 0,0 0 0 1,,0 0,6.70,
9 3S+2T  6.05 x  0.20 1 0 0,1 0 0 1,,0 0,6.25,
10 FUSp4  2.90  0.57 1 2 1,1 1 1 2,,1 1,3.47,
11 ChSq1  2.00  1.10 1 2 1,2 1 2 2,,2 1,3.10,
12 2A  3.63 x  0.21 1 0 0,0 1 0 1,,1 0,3.84,
13 CSSp3  2.60  0.43 1 0 0,1 1 1 2,,2 0,3.03,
76.31,,,,83.24,
Program Components Factor,,,,,
Skating Skills  2.00 7.50 8.00 8.50,8.50 8.25 8.00 8.25,,8.50 7.75,8.18,
Transition / Linking Footwork  2.00 7.00 8.25 8.00,8.25 7.75 7.50 8.00,,7.75 7.50,7.82,
Performance / Execution  2.00 7.75 8.25 8.25,8.50 8.00 7.50 8.50,,8.00 8.00,8.11,
Choreography / Composition  2.00 7.75 8.50 8.50,8.50 8.25 8.50 8.50,,7.50 8.25,8.32,
Interpretation  2.00 7.50 8.75 8.25,8.50 8.00 8.00 8.50,,7.50 8.00,8.11,
Judges Total Program Component Score (factored),,,,81.08,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
6 Han YAN CHN  3,154.80  79.02,,76.78,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3A  8.50 -3.00 -3 -3 -2,-3 -3 -3 -3,,-3 -3,5.50,
2 4T+3T  14.40  0.71 1 1 1,1 0 1 0,,1 0,15.11,
3 3F+2T  6.60  1.00 1 2 2,2 1 1 1,,2 1,7.60,
4 StSq3  3.30  0.57 1 1 1,2 1 1 2,,1 1,3.87,
5 FCSp3  2.80  0.21 1 1 0,0 1 1 0,,0 0,3.01,
6 3Lo  5.61 x  0.30 1 0 0,1 1 0 0,,0 1,5.91,
7 3Lz+2T+2Lo  10.01 x  0.30 1 1 0,1 0 0 1,,0 0,10.31,
8 3F  5.83 x  1.10 1 1 2,2 1 2 1,,2 2,6.93,
9 CCoSp4  3.50  0.50 1 1 0,1 1 1 1,,2 1,4.00,
10 3Lz  6.60 x -0.70 -1 -1 -2,-1 -1 -1 -1,,-1 0,5.90,
11 3S  4.62 x  0.60 1 1 0,1 1 0 1,,1 1,5.22,
12 ChSq1  2.00  0.70 1 1 1,1 2 1 1,,0 1,2.70,
13 CSSp3  2.60  0.36 1 1 0,1 1 0 1,,1 0,2.96,
76.37,,,,79.02,
Program Components Factor,,,,,
Skating Skills  2.00 7.75 8.00 8.25,7.75 7.50 8.50 8.75,,8.00 7.75,8.00,
Transition / Linking Footwork  2.00 7.50 7.25 8.00,6.75 6.75 8.00 7.75,,7.50 7.25,7.43,
Performance / Execution  2.00 7.75 7.50 7.75,7.50 7.75 8.00 8.00,,7.50 7.75,7.71,
Choreography / Composition  2.00 7.50 7.50 7.75,7.00 7.75 8.25 8.00,,7.75 7.50,7.68,
Interpretation  2.00 7.75 7.25 8.00,7.25 7.50 8.25 7.75,,7.50 7.25,7.57,
Judges Total Program Component Score (factored),,,,76.78,
Deductions: Falls: -1.00,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Printed: 06.12.2013 20:31:37,,,,,
