11
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Yea-Ji SHIN,KOR,0,81.23,44.3,37.93,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,Ref,Scores of Panel
1,3T+2T,,5.3,False,0.0,0,0,1,0,0,0,0,0,0,0,0,,5.3
2,3T,,4.0,False,0.0,0,0,0,0,0,0,0,0,-1,0,1,,4.0
3,3S+2T,,5.8,False,0.0,0,0,0,0,0,0,0,0,0,0,0,,5.8
4,CCoSp4,,3.5,False,0.5,1,1,1,1,1,1,1,1,0,2,1,,4.0
5,LSp4,,2.6,False,0.08,0,0,0,0,1,0,1,1,0,1,0,,2.68
6,SpSq4,,3.4,False,0.83,1,1,1,0,1,0,2,0,1,1,1,,4.23
7,2A,,3.63,True,0.0,0,0,0,0,0,0,0,0,0,0,0,,3.63
8,SlSt3,,3.1,False,0.0,0,0,0,0,0,0,1,0,0,0,0,,3.1
9,2A,,3.63,True,0.17,0,0,1,0,0,1,0,0,0,1,0,,3.8
10,2S,,1.43,True,0.0,0,0,0,0,0,0,0,0,0,0,0,,1.43
11,2A,,3.63,True,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.53
12,FSSp2,,2.0,False,-0.2,0,-1,-1,0,0,-1,-1,0,-1,-1,-1,,1.8
13,CoSp4,,3.0,False,0.0,0,0,0,0,0,0,1,0,0,1,0,,3.0
,,,45.02,,,,,,,,,,,,,,,44.3
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,5.25,4.75,4.75,4.75,4.75,5.25,5.5,5.0,4.75,5.25,5.25,,4.92
,Transition / Linking Footwork  ,,,,1.6,4.75,4.25,4.5,4.25,4.5,4.5,4.75,4.75,4.75,4.5,4.75,,4.54
,Performance / Execution  ,,,,1.6,5.0,4.75,4.75,4.5,4.5,5.0,5.0,4.5,4.75,4.25,5.0,,4.79
,Choreography / Composition  ,,,,1.6,5.0,4.5,4.5,4.5,4.5,5.25,5.25,4.5,4.5,4.25,5.25,,4.71
,Interpretation  ,,,,1.6,5.0,4.5,4.5,4.75,4.75,5.0,5.25,4.5,4.5,4.75,5.25,,4.75
,,,,,,,,,,,,,,,,,,37.93
Deduction,Falls,-1.0
