11
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
22,Phoebe DI TOMMASO,AUS,0,58.87,27.81,32.06,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,Ref,Scores of Panel
1,LSp2,,1.8,False,0.42,0,1,1,1,1,1,0,1,1,1,1,,2.22
2,3F<,,1.7,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.7
3,2Lz+2T,,3.2,False,0.0,0,0,0,0,0,0,0,0,0,0,-1,,3.2
4,2A+2A+SEQ,,5.28,False,-0.58,-1,0,-1,-1,-1,-1,0,0,-1,-1,0,,4.7
5,FSSp3,,2.3,False,-0.2,-1,-1,-2,0,-1,0,-1,1,0,0,-1,,2.1
6,2F,,1.7,False,0.0,0,0,0,0,0,0,0,0,0,0,0,,1.7
7,1A,,0.8,False,-0.43,-2,-3,-3,-2,-2,-3,-2,-2,-2,-3,-3,,0.37
8,1S,,0.44,True,-0.02,0,0,0,0,0,-2,0,0,-1,-1,0,,0.42
9,SlSt3,,3.1,False,0.0,0,1,0,0,0,0,0,0,0,1,0,,3.1
10,CCoSp3,,3.0,False,-0.05,0,0,-1,0,0,0,-1,0,0,-1,0,,2.95
11,2Lo,,1.65,True,0.0,0,0,-1,0,0,0,0,0,0,0,0,,1.65
12,SpSq3,,3.1,False,0.0,0,1,0,0,0,0,0,0,0,1,0,,3.1
13,CCSp1,,1.7,False,-0.1,0,0,-1,0,0,0,-1,0,-1,-1,0,,1.6
,,,29.77,,,,,,,,,,,,,,,27.81
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,4.25,4.25,4.25,4.0,4.25,4.25,3.5,4.0,4.5,4.75,4.5,,4.21
,Transition / Linking Footwork  ,,,,1.6,4.0,4.0,3.75,3.5,3.75,3.75,3.0,3.5,4.25,4.0,4.0,,3.79
,Performance / Execution  ,,,,1.6,4.25,4.25,4.0,3.5,3.75,4.25,3.0,3.5,4.5,4.5,4.25,,4.0
,Choreography / Composition  ,,,,1.6,4.25,4.25,4.0,3.5,4.0,4.0,3.25,3.75,4.25,4.5,3.5,,4.0
,Interpretation  ,,,,1.6,4.25,4.0,4.25,3.75,3.75,4.25,3.0,3.5,4.25,4.75,4.0,,4.04
,,,,,,,,,,,,,,,,,,32.06
Deduction,Falls,-1.0
