11
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
13,Dan FANG,CHN,0,76.64,36.36,40.28,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,Ref,Scores of Panel
1,2A+2T,,4.6,False,0.17,0,0,0,1,0,1,0,0,0,0,0,,4.77
2,3Lz,,6.0,False,0.33,0,1,-1,0,0,1,0,1,1,1,1,,6.33
3,3T+2T,,5.3,False,0.0,0,0,0,0,0,0,-1,0,0,0,0,,5.3
4,1F,,0.5,False,-0.02,0,0,0,0,0,-1,0,0,-1,-1,0,,0.48
5,3S+2T,,5.8,False,0.0,0,0,0,0,1,0,0,1,0,0,-1,,5.8
6,CoSp3,,2.5,False,0.0,0,1,0,0,0,0,-1,0,0,0,0,,2.5
7,SlSt2,,2.3,False,0.0,-1,0,0,0,0,0,0,0,0,0,0,,2.3
8,2S<,,0.44,True,-0.28,-2,-3,-3,-3,-2,-3,-3,-2,-3,-2,-3,,0.16
9,FSSp3,,2.3,False,-0.05,0,0,0,0,0,0,-1,0,-1,-1,0,,2.25
10,1T,,0.44,True,-0.22,-2,-3,-3,-2,-2,-2,-2,-2,-2,-2,-3,,0.22
11,SpSq1,,1.8,False,0.0,0,1,0,0,0,0,0,0,0,-1,-1,,1.8
12,CCoSp3,,3.0,False,-0.25,-2,0,-1,0,-1,-1,-2,0,0,-1,-1,,2.75
13,LSp2,,1.8,False,-0.1,-1,0,0,0,0,0,-1,0,-1,-1,-1,,1.7
,,,36.78,,,,,,,,,,,,,,,36.36
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,5.5,5.25,5.0,5.5,5.5,5.5,5.25,5.5,4.75,5.25,5.0,,5.33
,Transition / Linking Footwork  ,,,,1.6,5.0,4.75,4.5,4.75,5.25,5.25,4.75,5.25,4.75,4.0,5.0,,4.88
,Performance / Execution  ,,,,1.6,5.25,5.0,4.75,5.0,5.5,5.0,4.5,5.25,4.5,4.25,4.75,,4.92
,Choreography / Composition  ,,,,1.6,5.25,5.25,4.75,5.25,5.25,5.25,4.25,5.0,4.75,4.75,5.25,,5.08
,Interpretation  ,,,,1.6,5.25,5.0,4.75,5.0,5.5,5.0,4.25,5.5,4.75,4.5,5.25,,4.96
,,,,,,,,,,,,,,,,,,40.28
