11
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Aki SAWADA,JPN,0,101.75,52.38,49.37,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,Ref,Scores of Panel
1,3Lz,,6.0,False,0.17,0,-1,1,1,1,-1,0,0,0,1,-1,,6.17
2,3S,,4.5,False,0.0,0,0,0,0,0,0,0,0,0,0,0,,4.5
3,FSSp1,,1.7,False,-0.67,-2,-3,-2,-2,-2,-2,-3,-3,-2,-2,-2,,1.03
4,3F+2T+2T,,8.1,False,0.0,0,0,0,0,0,0,0,0,-1,-1,0,,8.1
5,CCoSp2,,2.5,False,0.0,0,0,0,0,0,0,-1,1,0,-1,0,,2.5
6,CUSp2,,2.0,False,-0.15,0,0,-1,0,0,-1,-1,0,-1,-2,-1,,1.85
7,2Lo,,1.65,True,0.0,0,1,0,0,0,0,0,0,0,0,0,,1.65
8,3F,,6.05,True,0.0,0,0,0,0,0,0,0,-1,0,0,0,,6.05
9,SpSq4,,3.4,False,0.33,1,1,0,0,0,0,1,0,0,0,0,,3.73
10,2A+3T+SEQ,,6.42,True,0.5,0,0,1,1,0,1,1,0,0,1,1,,6.92
11,3T+2T,,5.83,True,-1.0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,4.83
12,SlSt2,,2.3,False,0.0,0,0,0,0,0,0,0,0,0,0,0,,2.3
13,CCoSp3,,3.0,False,-0.25,-1,-1,-1,0,0,-1,-1,0,-1,-1,-1,,2.75
,,,53.45,,,,,,,,,,,,,,,52.38
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.5,6.25,6.5,6.5,6.5,6.25,7.0,6.25,6.0,6.0,6.5,,6.42
,Transition / Linking Footwork  ,,,,1.6,6.25,5.75,6.0,6.0,6.0,5.5,6.25,5.75,5.75,5.0,5.75,,5.96
,Performance / Execution  ,,,,1.6,6.25,6.0,6.5,6.25,6.25,5.75,6.75,5.75,6.0,5.75,5.75,,6.21
,Choreography / Composition  ,,,,1.6,6.5,6.0,6.25,6.25,6.0,6.0,6.25,5.75,5.75,5.5,6.0,,6.13
,Interpretation  ,,,,1.6,6.25,6.0,6.25,6.25,6.25,5.5,6.5,6.0,5.75,5.75,5.5,,6.13
,,,,,,,,,,,,,,,,,,49.37
