Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Qing PANG / Jian TONG,CHN,186.06,1,63.1,1,122.96,2008-11-30,gpjpn08
2,Rena INOUE / John BALDWIN,USA,161.49,2,57.6,2,103.89,2008-11-30,gpjpn08
3,Jessica DUBE / Bryce DAVISON,CAN,156.76,3,55.24,3,101.52,2008-11-30,gpjpn08
4,Stacey KEMP / David KING,GBR,132.89,4,49.36,4,83.53,2008-11-30,gpjpn08
5,Maria SERGEJEVA / Ilja GLEBOV,EST,127.7,6,45.32,5,82.38,2008-11-30,gpjpn08
6,Laura MAGITTERI / Ondrej HOTAREK,ITA,127.18,7,45.1,6,82.08,2008-11-30,gpjpn08
7,Meeran TROMBLEY / Laureano IBARRA,USA,124.92,8,44.4,7,80.52,2008-11-30,gpjpn08
8,Monica PISOTTA / Michael STEWART,CAN,124.8,5,47.78,8,77.02,2008-11-30,gpjpn08
