ISU GP Lexus Cup of China 2014,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Cheng PENG / Hao ZHANG CHN  8,124.94  60.40,,65.54,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4Tw2  7.60  2.14 2 2 2,3 1 2 2,,2 3,9.74,
2 3T<<+COMBO <<  1.30 -0.60 -3 -3 -3,-3 -2 -3 -3,,-3 -3,0.70,
3 2A< <  2.30 -1.50 -3 -3 -3,-3 -3 -3 -3,,-3 -3,0.80,
4 FCCoSp3p3  3.00  0.10 0 1 2,0 0 1 -1,,-2 0,3.10,
"",,,Info,,Info
5 3LoTh  5.00  1.30 2 1 2,2 2 2 2,,0 2,6.30,
6 5BLi4  6.50  1.40 2 2 2,2 2 2 2,,1 3,7.90,
7 3STh  4.50  1.80 3 2 3,2 3 3 2,,1 3,6.30,
8 ChSq1  2.00  1.20 2 1 2,1 2 2 2,,1 2,3.20,
9 5RLi4  7.00  1.30 2 2 1,2 2 2 2,,1 2,8.30,
10 BiDs2  3.00  1.20 1 2 1,2 2 2 2,,0 2,4.20,
11 3Li4  4.00  0.86 1 2 2,2 1 2 2,,0 2,4.86,
12 PCoSp3p4  4.50  0.50 1 0 1,2 1 2 1,,0 1,5.00,
50.70,,,,60.40,
Program Components Factor,,,,,
Skating Skills  1.60 8.25 8.00 8.25,8.00 8.25 8.25 8.25,,8.00 8.50,8.18,
Transition / Linking Footwork  1.60 8.50 7.75 8.25,8.00 8.00 8.00 7.75,,7.50 8.00,7.96,
Performance / Execution  1.60 8.50 8.25 8.25,8.00 8.25 8.25 8.00,,7.75 8.50,8.21,
Choreography / Composition  1.60 8.50 8.00 8.50,8.25 8.50 8.50 8.25,,8.00 8.25,8.32,
Interpretation  1.60 8.50 8.25 8.50,8.00 8.25 8.25 8.25,,7.50 8.50,8.29,
Judges Total Program Component Score (factored),,,,65.54,
Deductions: Falls: -1.00,,,,-1.00,
"<  Under-rotated jump<<  Downgraded jumpREP Jump repetition",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Xiaoyu YU / Yang JIN CHN  6,116.30  59.19,,58.11,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T  4.10  1.30 2 2 2,2 2 1 1,,2 2,5.40,
2 2A+2A+SEQ  5.28  0.64 1 1 2,2 2 1 1,,1 1,5.92,
3 3Tw4  6.20  1.10 1 2 2,2 2 0 1,,2 1,7.30,
4 3LoTh  5.00  0.90 1 3 2,1 2 1 0,,1 1,5.90,
5 5ALi4  6.50  0.80 1 1 1,1 2 0 1,,2 1,7.30,
6 BoDs2  3.50  0.70 1 1 1,1 1 1 1,,1 1,4.20,
7 FCCoSp3p3  3.00 -0.13 1 -1 0,-1 0 -1 0,,-1 0,2.87,
8 ChSq1  2.00  0.80 1 2 1,1 1 0 1,,1 2,2.80,
9 5RLiB  5.00 -2.10 -3 -3 -3,-3 -3 -3 -3,,-3 -3,2.90,
10 3FTh  5.50  0.10 1 1 0,0 1 -1 0,,-1 0,5.60,
11 4Li3  3.50  0.57 0 2 0,1 2 0 2,,1 2,4.07,
12 PCoSp3p4  4.50  0.43 1 1 1,1 1 0 0,,1 1,4.93,
54.08,,,,59.19,
Program Components Factor,,,,,
Skating Skills  1.60 7.50 8.00 7.50,6.75 7.25 6.50 6.50,,7.75 7.25,7.21,
