Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Aliona SAVCHENKO / Bruno MASSOT,GER,210.59,1,77.55,1,133.04,2016-11-13,gpfra2016
2,Evgenia TARASOVA / Vladimir MOROZOV,RUS,206.94,2,76.24,3,130.7,2016-11-13,gpfra2016
3,Vanessa JAMES / Morgan CIPRES,FRA,198.58,4,66.05,2,132.53,2016-11-13,gpfra2016
4,Natalia ZABIIAKO / Alexander ENBERT,RUS,192.56,3,71.36,4,121.2,2016-11-13,gpfra2016
5,Marissa CASTELLI / Mervin TRAN,USA,176.18,5,59.26,5,116.92,2016-11-13,gpfra2016
6,Miriam ZIEGLER / Severin KIEFER,AUT,145.01,6,52.06,6,92.95,2016-11-13,gpfra2016
